"Class","Compound","WellName_R1","WellName_R2","Canx_F","Dnajc5_F","Egfr_F","Errfi1_F","Gapdh_F","Kpnb1_F","Myc_F","Nras_F","P53_F","Rab7a_F","Rpap3_F","RhoA_F","Sec16a_F","Slc2a1_F"
"HDAC","CAY10683","G13","H13",1.25312209271555,0.572560420811901,0.724747611412652,0.777408881376339,0.930328093651988,0.753567173803747,0.94641667548882,1.05974437955068,0.601673662548099,0.612766770856088,0.79847259235874,1.05774618282502,1.12559321101403,1.03838221708944
"HDAC","CBHA","O4","P4",0.324277041398612,0.858581038481782,0.319738952817884,0.579297844585049,0.752629018017646,0.1802948544905,0.286347402829762,0.59929190121027,0.902237701455432,0.751444868303619,1.67454268795933,0.895296279646896,0.767598894220684,0.430269539828299
"HDAC","Chidamide","A19","B19",0.91864226246497,1.00511931509517,0.899398815780357,1.1991782910959,0.963999326966078,0.94907963185274,1.07201924215537,0.970856955505152,0.984721890666034,1.1273437559189,2.03576530143897,0.896880541996374,1.2942218445409,1.1153826814463
"HDAC","CI-994","K10","L10",0.642986407614381,0.151134110364173,0.83122337680873,1.13372521165197,0.809528582406201,0.529111330118967,0.860240404289273,0.648083896048347,0.158818895636927,0.918247795811132,1.11789573402544,0.815316446453134,0.531757811566498,0.751843453966724
"HDAC","coumarin-SAHA","C11","D11",0.626020664174963,0.95465339056004,0.69170846640972,0.954658275435918,0.754152216366133,0.730219525313927,0.487660992148965,1.03246622694004,1.00319508838513,0.961493885624372,1.67621934880442,1.23796039664063,0.964073342653328,0.768913813992129
"HDAC","CUDC-101","I18","J18",0.476318839524778,0.420483662081389,0.342084290903699,0.384089860441165,0.767455157622934,0.0683782992826013,0.23297464453913,0.716533063749479,0.441864187271968,0.876049408460588,2.32906791093338,1.05855232980787,2.14781814367072,0.387477072375594
"HDAC","HC Toxin","C5","D5",0.488186367829766,1.06360744574242,0.208902302927914,0.356616903409572,0.722357993549279,0.0803593327511949,0.140120341440452,0.58223335783898,1.11768918027169,1.11912390210969,2.9235134627832,1.020300298299,2.32402158110287,0.310428632096134
"HDAC","HNHA","A14","B14",1.68959056039151,1.09074136729015,0.998834764620268,0.955120405691372,0.97264788623134,1.06297676859181,0.984985977178227,0.861033439040922,1.14620279274558,1.30466227941049,2.03229580092637,1.1994853037272,1.14576739803408,1.12695863560641
"HDAC","HPOB","E19","F19",1.08809611237881,0.324434556915091,1.08312911819057,0.996519740712436,0.891719792523253,0.594232957222703,0.813510086727212,0.880008038946128,0.340931229300604,0.896144953603835,1.75878069815,1.13159754162956,1.33246255791055,0.98948798054765
"HDAC","ITF 2357","E10","F10",0.541507481557587,0.481415605920416,0.212297814635813,0.364732200322075,0.659920387375565,0.0734684540118116,0.154508793052487,0.479737545060045,0.505894365543488,0.744372297010611,2.00575185938184,0.966712540552398,2.54174842222392,0.370385373768098
"HDAC","KD 5170","O10","P10",0.332934664039102,1.04272880897298,0.147873572319088,0.276444407113248,0.64661671007608,0.0822767922975212,0.131944363345232,0.646443586215285,1.09574891790381,1.00878871157835,1.52205131039365,0.822534868812848,0.838244342917975,0.226838229088113
"HDAC","LAQ824","I19","J19",0.760568102330368,0.657582482941912,0.291529460045178,0.401299012860376,0.839743518979761,0.124443024608915,0.147035493650097,0.733765272798889,0.691018880379636,0.986159805247518,3.3136144314661,0.986239472775258,2.43211679903229,0.335631407386311
"HDAC","M 344","O5","P5",0.382168010012179,0.326939843068875,0.331815027772376,0.515987283410177,0.793564639309681,0.189864732892025,0.195767839783685,0.605483474615795,0.343563902885937,0.828410929516538,2.23639031486008,0.823552114249593,1.11476661268889,0.302230709160275
"HDAC","MC 1568","I14","J14",1.46988099912978,0.569688297428911,0.786466764779752,0.802211430313787,0.798613748243328,0.85876617103785,0.9470290412945,0.914502702881968,0.598655498993093,0.835030242695748,0.84381050663065,1.09845787243757,1.34726852131295,0.967520735338873
"HDAC","MS-275","A13","B13",0.735568326666833,0.88878838930623,0.838716180460475,1.04077954017201,0.796360814776703,0.453586497890296,0.705994565718688,0.978261349138007,0.933981019270953,0.915653386655068,2.1218336582953,1.00356043852955,0.568768687125473,0.752082333031622
"HDAC","Oxamflatin","O6","P6",0.658371330837553,0.699972070939813,0.247590575147788,0.343199395447269,0.749377384577709,0.137303424387326,0.157175429138199,0.521668990066369,0.735563871157092,0.725953304647961,1.64514640001037,0.848996075519998,1.1335543121462,0.336760382384041
"HDAC","Panobinostat","O11","P11",0.439805435581188,1.64024056861673,0.154399808888238,0.214287135686571,0.769753668150751,0.0642070430187188,0.121414716513362,0.650477149535492,1.72364263142775,0.904389206196895,1.7067868288658,0.833164741335253,0.972358418133188,0.272170397057538
"HDAC","PCI 34051","A5","B5",1.68105943223621,1.45472922238127,0.962570005436088,1.04567721607247,0.956492486725905,0.9421930268695,0.898859819332343,0.716474375371522,1.52869850487524,1.02100222165026,1.45717269867816,1.26296417999871,1.39596099597588,1.16057744710279
"HDAC","Pimelic Diphenylamide 106","O9","P9",0.494432846051155,0.848780676547376,0.828051969148212,0.95650386095134,0.887127349425418,0.725868863434488,0.757830002438682,0.697134892991783,0.891939016032836,1.0717899262863,1.42285555290135,0.760870992915843,0.220637594857845,0.730452029079082
"HDAC","Pyroxamide","C13","D13",0.556318474313185,0.514660827762115,0.552907333820714,0.781250010446128,0.719107651301697,0.290088136656183,0.439428464266995,1.05570962587276,0.540830022394087,0.975578866175822,1.811865082882,1.11993137588744,1.46979459045333,0.751826113690553
"HDAC","RGFP966","I22","J22",1.59621789484952,0.722304600700186,0.957719967419592,1.11087199597626,0.940525176114507,0.947016952911659,0.957394012241042,1.00987575817346,0.759031953278161,0.968994571176166,1.10122572045271,1.01235655750206,1.29984320500486,1.04502612144112
"HDAC","SAHA","M13","N13",0.307653883891382,0.545821834191516,0.363142827109882,0.417297464016907,0.770185528135419,0.0851511628616588,0.191407114069686,0.818876870352946,0.573575486777525,0.990248568069949,1.85453931113476,0.769380719648517,1.11768909166333,0.333320819153415
"HDAC","SB939","A4","B4",0.750994686106438,1.31300170093402,0.134007282949625,0.469371086427453,0.642644047696256,0.11300824203762,0.153362327294791,0.529795718966278,1.3797644992866,0.791564939693529,2.72623831392488,1.06571966420781,2.38352384327824,0.415935994884585
"HDAC","Scriptaid","C2","D2",0.626727738184562,1.83161795882243,0.376329250604209,0.891225860188248,0.79336019944349,0.185761424499949,0.28717696461962,0.722961249277039,1.92475107537272,1.02435472346658,3.03151911394681,1.02732419330983,2.64199388567545,0.676880561700836
"HDAC","Sodium Butyrate","M8","N8",1.13975493775659,0.530375506084795,0.890125441339182,0.844416040423857,0.875043523724999,0.969251336898394,0.974545364216727,0.96091872456895,0.557343752156903,0.830864036274206,1.40227178671877,1.0405990435922,0.751562127822516,0.883093859616536
"HDAC","Tenovin-6","M7","N7",0.992885902189055,0.949000415052573,0.991581729472178,0.973037302804979,0.860609132635203,1.04690775681342,0.718475748202184,1.12114712817954,0.997254673445077,0.97279329850407,1.4150544007451,1.14187633241562,1.51012911971595,0.832231993842572
"HDAC","Trichostatin A","K16","L16",0.389079321344939,0.348055940359984,0.436453055201583,0.304676915863685,0.727623245291808,0.0699724670401871,0.144803330776948,0.622752140688388,0.365753700039305,0.831829021981533,2.82047735936107,0.753990682469015,2.09354203537866,0.260291471817957
"HDAC","Tubacin","A20","B20",1.78498156859137,1.02145611987055,0.830298016252693,0.893175909624337,1.02988554923434,1.01887415190741,0.967572737237893,1.03504895408378,1.07339456664363,1.34585754448206,1.78966239613645,1.1674609300951,1.87681047337558,1.26149347979516
"HDAC","Tubastatin A","G17","H17",1.28802219421744,0.84252725332368,0.989717903156433,0.917060842059229,1.04068140247473,0.755840357941356,0.963022289375903,0.881969901162797,0.885367622136748,0.863112346852184,1.37121258941554,1.07740689740227,1.6253345048545,1.01251547896043
"HDAC","Tubastatin A (trifluoroacetate salt)","A9","B9",1.48920782787458,0.955159033846611,0.960926951906513,0.911570544997441,0.828652438571741,0.705286500565138,0.80181146624107,0.939934437316964,1.00372644234729,0.97146946762325,1.83407251391901,1.11182694559266,1.39886005307683,0.816607243650481
"HDAC","Valproic Acid (sodium salt)","M5","N5",1.25080513640167,0.686836433888179,0.869241147309208,1.06587292869607,1.00492333697969,0.89319861926123,0.978360010505208,1.03711801896485,0.72176032035707,0.871176139232596,0.774419128277507,0.980830304946868,0.714267921205959,1.00601189865328
"JAK2","Lestaurtinib","M3","N3",0.46373826824104,0.638866275715631,0.706496033470357,0.659108867700482,1.12103268457469,0.733345312091804,1.44506918880223,1.11542275399838,0.671351001599477,0.915589977909808,0.0172205283131087,0.252809232013985,0.565707136832145,0.768440211228551
"Kinase","Phthalazinone pyrazole","E4","F4",1.89429901894299,0.659093344764762,0.899723962394554,0.817344099843267,1.00023881940277,1.04633106197562,1.0339334254424,0.874169690166316,0.692606565685004,1.10420685712308,0.966692025252045,1.14766276179155,1.37421085102021,1.44107896570015
"Kinase","Piceatannol","K20","L20",0.859707272596007,0.631726705018925,0.992750422692294,0.879768258204038,0.933914026465262,0.719545616397044,1.01869829664137,0.848976998597605,0.663848401884294,0.995639279104962,0.950479886871895,0.963914252558608,1.52336557400935,0.801983060223355
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","I15","J15",1.55406581227878,0.620331087687192,0.852718354855928,0.829766740254904,1.03213581714133,0.92611549102888,0.936458548065692,0.99690059105365,0.651873346383151,0.895131705157045,0.997036827088228,1.17512433500114,1.30077175807521,1.07059820750108
"Methylase","(_)-Neplanocin A","C7","D7",0.99012978805382,0.814442689566967,0.757603838818162,0.770995958613051,0.92982750232257,1.10176053827546,0.916705371358377,1.13499916972793,0.85585502971444,1.24322046398804,1.79311767206383,1.22669073598558,2.4898671531322,0.970112917293095
"Methylase","(R)-PFI-2 (hydrochloride)","E18","F18",1.68700116273308,0.476502710802304,0.828860355419206,0.886267130095318,1.01264804845985,0.946395154141633,0.984135336962782,0.970078574091835,0.500731662199031,0.879197904756324,1.23510325165366,1.10652007876631,1.14840921554876,1.04380044566644
"Methylase","2,4-Pyridinedicarboxylic Acid","G7","H7",1.62938622823317,0.924873422126992,0.943949287130695,0.977846477857849,0.99376593078064,0.803684977244694,0.978104323021634,0.714805108153071,0.971900884269042,0.712671587011909,1.38455245041309,1.07579030274078,1.21283368864159,1.07780392389514
"Methylase","3-Deazaneplanocin A","A21","B21",0.953494955304386,0.334569381325452,0.815605341872353,0.964457911904445,0.99684630816761,1.08028342594915,0.889766256491168,1.47468185796639,0.35158138376573,1.14292177947515,0.946210057659974,1.0203574096366,1.99926741449787,0.960949848863384
"Methylase","3-Deazaneplanocin A (hydrochloride)","G4","H4",0.746203901770427,0.577548147837054,0.494615157474982,0.668745237681244,0.877061391829084,1.16532589068494,0.896198122557686,1.01753398609297,0.60691500281182,0.922031634011548,0.733964301739092,1.17728452826842,2.7849637849976,0.810389289557298
"Methylase","5-Methyl-2Õ-deoxycytidine","G22","H22",1.73248559706713,0.760153995558087,0.96785608206716,0.932513689765701,0.997839088648886,0.942448435829659,0.970547653175903,1.0971299212111,0.798805893637311,0.959672816689868,1.27329674100132,1.09575281717245,1.2620256673576,0.884298626760048
"Methylase","5-Methylcytidine","G20","H20",1.46077346730594,0.764048858878636,0.957749520754127,0.853897345115504,0.893145655375099,0.607294899113581,0.987157687168222,1.15012471327716,0.802898800855516,0.964834305742248,1.24273107529075,1.02944736802119,1.536986188625,0.959430558417694
"Methylase","BIX01294 (hydrochloride hydrate)","M9","N9",0.960914432866995,0.373069366030791,0.684719980168666,0.771484438041143,0.964757960085411,0.930899164172294,0.884782298453261,0.970341525445977,0.392038994812017,0.874792916876884,0.89423127178871,0.899563189150219,0.565525718174835,0.827816628234011
"Methylase","Ellagic Acid","A11","B11",1.59278532511388,1.32771604381187,1.01396954627408,0.83999066429592,0.985591042449025,0.864202736326757,1.03830774677111,0.81262078896179,1.39522702909044,1.12873503052862,1.5979324144064,1.29469886547253,1.33039543540384,1.11284619275703
"Methylase","EPZ005687","C16","D16",1.82490664773658,0.922434514736149,0.752902176167176,0.911281573133527,1.00610267709384,0.990215725568784,0.929320394051982,1.11325726971952,0.969337964637987,1.36199999110008,1.50974060866309,1.09007964370874,1.48810912994772,1.16175539045309
"Methylase","EPZ5676","I13","J13",1.34769416197153,0.567627702187317,0.623539339303883,0.704926680379075,1.01017705875901,0.942421591062054,0.96007343661013,0.77053432558828,0.596490127722265,0.862577537510662,0.838255820857063,1.06969152458691,1.05569017473986,0.978582546370342
"Methylase","Gemcitabine","K2","L2",1.66070021552224,0.903294814368702,1.05439390483195,1.06841222568937,0.939098932917396,0.934247567451748,1.08601292825981,1.30407710777842,0.94922505916711,1.07787165460314,1.84638585275314,1.30860442806173,1.84677016648151,1.11341852258927
"Methylase","GSK126","G14","H14",1.46907757470481,0.511408339889851,0.826988372892167,0.84173587873566,0.88471734342994,0.673311335218886,0.943473788502795,0.93707120927996,0.537412153782555,0.708451486394743,0.940230604708981,1.03124800757948,1.07723585489078,0.896489062140129
"Methylase","GSK343","C20","D20",1.90442568775509,0.650713981249356,0.799797604451211,1.08571308327691,1.03260708914216,0.964094958996054,0.896249305670555,0.895427836080757,0.683801132838306,1.2277627099697,1.28203477131012,1.17148354987955,1.88281000174721,1.10305442180928
"Methylase","Lomeguatrib","K3","L3",1.73879869648169,1.02116689269217,0.801589858610392,1.1194353433774,1.01012434836025,1.04733350731888,1.02014003704179,1.13460351340188,1.07309063299855,0.88220673132411,1.44819634223453,1.01979609730594,0.996558146833828,0.892325468322498
"Methylase","MI-2 (hydrochloride)","I10","J10",1.23582820664222,0.560320221984635,0.787113913117526,0.851442458595928,0.81049285758942,0.808275888224962,1.07943080093781,0.711021238666808,0.588811080729616,0.916877637696778,0.844047823913596,1.04656443025563,1.01877679055625,0.994285416651165
"Methylase","MI-nc (hydrochloride)","I11","J11",1.50834863173914,0.697632561444542,0.875828707986432,0.747459811687218,0.888754289870588,0.869376009895011,1.03829302186345,0.82978921670985,0.613787607951242,0.894113393465176,0.912189095960911,1.07062980048206,1.12373519217794,0.978148671263342
