"WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"B2",1.58847193656461,1.04829514106006,0.805867053255447,1.12597842575843,0.921297065442298,1.12972341254382,0.977464988981306,0.921012058360517,1.10159828382583,1.21903226116086,1.31630814280888,1.26417030368199,1.37353700236393,0.92715727958943
"B3",1.6818504233719,0.647752299520663,0.900998697351281,1.31612189165453,0.949791573515811,1.13656081901787,0.975890507994333,0.977832437826993,0.680688857123409,0.887104424497415,1.30449419289682,1.27863226112021,1.30845523774632,0.911345753896586
"B4",0.79574888515047,NA,0.116648002986189,0.468307006885379,0.677272011340368,0.0934741967740533,0.140328151986183,0.586302400777069,NA,0.687227708209709,2.70522388059702,1.06898461381834,2.23903063144427,0.284953580844159
"B5",1.81207283518677,1.37395459976105,0.883838383838384,1.07146802165028,1.06186852712057,0.974960621367661,0.902719762368885,0.718899981774366,1.44381669805398,0.91978171829034,1.41692428926471,1.28437594439408,1.36926919557155,1.12751633664181
"B6",0.575817459143845,NA,0.751403938938543,0.763342182627202,0.801648860605514,0.330071908522928,0.351158074501014,0.451693102534334,NA,1.27617923644675,3.25300166599644,1.10042703246913,1.86445734121603,0.54469105672176
"B7",1.46617478867305,0.653879686137751,0.968011399931208,1.0592213006498,1.04626273699831,0.808302044221944,0.976194022440676,0.942635739546494,NA,1.16144018583043,1.88002296211251,1.21170008187799,1.67369038728262,1.15538936621641
"B8",1.84930318351125,0.804154029960481,0.920956095300614,0.902095069774292,0.882028665931643,0.763772175536881,0.972080209043398,0.896727502744135,0.845043217924574,1.08113825055379,1.91386930443018,1.2136404517921,1.87066240155639,1.10657203950379
"B9",1.51008521195125,0.769357586415344,0.99632198891941,0.879525361342572,0.746424806251459,0.681114551083591,0.790139064475347,0.90906241183662,0.8084774636907,1.05232785104469,1.95012241644366,1.16533622271853,1.23503379189681,0.750425829508452
"B10",1.92261475606825,0,0.939716312056737,0.823675109823348,0.869084849031179,0.832786646257016,0.948651609444565,0.875893663757721,0,1.07597571932593,1.71555063641394,1.31310362050151,1.16941779699678,1.01214784395951
"B11",1.47983006653866,1.35023463093587,0.985770997814354,0.798077985198277,1.13904364143491,0.846585353301425,0.967873269672074,0.827418583304245,1.41889062911905,1.19712689545092,1.48677189862161,1.25601060917158,1.20549081623394,1.17626272771938
"B13",0.688226206775365,0.831653225806452,0.81351689612015,0.993399231552331,0.750662694409909,0.515016133035493,0.713354976920868,0.979057439967558,0.873940677966102,0.998380849396108,2.09583244053996,1.03309318164953,0.525506785606369,0.766715173136802
"B14",1.6943515622191,1.08355833451755,0.967293508900645,0.873690910142915,0.984172144640427,1.08558444837163,0.958272683163509,0.796290412743865,1.13865452101844,1.33032969831136,2.1239954075775,1.1898843121608,1.00235262931178,1.18099629090187
"B15",1.71510102092867,0.729885221970977,1.04767034742796,0.92836566685325,1.04831275868925,0.689301849005635,0.938407770515611,0.937725246502776,0.766998029867806,1.00306197867174,1.58371040723982,1.18493957637844,1.20996956962759,1.1703992092225
"B16",1.85026636225266,0.555837266450833,0.944275582573455,0.997633817228368,1.00211511143562,0.716631830397133,1.00720530732394,0.934724430826513,0.584100178304265,1.17398273643335,1.36752136752137,1.13309705458067,1.03184653627879,1.09317796902015
"B17",1.52848886610197,0.245441795231417,0.955905026210299,1.04068223752306,0.929633064398422,0.857523165924333,0.984011962272833,0.931532370749883,0.25792188651437,0.869341456459902,0.909752547307133,1.07767837287672,0.979148278905563,1.08267677429864
"B18",1.21533224116095,0.421674045962471,0.815390495604536,0.868716003679267,0.963217579081125,0.89233298109663,0.892817059483726,0.770559940223229,0.443115099147003,0.965235727253251,1.19402146429173,1.21970013564565,1.60913340524991,1.11270413132078
"B19",1.01994382463243,0.93707405724671,0.859708947697036,1.17354973885751,1.01840659219015,1.03541416566626,1.08423084555573,1.03678360104567,0.984721890666034,1.19909286018403,2.20982847521836,0.943202324880653,1.3923383758561,1.05540148809584
"B20",1.70761160798521,1.17153443766347,0.899163669454435,0.70448023577467,0.893160037316598,1.00098863074641,0.943525362743944,1.00765920270827,1.23110398534127,1.28913779788509,1.72853462327146,1.113142386792,1.81447625271956,1.23365555383387
"B21",0.980796897479201,0,0.73163015107174,0.869264519731352,1.08086436642115,1.03837233818259,0.86845466155811,1.47255041583994,0,1.14773587685308,0.751898863230871,0.966655245499501,2.05123940597216,0.890272969752
"B22",1.37265012054237,0.547778454047474,1.03868471953578,1.0165071274042,0.999011341108023,0.935384133693397,0.96185929519263,0.999663620298382,0.575631595778702,1.12624502868405,1.89144303263563,1.19237193691599,1.51452808880562,0.993537298849897
"D2",0.626369455524274,1.50327790561369,0.446520432939628,1.00964186123762,0.829507110209815,0.184394055573813,0.309882212867287,0.737630028247876,1.57971576522116,0.865800865800865,3.42543635226563,1.0332591239833,2.96973158195317,0.676553891518585
"D3",1.94621497576035,0.729520373514432,0.909996966676778,1.32752774239605,0.938589983728375,0.829220577119736,0.984752223634055,1.05128053568865,NA,0.832406391113141,1.27252436169634,1.19075153236339,1.63509280499272,1.13559073190171
"D4",0.742172366811621,0.711024623905396,0.237961926091826,0.492658675174503,0.682624724366042,0.0980392156862745,0.188234466258532,0.371384626927261,0.747178418341264,0.772166277392758,1.65562913907285,0.956131048164515,1.89329950468225,0.433767431254057
"D5",0.446578333899569,1.311303435615,0.250880494041588,0.413069076415097,0.708932776623557,0.0842341709953671,0.146859713487072,0.634472140328318,1.37797988149373,0.982045762222863,2.80240205890763,0.976247748708087,2.42563750332597,0.298022053631969
"D6",1.75533446142828,1.08152038009502,0.870060790273556,1.0706754790796,0.993332283299207,0.92137826004188,0.969536088990018,0.778912163351522,1.13651294179477,1.28424479329279,1.80785123966942,1.15327182550264,1.76086917460754,0.989369131683091
"D7",0.931722454511155,0.708215297450425,0.679341416238147,0.855933775865062,1.07930231870467,1.25649305068089,0.933099012505083,1.14865168035177,0.744226244778413,1.12941518070643,1.6519041303524,1.14564220423233,2.57017296178045,1.06994890003309
"D8",1.7938682322244,0.715824314384785,0.703917279777292,1.14120982536392,1.05642978851358,1.16057233704292,0.87759847593433,0.854980260014586,0.752222160878927,1.01841782749038,1.96232339089482,1.21253246861599,1.6084721444794,1.05321408807726
"D9",1.93850837138508,0.507956076067849,0.792104588567034,1.09123836205896,0.850965156367582,1.09075043630018,0.994627649039417,1.15778576876975,0.533784351122147,0.950043149865576,1.82905329964154,1.21727267197507,0.946218789772841,1.02486341504302
"D10",1.61450658845593,0.658711935860277,0.670847888218482,0.982452683546244,0.737576054555107,0.916453537936914,0.97100142739088,1.10015842281289,0.69220576310741,0.883053749536022,1.21022492472991,1.16307762260834,1.12803873355472,1.02573171810063
"D11",0.389280033290155,0.892956803214645,0.659624063879383,0.972053462940462,0.836329997626331,0.73590533470246,0.501568541621069,1.04364935092709,0.938361386428949,0.963956248509094,1.29866722636163,1.23263058841578,1.03957055401208,0.586342396132924
"D13",0.313926940639269,0.492628813311925,0.534140478945963,0.905072558033972,0.729919555718894,0.278382958121521,0.450978908063377,1.03100560766465,0.517677736022701,0.936799491451705,1.66782689407124,1.11201871184024,1.6860235541878,0.674541045822639
"D14",1.35746511251621,0.796418000301008,0.652348454435969,0.986319429754871,0.855758859094328,1.08032668251835,0.964850200518991,0.891437603962762,0.836913830824788,1.04765769073059,1.96134711060085,1.10892781249835,1.78424206627536,1.03168697334906
"D15",1.61762598030182,0.710616215088534,0.837934895933892,1.00661292578767,1.03742544861054,0.982570806100216,0.938366389422056,1.05241569880402,0.746749242974391,1.10110563072236,1.45149840271791,0.961755224222276,2.17854605730523,0.912465138888315
"D16",1.89909653275243,0.888945781418903,0.695493022191718,0.943741226155789,1.02280700155813,0.980392156862745,0.870870870870871,1.05288630950612,0.934146414372407,1.37566137566137,1.61710236727683,1.10250612604543,1.7066140776699,1.25322264168486
"D17",1.66363973400536,0.663082437275985,0.881176877128894,0.865527056042877,0.937712293831367,0.794970161977834,0.928109713487074,1.17046739788001,0.696798493408663,0.950952644061808,0.92083489030054,1.26633461743172,1.22267147664818,1.02479173298899
"D18",1.61645103421171,0.353587553718109,0.893540486759529,1.04310206335091,1.03140448838781,0.731043862631758,0.985730773266185,1.00611625088328,0.371566581873267,0.935661095415057,1.44027913015255,1.20708259632493,1.37941958775815,1.12785925523568
"D19",1.14847746832099,0.722543352601156,0.992431814936455,1.12216433473258,0.977568334042154,1.16033755274262,0.939990623534926,0.789904541233016,0.759282845106299,1.1216193794591,1.93315198226789,1.04558412743165,2.06568890725057,1.08156417511453
"D20",1.91024416510151,0.778541629943005,0.840911097377947,1.12546657692072,1.02753339483533,1.03199174406605,0.844411002424546,0.879684463507469,0.81812849248248,1.24583549345132,1.03299937737024,1.28013147663335,2.01049347886712,1.21655308484684
"D21",0.775717355024055,0.0491738788355626,0.751213139231056,0.762035446432312,0.946206124833386,0.780682643427741,0.521551328002941,1.07059318980958,0.0516742455560149,1.15207373271889,2.67558528428093,1.12175973308717,2.74058465806039,0.739007507068342
"D22",1.7023151486021,0.581502111770827,1.00669818754925,1.16390612009976,0.910698813772633,0.783932249942778,1.02173353909465,1.18034388256257,0.611070015759174,1.14353744693516,2.03879215340534,0.952229916158858,1.38072059633148,1.12425602159838
