"WellName","Canx","Egfr","Errfi1","Gapdh","Kpnb1","Myc2","P53","Rab7a","RhoA","Sec16a","Nras","Dnajc5","Rpap3","Slc2a1"
"A21",22.9315229437229,160.351124137931,174.112171088435,170.153996992481,174.941924276169,99.0425036617843,84.5911368421053,159.519170862471,29.6634752893519,15.1028296677504,113.629664795918,95.2317808510638,21.0665288265306,26.6058475633528
"A22",24.9173887850467,161.279275890411,194.832186036961,169.242659615385,168.746126915114,106.100637151899,82.2602846153846,149.288215829146,31.7169034095494,14.4041517786398,96.5720906077348,101.552651724138,21.3137170935961,27.8836048758465
"A23",24.5088530228471,163.838782568807,188.285143283582,177.033485102041,173.315230517241,110.28673823365,98.7317596153846,158.789224050633,NA,13.9937307268503,109.020883185841,100.785117303698,NA,25.8233905773672
"A3",26.7012989795918,158.552964166667,188.347354411765,170.675550401606,163.904989824561,108.167822718571,83.9736675675676,148.745586440678,34.0359823715916,14.1298667878788,100.634844791667,103.674852631579,21.5517545839157,27.4618637002342
"A4",23.0579598239437,114.985810144928,135.414165497076,164.817829680365,130.734075409836,66.9974354716981,83.41308904762,143.767088684211,33.0370059272218,14.3340140524781,91.9334414141414,108.670375581395,22.3742406467662,19.5698886938776
"A5",24.5134203799655,166.264156650246,188.533638567493,160.591470719603,168.000568639053,112.525002752294,80.3668315789474,152.833321153846,34.1660905143229,14.5845453266332,98.8959097560976,106.98548125,22.5432060993338,30.2098073605948
"A6",23.9609315352697,156.777614551084,152.9917113879,145.846818007663,143.479537688442,71.0983365591398,95.390260827588,143.115462290503,33.8217834293948,14.9316758947368,95.6413828125,103.232085555555,21.8960945540828,24.5185710106383
"A7",26.1944903333333,167.489593765586,188.142124292453,160.197972234763,173.918544412607,111.750956864989,89.8931894736842,144.858400835655,32.6499613852516,15.124596897026,109.211393617021,105.107257142856,21.9502809134615,28.7254141935484
"A8",25.7181422523962,164.232549884527,168.493661093248,166.855711825193,160.154234140436,109.726358574063,102.368071428571,148.599178435518,33.1271819563781,14.9128457476636,106.35240660793,102.600120634921,22.0017553825912,29.0627584462151
"A9",25.1942462068966,158.467592941176,178.851943706294,160.643764351852,152.900010626703,97.0863367435159,92.85902,150.946845508982,31.0979220496894,14.6926465432099,99.095004494382,103.09486875,22.2595032644628,26.3064255667506
"B10",25.4378824609375,163.050495717345,159.344728623188,163.986288586957,157.01617852349,105.135555457967,85.744,144.661483367983,34.6372573825858,14.0322781460674,109.167692513369,NA,23.508002892562,26.9105767640919
"B11",25.2958857777778,153.929043287037,167.621127208481,172.555868777293,157.642295950156,103.64557839948,91.44785128205,152.015632686981,34.2332972175732,14.7489499450549,99.7687798387097,103.660269273743,24.0429884134615,27.2886794747899
"B13",23.6200757246377,149.918834402332,163.585381971831,152.96647994186,142.684261316872,84.6327613744076,87.2593514285714,146.552876832845,30.5950209125718,14.2293957692308,95.914543030303,97.9384703125,24.9172242622951,26.7646076566125
"B14",26.3083107317073,166.126904294479,177.991443197279,169.352155808656,170.680259920635,109.530835815385,86.7433151515151,157.4712204,33.8656937876614,14.4323128076769,111.541456185567,102.629598305085,24.2799947241379,29.8121920490368
"B15",25.8711102639296,165.291699475066,168.869007142857,172.210716414141,160.952070689655,106.388993765432,86.9356580645161,139.192572303922,33.6665400259909,14.2246080981595,101.320624615385,100.16772755102,23.3153271551724,28.394406366843
"B16",26.0904611548556,161.103773245614,187.697840131579,172.844095522388,153.572526950355,110.496142260579,83.2396352941176,149.038477510917,33.2622786937223,14.8235843364853,107.799341276596,98.3412363636364,22.5504522340426,27.1884462975207
"B17",25.0515358293076,156.834889835165,185.176448895028,167.999141336634,153.985449235474,107.946910985075,87.6944,135.098537295082,30.6024946441156,14.4385170215167,97.4835970149254,99.74288,21.6001611111111,26.3721669230769
"B18",23.7701043052838,146.962254787234,182.578213758389,160.422754475703,165.462127802691,104.110579602309,89.7924047619048,147.622359569378,33.6888302149913,14.4405044,107.528803726708,95.8123142857143,22.0797606261133,26.8707607185629
"B19",24.6034040449438,150.637380571429,198.659702415459,167.635135555556,175.015786881188,111.636639209856,97.57905,155.268332673267,29.6885204610951,13.9925477351514,102.096663970588,101.245019354839,22.947036554878,27.4471297249509
"B2",24.344394,150.959447027027,178.899006741573,156.325213687151,166.644830392157,110.06984164604,89.6388571428568,145.764239919355,34.1536677643719,14.3855427419355,104.425514932127,105.100790909091,20.870502295082,24.7886517525773
"B20",24.6561882768362,146.645420987654,165.576391037736,160.370490273556,167.580227731092,102.221926137566,81.33970051725,159.104396945338,31.0598495557075,14.7785286341463,102.011359898477,92.702012195122,22.3543010116732,28.3083196046129
"B21",22.1210140625,151.379777348066,168.073596641791,180.879074168798,164.435433937824,104.770910231924,NA,146.412924159021,28.7291437067862,14.578435,101.551635748792,NA,20.3588919298246,25.5739953265306
"B22",23.5888672193437,164.543651047619,190.645788059701,170.963170634921,161.287638888889,108.677290265487,85.1045909090909,148.443039361702,33.1550262625139,15.3816823076923,96.686032195122,109.2051,22.3475444483986,25.6200699029126
"B23",23.4825098387097,169.407172285714,177.488479081633,181.355808414873,187.897096551724,109.296184384384,89.4481339622642,162.123222051282,NA,13.8210513289526,101.096481395349,95.0967324133051,NA,25.6683428571429
"B3",26.1214840472175,152.449554567901,206.256034766355,161.502451497006,175.887083398438,106.154197418928,83.5903136363636,139.623752366864,33.8160750176429,14.8015922959184,106.974970526316,97.8984388888889,21.3667225274725,24.2570731086142
"B4",21.7354599315068,114.393377083333,138.427426519337,153.422668600683,131.693885365854,67.3574631578947,80.1866714285714,134.307944150943,35.1174606375839,14.448748739255,103.367771538462,NA,23.3049276693767,20.2247145669291
"B5",24.7640857142857,162.043579439252,185.585174473684,170.263324782609,162.542951282051,106.753842454068,81.24259130435,142.897836164384,33.6141868264686,14.0755762564103,98.3544528985507,108.68906628205,25.4936071038251,27.5483203358209
"B6",22.7341888844622,145.835272043011,154.218043506494,151.25715369863,136.430243292683,69.4343139751553,85.4192,149.198193433396,33.186582351752,14.6526979182156,96.2503683760684,67.7586,24.5459316930023,22.2252509126984
"B7",24.8861856886228,153.623231088083,198.682278005115,173.437384897959,155.394217880795,108.42352394549,NA,161.035656551724,33.503426569729,14.300566244898,99.2902468085106,88.72727,24.302156640625,27.575102742268
"B8",25.3769099868766,159.77659764454,171.726679402985,160.389907647059,150.361389223058,108.4264650261,87.5868708333333,147.07590037037,33.0461561178615,15.0477829251701,103.273514468085,103.694093939394,24.2527431578947,27.9960710576923
"B9",24.181525,158.688981578947,177.262438461538,151.23383415978,156.364201550388,93.5884682299546,93.8766202586188,142.441475471698,32.3868579987088,14.8835836190476,97.2783223529412,104.658726508917,23.1551320895522,24.4227694416244
"C10",26.2779707462687,142.499943034826,179.343936111111,156.518719791667,166.675933272727,100.014135714286,82.1544092264676,145.357726415094,33.133919510665,14.3552022058432,104.7112688,99.4030743589744,22.4662178014184,28.0522673770492
"C11",24.3420695652174,139.602119520548,166.799202266289,145.614123484848,155.344986101695,71.4440035476718,99.4275666666667,138.852207179487,32.2163816200828,14.2711688420579,96.6083240437159,104.807885555556,22.2832611,23.9240481299213
"C13",25.4235551612903,133.324636923077,149.584060550459,152.146965483871,140.741601775148,71.1927448928121,77.84278871795,140.626788520408,32.9437395208845,14.2435030357141,97.6738324840764,95.8261611111111,22.18138875,24.4142637731481
"C14",25.8402916532905,144.106166761364,156.210986363636,160.014949,167.457882163188,102.298799748744,86.6164185185185,144.84852907489,32.9321407678245,14.6137522169811,103.861742906574,95.75011875,24.2140872348485,25.9372070056497
"C15",26.3589914134742,146.374661959654,170.186155677656,168.611074514039,160.946403275109,103.193420529801,69.069,147.565668780488,31.3730269607843,14.1102862790698,108.562419863014,98.256693814433,22.8155642805755,27.2445051777778
"C16",25.7407741437909,155.279478443114,173.611856696429,171.728635321101,169.544179074447,103.156639210998,85.6862724137931,158.640494087838,30.6287856048132,14.4170178142077,102.040090128755,99.7549785714283,21.5107978571429,27.9801216842105
"C17",25.5074847913863,171.343501627907,170.336570360825,171.420541020408,148.897290977444,101.35802744881,89.8661263157895,138.940556712329,30.4532542571255,14.767288277512,99.2406430555556,94.2375854166667,20.8938483857512,28.4726936284722
"C18",25.2263994770206,147.54989028133,194.925823658537,167.44574596577,156.881884715026,102.260607334526,81.29352,141.380987537092,33.6086881069285,14.8807335362319,96.6316625,94.3993741453,21.5291116842105,26.3352295711061
"C19",24.4305138616715,152.596189244186,182.56722,160.299312742382,158.556667283951,105.864794930292,91.054632,144.716719926199,31.1083139277389,15.0696771428571,96.8140460869565,94.6034018181818,22.1795879496403,26.4175005152225
"C2",22.7373744769874,126.528730128205,148.378593353474,155.385287359551,136.420224920633,70.9001061571125,82.0384920745909,142.825331910946,30.0189500144404,14.7892665846995,93.9104193939394,105.586936842105,22.1364541081081,20.2343448039216
"C20",24.4391650962773,147.183727323944,175.034255214724,168.93656893617,171.733925373134,104.426287718277,89.1334,158.852906997085,29.2699369168901,15.086842987013,99.9397248826291,98.914625,21.8731738938053,25.872979123506
"C21",22.8907033787466,158.636955784062,152.817620253165,172.594077777778,152.257407539683,76.3128360601002,NA,146.626972299169,40.559550683149,14.8474397560976,96.8345829411765,87.0773357142857,22.0714867164179,26.3938171641791
"C22",23.4747959298246,159.410287591241,196.912091701245,173.50880625,157.790766139955,101.249404705004,79.0002333333333,138.540177751756,30.7748856403622,13.7888331284916,100.172664227642,97.0642615384615,22.4730986043985,27.3942070477816
"C23",23.1062948434926,172.709532796781,187.459352806122,161.270799492386,171.082408997955,111.321045378151,92.86133,156.897407589286,NA,13.4210251758673,100.957454782609,97.2122019736842,NA,23.3296864285714
"C3",25.1030106575342,141.853623333333,188.519939726027,168.26527377451,157.375445846154,107.658596073903,97.3271428571429,139.837950492611,30.4166691358025,14.2277382969972,98.5421415730337,NA,21.15588875,26.1247444444444
"C4",22.6624112179487,113.171513636364,128.745130882353,166.9320740625,127.544655813953,63.93173,78.6471380952381,133.087359663866,32.8445679780474,14.3304802430556,87.5826086330935,104.533852136752,22.4560980997625,20.8440925862069
"C5",22.0400192431226,111.696026153846,124.327463636364,158.165507619048,129.115374193548,66.7621376146789,93.0841733333333,147.866431485149,34.9952247343324,14.5242066666667,88.7555987951807,97.6553,23.2616664089776,19.2683098734177
"C6",24.2925624556213,150.167484143223,178.128697979798,154.90951815562,154.483622580645,105.491637781109,81.9644741935484,147.574425646123,32.1298799475754,14.1840103284672,96.2702024752475,105.902044444444,23.5299445283019,25.5836405437352
"C7",23.871972967033,144.233718579235,156.612527160494,162.525117260274,157.171982271468,108.191812299135,85.3915666666667,143.572710363636,31.4091080388441,14.9023033423913,94.1827154761905,97.200076744186,23.4742582899628,25.3147060243902
"C8",25.3880175994695,146.504099104478,174.386748641304,153.744817295597,174.296215767635,101.316561759531,99.6709237980781,145.940153307393,34.415116501046,14.9019883003953,98.7276929577465,100.270999378882,23.7791239520958,27.072065108055
"C9",25.5585686820652,141.427027402135,182.156407125307,160.78780968523,163.04629950495,104.590792002335,81.6462813953488,147.168912268519,34.378175954416,14.1870241564748,101.923674576271,97.619694520548,23.5509515808824,27.0934920880914
"D10",25.9309014858841,143.347333333333,174.583643874644,149.629917314488,165.274157667387,103.582477616853,82.34525,140.221408304498,32.4400678832117,14.2809432183908,104.339795910781,91.1068602941177,22.7366066875,26.4657523529412
"D11",23.1987129411765,139.658558461538,177.431081914894,156.213743360434,153.16327883959,73.7237448574969,NA,135.135745755694,32.1063659474261,14.1252469461078,98.7480151260504,101.432365957447,23.1964641237113,22.1069394463668
"D13",22.1278683766234,131.576641025641,184.667696238245,150.151397857143,139.057637837838,72.3118964234621,80.8657741071437,146.465000520833,31.8832512742036,14.4182333079848,95.4387570833333,81.136904,23.8203684375,22.6693400268817
"D14",25.1440224367089,147.009513249211,172.288443478261,169.11593547619,165.485418923328,104.145120224719,85.3838036630048,146.77724707113,31.3584175955525,14.3584279577465,108.940126842105,97.9189699186992,25.1818565480427,27.4834340847784
"D15",26.1191454100719,157.113891273585,191.282474094708,184.118305769231,163.800369387755,104.103150386598,80.6538,148.125714719626,29.646790237037,15.1677701666667,97.4294764397906,97.0510114285714,24.4820360538117,26.3967824249423
"D16",27.0483197994987,149.238610135135,175.959609183673,179.50670022779,172.400538461538,102.271610234899,90.459115714285,155.789257005758,31.2135394736842,14.6243482954545,101.142138016529,96.745958677686,23.7968825531915,27.5294910584518
"D17",25.4270795093795,159.536364469914,173.298362828947,162.665377858881,153.889689041096,105.861734393758,94.7742866666667,137.166906882591,33.6750944760881,14.3783006122449,102.272190804598,87.58174,22.0388714925373,28.2281833511586
"D18",25.3086469692924,161.223691247265,186.612413303769,175.103676211454,156.245937203166,107.184475611081,88.1388032258065,134.508458,31.2545739779006,14.6382532414744,98.5300411483254,91.685075,23.0811024154589,28.3555849829352
"D19",23.5614554459203,151.337385749386,188.707806458797,168.170824,170.762732240437,104.713561019108,88.3352902821273,152.781241818182,28.2420559099804,14.5707548239437,94.2300037267081,89.4104103448276,24.1672260535117,25.0397630093458
"D2",21.7602716644399,125.59138436019,163.018794690265,162.490376666667,129.354629896907,68.5418472854641,94.81768,136.792340816327,30.88841411161,14.1343001231527,98.4968488372093,98.5003276752768,22.8442267584746,20.0793478388278
"D20",25.6412731164384,140.863440482574,182.497274950298,159.871737905237,165.537403284672,97.2370109137056,81.1405571428571,154.815393729373,33.224030205739,14.2370030463576,94.500822147651,97.7788274509804,22.0706267605634,26.4593464312268
"D21",23.7992067961165,143.078258917197,172.146733684211,176.990769436202,161.319549829352,84.954178490991,63.46295925925,138.854649861496,39.0520693116395,15.4890094513716,95.5592882926829,NA,22.2974018617021,26.8466041509434
"D22",22.9937334384384,157.122195991984,185.435083595506,161.949618720379,152.500513466334,107.383870520231,74.9688688311714,137.576028657315,28.6676952219714,14.1050185714286,93.9858611764706,88.5837027777778,22.0872582068966,27.5175660071942
"D23",23.2817687931034,163.631518289786,197.766876169265,181.662707899461,166.220406711409,110.405923338917,93.4125056514918,146.439233251232,NA,14.0485755331226,91.6906823275862,95.7495364197531,NA,25.0431976127321
"D3",25.6922546732429,144.91126097561,199.781131073446,153.238339955357,151.758906575342,106.481400914634,NA,131.850480966767,31.0732502060035,14.6678776350989,99.1762378600823,97.6791113207547,22.4400687431694,23.0096075471698
"D4",22.3058260960961,116.899393913043,135.234863861386,153.176771197411,125.08605,65.8572865814697,80.5185,135.16254028169,29.6786276554682,14.1743899656357,90.9573453608247,98.5315972222222,21.9900091089109,18.7226816887246
"D5",21.0220404644616,116.374423,131.662895333333,158.684618446602,117.78255,65.6332912547528,NA,141.780488439306,29.8741542867868,14.4692732552083,86.6106061643836,106.079156542056,22.2635095052083,18.4706834482759
"D6",24.9045667574932,152.041820758929,179.120976103896,162.32183174946,166.083003164557,105.030925099867,77.5665647058824,154.37205787728,31.336149704918,14.6138706944444,105.444541040462,100.137775147929,22.8013737827715,26.1653231625835
"D7",23.0139700632911,144.009214184397,172.554096071429,169.672221643287,171.627711809524,105.095723413996,85.4680571428571,143.211338878143,30.4034325900621,15.076526167147,96.9229036,95.2599153846154,22.6083102564103,27.2615751325758
"D8",25.0826020509554,145.635148843931,188.820125586354,168.561895339806,174.835741835148,102.264951100245,83.5783023809445,140.732976923077,32.6036774004684,14.5472389754098,107.985631818182,96.237780952381,24.2962942176871,25.5705653030303
"D9",26.5785355128205,147.662375083056,185.669922276029,154.409611286089,158.715351325301,101.23132027972,79.4214882741053,145.957181550802,31.6923160291439,14.1434302173913,100.831851004016,96.8071390804598,23.9135241563786,26.1369745247148
"E10",22.8833659183673,114.008724285714,122.083714173228,156.928274825175,1059.21405641026,59.1888907063197,74.00978163265,132.690976203209,32.0188488035451,14.8082082251082,90.8027315789474,99.6286825396825,22.0291834024896,18.2659988888889
"E11",23.0496345201238,150.239564052288,172.929843820225,169.502445595855,152.658929568106,103.990933573718,93.2523649122807,140.829101256281,28.6315375034674,14.5316659036145,97.513050273224,103.195705797101,22.236856122449,27.0526707774799
"E13",24.2467809795918,151.960982872928,166.56698516129,160.211059677419,164.025034877384,101.462420545073,93.3104159090909,140.515366666667,28.6744238900067,14.5152105283019,93.8572551020408,94.7457642857143,21.4124576143794,27.4724030794165
"E14",24.1653723584906,147.879853372434,168.162456949153,162.28933974026,148.807957029178,100.996776257669,76.3810270676684,141.120745758355,27.8858060740741,14.7349010819672,100.285066206897,101.429953768844,23.3724414876033,27.8922762376238
"E15",24.8850093121693,149.176728673835,180.82530136612,175.103694105691,160.912969306931,100.320188628532,92.6817595511756,138.641317159763,31.3590296201743,14.8978272781065,104.278625910931,100.629167088608,24.8143397094431,27.1193631188119
"E16",26.0508754957507,151.809575433526,184.809525,160.649308211144,157.561157380952,98.3679759975062,84.2770459533593,145.71394386423,30.6721137699681,14.6426207307692,98.1934768472906,101.323013068182,22.0685646341463,25.8403864657534
"E17",25.6509098382749,162.276900932401,171.792794350282,169.295133584906,161.368909550562,98.0064236363636,100.646816216216,146.72274792176,30.1158000690449,13.8854684974093,98.236577016129,102.6973,20.7384492957747,25.6234364752475
"E18",24.4091956833559,154.336733814433,182.814265942029,167.084123678161,155.023570278638,99.3480056761269,90.1044487804878,131.862357777778,28.5406802463343,14.1333018868538,107.443947131148,91.885925,21.955393452381,25.9390685565217
"E19",22.3148302188184,159.387245192308,187.363134090909,167.042053140097,144.001107142857,91.4078080150282,97.4396209723,141.277433333333,29.6859192857143,14.1907585340314,97.4230601190476,89.9502765957447,22.8327090038314,26.5267672134039
"E2",21.6201017142173,132.270269327731,139.867930388693,172.027303805497,146.570485770751,75.5611488452656,85.7772703703704,137.589319714964,38.5214077906977,15.5331002097902,92.6575223300971,102.314982330827,24.1784895787546,27.0677836404494
"E20",23.9415336407767,157.739023893805,180.030903744493,170.882463146998,166.643045563549,101.79592734375,85.4609166666667,147.208072427184,30.689599846852,14.5646386206897,97.0353281690141,102.885730573248,21.8798444508671,26.8377867460317
"E21",25.4210952247191,158.021495,187.286868587896,164.705040972222,173.271449382716,98.5319224911032,93.8179031746032,136.001365536723,28.8224517398844,14.5502691220798,97.6661625874126,90.0672964285714,21.265808627451,25.1838821181263
"E22",24.3418329655172,188.595243974359,280.168121176471,194.062431587057,156.567060351563,100.615295701357,81.6688615384615,139.405133837429,29.0670106461001,14.2990417575758,100.474870854271,96.8808814814815,21.9329561085973,27.3882223207776
"E23",24.5961227848101,153.137449895178,178.906918918919,172.692687861272,182.211539285714,108.737897965116,108.663949107143,152.966690941385,NA,14.5367644135802,94.3443078947368,96.2384466019417,NA,27.1538414376321
"E3",25.8066301115242,149.439239540816,175.442068693009,164.765037807606,148.626284722222,97.0193583531275,94.4205196261682,137.896780818414,31.8655592210767,14.1291972786914,90.1986269767442,105.645391286307,22.9534269396552,24.9175981940701
"E4",24.4163217172897,152.445357777778,152.234213438735,161.727205417607,152.889816,102.902374580336,89.0059191176471,146.07072457265,30.2417804713376,13.8746362898446,95.3523143564356,100.893147083333,21.2242473248641,29.1414630395137
"E5",23.8350548684211,156.409718080357,180.066612598425,168.019157361377,169.996004901961,96.7057935450286,NA,147.817481737589,28.4086169506999,14.4010185350318,96.1386442307692,99.5739815384615,22.8019767,26.0325081008403
"E6",23.4167340909091,143.213699113082,186.987238416988,156.377287645688,158.22549695122,96.976894531784,80.454,143.407369327731,28.2060905541401,14.9716459863946,105.038527169811,103.223168027211,22.6739226277372,26.5629010362694
"E7",24.8835858090186,148.353533333333,182.046516573034,160.902109263658,160.135158610272,96.9997156697009,NA,136.75322372093,29.9550951942857,14.4802770926518,99.5034202764977,97.62265,24.0529051229508,27.1156665362035
"E8",26.1525552941176,148.493428152493,183.032280050505,149.819031351351,159.19651948052,100.262980304032,85.243347368421,136.128171244635,31.0309265807963,14.2620587862891,99.6968039548023,100.475467836257,23.0184059405941,25.3627792703863
"E9",26.0367533472222,154.22689661017,184.12012242268,163.675299810247,150.6414778125,99.0617260096931,88.0406714285714,135.071718491484,31.7220825723473,13.7030295732027,91.4607566878981,96.6537916666667,22.703583556701,25.814587402863
"F10",22.253070242915,113.751828082192,127.934303947368,150.294342066421,122.355619619517,63.5334176229508,88.8384499179048,131.545032738095,29.6012408339429,14.3117162666667,85.746225,108.812155555556,22.443023556338,18.6249933333333
"F11",24.5262562913907,147.107272193878,167.834649186992,152.709692164179,147.618940909091,97.4214322555205,97.7754452830189,129.927443971631,28.5303949829816,14.6197125609756,89.9901248120301,102.683338541667,23.8380012987013,27.2421682673267
"F13",25.2188289354276,156.934212286689,161.256112145749,168.207519105691,150.243774846626,100.661786568084,98.379775,134.849982779456,28.2381571050935,14.8655812267658,93.9916831818182,94.8161125,22.3761290904964,27.6582301737757
"F14",25.6977905228758,165.126499148936,163.735864163823,165.287524836601,152.501168112245,98.9000095565749,84.6964306346778,137.178025065963,30.4577716378162,14.6967272761194,96.3873408045977,NA,24.6597483471074,26.6808739837398
"F15",24.3736921920668,159.173715240642,169.067222097378,174.612156120527,160.424168652038,101.480596542727,97.691206122449,134.453093112245,32.6188385481852,15.0757614754098,99.6083383419689,98.1384660869565,26.0783671309192,27.1803106181818
"F16",23.0643273869347,155.141791569087,180.940169105691,177.649944976077,156.029679357798,99.8470159005275,81.4877039408862,142.815431791908,30.8540114754098,14.4283046127946,96.7035516853933,95.4229953703708,23.470294628821,25.8501660633484
"F17",25.3726416627907,144.875791776316,181.093043264249,171.260187966805,151.643986445013,105.26901890411,97.2510438596491,142.067180263158,29.6322568927336,14.7857540782123,96.0637182320442,98.6958903703704,23.4317478672986,26.9969487001733
"F18",24.8818081496374,149.179039694656,183.552637037037,175.65893923445,172.942753488372,103.119769786996,80.90124,135.927498011364,29.0792683037975,14.0577097808014,98.7853897058824,91.1956243902439,21.880423483871,25.7785497510373
"F19",23.0418769731801,169.504077830189,183.563143342776,167.080811918063,145.4558784,91.1742988243938,101.40107260274,129.515574045802,29.5574182057143,14.5788629113924,93.2312495049505,NA,23.5023193333333,25.5069245979381
"F2",23.151418496732,137.693730606061,135.280514948454,172.10526185567,149.815074438202,76.2611322463768,89.8694317188974,138.340027972028,34.6618604785581,14.4399491272727,96.1814612676056,97.1536306451613,24.3211899209486,27.3865836117936
"F20",23.1803134554974,158.081227613412,194.241659806295,174.44749004329,157.761151395349,99.3561817614965,83.5645794117647,153.2395,29.552599847561,14.4988055390335,95.2168552173913,87.06034,21.3159110857143,26.9578529936306
"F21",24.018867357513,156.19315175,189.302066425121,170.851689952153,170.523546817248,101.969220223464,96.7970564102564,144.737616834171,28.4580523797468,14.2604932374101,90.8746709677419,91.2400454545455,22.064787983871,26.9636720355731
"F22",22.7273959752322,174.79723814433,234.852107503411,185.131457817109,150.172671924747,102.517254829704,83.7374860465116,140.750681687898,28.9588726399027,14.4375272556391,94.5529851851852,91.2716586666667,22.1969557142857,26.3133634234234
"F23",23.8944894545455,166.227614102564,193.678080612245,173.619864957265,166.290117773019,107.560095390456,101.640981914894,143.901154893617,NA,14.101101461039,95.9538573289902,100.90015,NA,26.0111337945493
"F3",23.7393646585736,154.415491549296,187.617231205674,156.191641208791,153.253928746929,95.3914141563786,95.4858763888889,141.408513404826,30.4518320665083,13.6616511333333,100.122646341463,104.140291878173,22.4977214537445,23.5883194219653
"F4",23.9868955357143,161.838153798768,193.712390450928,159.45561842576,158.512371580817,104.4535,78.8871419047633,147.886236960986,30.4100534408602,14.1092770305677,104.01357300885,NA,22.0526429906542,26.8989311688312
"F5",24.3150716124661,154.404906293706,183.09613547619,154.276681465517,166.94810293578,103.647245854271,NA,133.591905929919,27.8736505036448,14.3010538493724,105.541733865815,106.050094736842,22.7241255434783,26.3904832574431
"F6",24.3203397378277,144.336579403794,180.009303741497,153.511374747475,162.390711442786,101.858194421769,78.8204921568647,138.827680462185,27.2657276858974,14.061611875,103.983061135371,96.3099991715969,22.9891830923695,25.409444488978
"F7",24.9042104395604,149.567565322581,167.654720604396,167.589837011494,165.890647394541,101.742796502591,NA,135.763468367347,27.5561744738462,13.8788136931818,93.6220421383648,NA,25.2155802867384,24.3040993902439
"F8",24.5688746975547,150.46199028133,173.063766031746,159.715729095355,153.125403958692,103.157566076696,85.5598551724138,133.837637054632,28.7447575759494,14.0591942767296,91.8953372670807,100.00640625,23.6535964035088,25.7225031481481
"F9",23.9802153254438,160.457656410256,163.740192903226,168.019149156118,148.071307241379,98.7946911942099,NA,139.048825458716,28.2952693455497,14.8056899468085,93.4330939252336,101.132747482014,22.813132875,26.4618029780564
"G10",25.9159538827258,143.294708108108,160.258312030075,163.129036337209,154.984820169851,100.571140629275,87.6741432432433,137.060282133333,28.5314885438233,14.2246000377359,95.9768170454546,94.9287511111111,23.5236267175573,25.1345673596674
"G11",24.712450395189,153.694981407035,167.085096126761,168.283949333333,149.25553803681,97.7931449284381,90.65223125,132.158533663366,28.4615564176117,14.9002668127365,94.910441314554,99.8278746411483,22.3476454477612,25.0175083293556
"G13",24.9063042826552,152.662932569975,150.881283754513,155.364862,151.301493081761,101.239408092105,88.6134411764706,130.547442922374,27.0307520694981,14.5987508527132,97.3594611374408,92.1424662921348,21.33448625,25.8429548098434
"G14",24.4695787908497,152.311305420054,166.155309646302,170.76457672956,150.88706975,99.7242036319613,77.4927307692308,134.626470707071,27.3243210928144,14.5284529949239,99.9667780701754,88.0191,22.6794910447761,26.6309573226545
