"WellName","Canx","Egfr","Errfi1","Gapdh","Kpnb1","Myc2","P53","Rab7a","RhoA","Sec16a","Nras","Dnajc5","Rpap3","Slc2a1"
"A22",2.10982180771759,24.2061788916791,43.3810637634512,19.7444774884839,13.2351900000847,21.4434400861873,1.84711817058966,9.61859928322653,5.48320955320856,0.644535246390408,3.81749713131111,4.95514245659526,0.268731640152117,6.18267673917595
"A23",2.2313513482308,25.4559725509017,38.7820946542531,19.1091117538795,13.2339344497713,23.4131631046341,5.1374825678,13.730976417871,NA,0.623941915380718,3.21147384693473,3.65469576718338,NA,5.02094520177416
"A3",2.91145515320945,24.0915074494615,38.5868396641439,19.9067736070474,11.5225780238336,24.5457210453914,1.57727929660028,11.3718481625134,6.86400278319868,0.742720910580664,3.24567623012564,3.72485039611824,0.251034687085655,7.37747389620865
"A4",1.94843004891737,6.96509002365819,11.1938619276956,21.9987033073723,3.94008228707854,8.80925155859627,0.916202806326767,9.27835684440667,15.6752480051685,0.730335505239323,2.20294890992771,4.85881381672637,0.292799918732886,2.43438731147108
"A5",2.11463638677237,25.076306953224,46.5682492761507,15.8161349475137,12.7348632181517,25.7825305221011,1.24261872768247,14.2568054263172,7.21819740272983,0.828900456346351,2.5448176146004,3.79883659855685,0.236277143828134,8.51644212847734
"A6",2.06140588102607,23.768165967383,20.3122245146072,13.6855475218052,5.78351322026787,12.0575905739481,13.3493050829072,9.33622263267199,17.5143187635359,0.865087669069571,2.46567882580193,2.96323980442999,0.30154261464867,5.83718602869807
"A7",2.64670262903986,22.2225205437506,37.0601922149936,12.9358327685985,15.5870539411971,23.4522832583711,2.18203109609537,10.3094151262433,6.60720503838826,0.932592677743705,4.7137621354155,2.68789727754315,0.215876519704408,6.40533453631365
"A8",2.44728258985982,24.2350740142185,27.4205453132966,17.8539798964736,12.3336329760688,21.9944570690172,21.9742791650591,12.3683005520547,6.46800646613593,0.857951001740691,3.7669153760225,7.64420679309404,0.231970779937886,7.61912896620928
"A9",2.10227738802614,18.8308014309554,37.4792869880084,14.6800849269267,9.99499436007077,20.819382033336,1.80677762108624,12.9284097521799,5.96489614759844,0.829587266478713,3.23307207468433,3.76416714930966,0.239409542423659,6.34618668300881
"B10",2.60759004494699,23.2474468115433,24.1351771434082,16.4949870724603,8.99031555559724,20.9585143940039,4.0401345461543,12.2558655798515,7.52798728435417,0.621989360064472,3.54049483464411,NA,0.249320285720412,6.19291688654807
"B11",2.31798892247209,18.234075803701,29.6462030154975,18.3286860731824,9.15551745006692,22.2911267895733,4.78854118212557,13.2948601678598,6.96239475817124,0.710692850523915,3.45768206180441,3.59025374184465,0.269510264996992,7.15581113618052
"B13",1.70954480121556,18.9084979630972,20.9007338746895,13.1127476452808,4.95994617493329,16.4113394533937,2.65824909283865,8.97155859417947,6.86816578734402,0.66512661034862,2.98949703094401,4.46707077981994,0.2668227940408,6.6041650369714
"B14",2.61314964969895,25.6391761317967,32.5125225409122,15.7224329268012,11.9405957697046,23.6416506298737,1.86281941668595,15.241832800139,7.14999759083883,0.564276482680718,5.05620615073263,3.68496617163697,0.244590578709517,8.88509240179737
"B15",2.30498271379922,23.9729092379058,24.6795926886869,18.4168114536296,10.3049400366389,21.7268574867549,1.89888354494701,8.10123760628075,6.04865372786749,0.903500504858969,3.023668164697,4.58541232923677,0.266362567101829,6.43839920694265
"B16",2.48615860487681,22.5567284387724,38.724939828614,17.6170088195848,7.99002285986537,23.7689572890658,2.28615876838632,12.3335780816942,5.80551818719376,0.67409816929917,3.66130137283499,3.58791182246534,0.228808415405431,6.41480640863076
"B17",2.27066340333807,20.6934256262072,36.9270045150329,14.1555582021098,7.57222315786847,22.1936189533007,1.37983614395967,8.28936397773211,5.6472120117256,0.953342554338966,2.83584956993679,0.350339939773144,0.203727682349729,6.10779525948246
"B18",1.76853581435647,16.6707387753919,41.2873990825484,15.0016303826966,13.2429588711247,23.5259055111002,6.40118448574318,8.88177770661701,7.290535843352,0.7864119109238,4.51398778243988,3.84010243381732,0.229775208497201,6.46894017939672
"B19",2.38613589415005,21.3116860005659,48.5222241209496,17.2118467112304,11.766724920401,25.4577068301342,0.0585495969165509,12.7004828142489,6.25726126945433,0.783580538281411,4.48454048119352,4.26029719800729,0.282963819706955,6.64678062411169
"B2",2.21561892720737,19.5579013531629,31.6925738487545,13.0503732913258,12.7542276740305,24.8844418214884,4.9481895581378,11.0345372123602,7.12900541291101,0.903052202002841,3.40614765555933,4.55481063169957,0.275353557364621,6.40102181922182
"B20",2.19415557268318,17.2249303174386,22.4966434433353,14.3642826996005,12.3036474749783,21.8228894066536,1.84540716507322,15.5426785238508,6.04206787955053,0.660344349242933,3.07881242401491,2.87419411557949,0.2281846016631,6.9426396176949
"B21",1.73797445500522,20.6309998486004,22.3727767174773,21.8702135914138,10.9234807472497,24.0311666688952,NA,9.83526726475373,5.35710418432786,0.780692842791911,3.78009471350336,NA,0.246691242778586,4.99717025612362
"B22",2.23637149361325,29.8941649128626,42.6887166739204,22.9736642632481,10.0722009878661,22.0296052251543,5.7322370843109,11.5075277206248,7.2104278222746,1.17871353599891,3.43427997264374,1.27155852334125,0.244464907979723,5.36765336771421
"B23",2.44688912610492,26.8063701226197,34.3915320897576,18.8521700287389,16.8478715129229,23.868787932685,3.6020353528962,16.4561908328668,NA,0.647145154726238,2.41342997001675,3.52994928954833,NA,6.21969187870294
"B3",2.36230071095843,20.0602922730958,49.5417055414467,16.9048566494265,11.6022172755081,21.8362565768886,2.40025794322303,9.32000628374422,7.06946716238216,0.773188313062522,4.39043877752328,3.95632679343865,0.250033551665134,5.4089962926835
"B4",1.65978887416755,6.19773169931398,11.1099678182601,21.354237254267,5.7530173603658,11.1140538052094,2.4392547604919,8.70944543756761,21.3850108644881,0.94661383117668,2.75016674105353,NA,0.304494753492822,3.2450856119636
"B5",2.29370598197932,22.9259029076463,36.218526933807,18.2739359905573,9.19562457702894,24.327905718151,0.0467862763067578,12.0994091000795,7.2043374534588,0.638858458475058,3.01040208536602,5.64486135785383,0.271587900446773,6.95598842004704
"B6",2.11710537263684,15.8901279788602,14.08290664715,13.7099847366209,5.66310324672733,12.4589066928364,2.48403210835503,12.7803465814402,12.5856313840896,0.7734343191108,2.61009684611878,0.153048746874936,0.295537032036963,4.06760697321182
"B7",2.1978612141596,17.5555876029332,45.5855138564706,19.2774867863516,10.5975949075786,23.4575800963724,NA,12.0244436875846,7.63661189288473,0.872155766917274,2.36269306815138,0.547062292073978,0.25735940498515,6.94104636144728
"B8",2.36343183766801,23.427904323562,34.2666903411631,13.8928091137628,8.02220325277075,23.0421335962316,3.37564777075638,12.8426464651276,6.43441844995482,0.90956389518697,3.1403846142499,4.58493891751045,0.249337538420269,7.18348170874461
"B9",2.17240379124919,20.835251152876,37.8241077420649,11.2681267341477,8.68790903717776,19.7819793807284,3.27402274432445,10.7206688133831,6.9008947047083,0.747258330786779,2.75367329565769,6.14957704426945,0.220393985841804,4.71399997573833
"C10",2.2816039373111,13.5486413340913,34.5124929967282,13.3433342354586,11.5635752777301,20.4841681790545,4.55575370505505,12.4734740353188,6.32024716979027,0.852204128883221,3.68536513305127,4.54614514648772,0.232911438675535,7.13927207634582
"C11",1.87489793896775,12.9504343798219,26.0146205096562,11.7691574960831,9.06479002162768,11.9198667479021,1.4515950576081,8.15604688268919,7.6854429635879,0.600605909359822,3.00380793241982,5.89831792696759,0.259416471194956,4.38483425098947
"C13",2.02604002923183,8.22385355937034,19.521717354878,11.4050601427151,8.00294069419019,11.8482300562107,0.602955141515436,10.0927073339737,8.57737315209769,0.785303667264105,2.44362131440245,1.9440188881929,0.239776579075212,5.28602092087802
"C14",2.25145095374711,14.5706404923264,14.9288276179857,14.966019078889,11.3368167781718,21.8150836324565,4.3313927936792,9.02632279017406,6.55305302967815,0.756343718258427,4.76197107869188,5.12658602979993,0.282284837000517,5.18243920294132
"C15",2.7073649105553,17.7299046823707,25.9564227800431,15.4997415185201,11.1573849941862,23.3550503629777,NA,12.0392185464849,5.43763897873814,0.675820544506774,5.39457522075064,3.7036609204198,0.281409267626672,6.19993800621705
"C16",2.44476553229659,18.319912427324,21.0018380211079,18.0052171844878,12.6170901836196,21.4150908973704,4.01659680505381,14.2289876749473,5.36014753361343,0.912112161904495,3.24734188038526,3.99613741518867,0.248292389899908,6.85842290752319
"C17",2.79004353483463,27.7836995503918,38.4288822182275,16.3559604352431,7.27129779755544,20.1066877263365,2.80598177835171,7.68873811148869,5.85446160516894,0.858836539897013,3.14728353770725,4.83308737137276,0.216571504849708,8.11409788370038
"C18",2.42679987642453,18.1212024925825,45.0883251217835,14.9761428895943,9.33620007380914,23.2398260942281,2.58074643924059,9.73961931360002,6.8241026302531,0.931312924675663,3.24405287809573,3.76626393382776,0.273362787951217,6.09967792418323
"C19",2.61805578798608,17.85210561593,33.1959795735739,16.0756577694052,13.107024002124,21.7161233533474,2.96001880120175,11.7485348911977,5.73290096119753,1.04934061504765,2.56868188997554,2.85085449803083,0.267012082285846,6.11603940467606
"C2",1.6210469513278,9.7040430303512,18.679601988149,16.543187365076,6.01550219532728,10.994382253193,1.20894938710892,10.852223378029,13.7957222617135,0.962680989956338,3.06531132206806,5.08773022824167,0.272236923717554,3.23421250390019
"C20",2.39189335691999,15.1729295371098,29.8554716065758,16.686575329205,12.7817344401737,21.6381903040518,10.9805678718323,15.5922543691538,5.07678997232714,0.950615059257388,3.36877189326537,6.88194600356005,0.263020461867095,5.597858358032
"C21",2.17899861703721,25.1400144738767,18.5438823643602,18.5663768816393,9.12804423415026,16.652351425785,NA,15.6565191727322,37.1440980764085,0.855427953815069,4.76543823369058,3.31450399469728,0.299035655884066,6.68789422826683
"C22",2.09525009121138,22.2606238637296,46.6417239812686,21.6640271947651,8.44774331074933,20.8641129060156,1.48343808870607,9.57461792029088,6.28309363681768,0.78563705199306,4.63037308467741,0.62882194177492,0.266512587050547,7.01253454566276
"C23",1.90610817417204,31.0393593135106,40.9969429919419,14.187835860848,13.0305266121827,24.1859023518956,2.17834675358134,16.620262511452,NA,0.575933459781437,3.54971586572763,3.89506731523511,NA,4.22296706063203
"C3",2.53067266210193,14.2605389047313,43.5112238172434,17.104073210675,10.4580533360206,22.3009423568789,1.63296768404546,9.53029884744238,5.82882871369789,0.7380909151494,4.28657206077259,NA,0.264027100247783,6.04702637603395
"C4",2.27174621115034,6.05620971168279,11.7020045233139,33.2408720711827,23.7720868374506,7.06713289805985,0.596122265729525,7.03748835503973,12.7530809127792,0.773979718138369,2.03036702941471,4.08781758714029,0.288444337593043,4.19548224568138
"C5",1.58482803862444,5.97209230333922,5.27286036939704,18.6590558912515,5.22942850296432,10.1531203381984,20.9485450209898,12.9775300123244,24.7178563293227,0.993708030636584,1.90752780026363,2.8202141487053,0.258721734422492,2.05544119981635
"C6",2.33455450658373,21.5250658492262,33.0202895893573,13.0913392220377,8.66356871760133,21.125857076966,4.32192893117095,12.8707655656575,6.1330057857014,0.584169689440515,2.29787505986437,1.51813862516714,0.254669904070271,5.08761676089919
"C7",1.7455971914818,18.9296007126229,23.4815814814254,18.4044205566651,12.5543719717114,21.2629209164171,1.68239971399573,12.0823931176464,6.64525897611346,0.918973440227882,3.56833421510074,3.48924326900567,0.268042306197972,5.31271608264166
"C8",2.46556790824684,13.3803248724294,30.8182553678238,12.8169370653342,13.6508717452471,20.0383154168666,52.9898655110201,13.6554483828379,7.08340502940563,0.906821189836679,2.99154409799981,3.08806800818648,0.263932414860715,6.90444782571557
"C9",3.10160543852774,16.1121745736494,31.6135899505264,18.0897348163281,10.6889772834686,22.5692365016406,2.88459316399571,12.3069893061817,6.93451078053938,0.785015365307633,4.06101521653174,2.88844048331418,0.254746714811806,6.51543883123392
"D10",2.58416755117004,13.2768050701115,31.8179010355914,11.9604419984935,13.3682380757632,23.0051842669279,3.43254783892401,8.75336865736989,5.49043733986553,0.718108268306508,3.80003325449898,3.90813898957142,0.262272185784801,6.16861630719832
"D11",2.75932692493538,12.0340010664989,30.7824690478459,14.7055650007467,8.36031969738251,13.4858905114547,NA,7.58870164765744,6.74767828782523,0.560394682743795,2.45951123059301,7.06106281599736,0.24631381799368,3.52368547565285
"D13",1.62010877904065,9.85670363992181,43.5862428524352,12.5410322599203,4.95720402623439,11.8421818434185,1.97991110249421,8.94968373574602,7.63029520875117,0.824447222869935,2.53142687998916,1.94636100880063,0.263900172541226,4.05208292049791
"D14",2.17546242653941,14.7436386579474,24.6490870135124,17.316615172391,11.309002114253,23.1440871679995,1.70127199896395,9.72122419039581,5.4127513240611,0.686813073925221,4.2842334977055,3.5666691545207,0.292373642020897,6.77011067867875
"D15",2.48368353294452,23.0240807595252,45.3523734819162,21.8568773660529,11.025242621397,23.2071823281494,NA,13.2950933693644,4.79163945497227,1.0229084015777,4.30769999298405,3.64085131123906,0.249884711664798,5.95847587223002
"D16",2.92958393632687,14.6893011841882,36.2713682472472,21.785760707914,12.0818441612125,22.8173031145688,2.33966354345187,13.9986635928929,5.59756468090937,0.713850381022144,3.68004437485718,3.98418878709726,0.234273363176399,7.1196403506071
"D17",2.3668876916797,22.4328689660831,28.0231977767959,14.6123886296753,8.76976921244452,23.1384286810971,2.21531080752755,9.05769584991121,6.75555840409858,0.680080161536405,3.46915435881997,3.31925228024096,0.234885796018123,6.8463478754766
"D18",2.4809697930731,23.7615941326519,37.6870552533543,17.5291841967197,7.66175938686406,21.5683457355822,8.16255706702943,9.68957688148549,5.82309488064433,0.788613360958814,3.17118067759044,3.22646803306579,0.252778675451652,9.11260758404466
"D19",1.78758690737961,17.7663324133651,35.3673876994904,17.9197204768575,12.9957918356783,23.1667429391218,1.38106907520592,14.5245560039302,4.73663953894958,0.81573736560475,3.08972383866457,3.03032971124333,0.263513663975269,5.14557590465904
"D2",1.88862800857317,9.26583306352989,20.8041433257839,22.3849699563807,4.18267630008512,10.403449320465,12.1700986045241,8.72232249755209,12.533155416342,0.82203281647181,3.34871096883436,3.14019071375032,0.276026034556862,3.28668217962345
"D20",2.58650347332314,12.6950944834007,34.6621139611914,14.7051289191812,9.37551612984705,21.2490632706342,3.41066695237899,12.9917039252691,7.5590700650784,0.817424318830279,2.65613394064232,3.86375239674285,0.200070666529954,6.05548678267741
"D21",2.47203199874258,17.4465498173317,29.4301373485024,23.6327028792849,11.0838249342006,18.322863549218,0.0281098871908784,12.9456861320163,25.3165187468822,1.25282045351431,3.32655671405614,NA,0.300752395663158,7.23876823944575
"D22",2.09724451018976,23.4047346058097,42.6266099487608,14.601448726012,7.90171471839657,24.2223191399145,0.720190624625041,9.81506086158296,5.3575455254164,0.73398985451177,2.88988306666391,4.03854073621536,0.258346493694952,7.09214124469235
"D23",2.07311964417947,30.9045035094839,41.3490533701072,19.6892946906688,13.1147968394676,23.1783509439455,3.03626144519223,10.8307880290267,NA,0.591501762737409,4.14002479741143,4.05038472767331,NA,4.45656096979246
"D3",2.74772504954049,16.4381282730854,48.0912279070571,14.2606706132828,9.24504076713808,22.0486020891234,NA,7.10232424509147,5.81166677280369,0.806433969654877,2.96646165525879,3.93872782620806,0.239854088867213,4.12839300094674
"D4",1.74967009855961,7.35093672782621,11.0966298231299,19.4191555635951,2.50528556791056,9.38643938325631,NA,7.77216420793096,11.033645166656,0.778779309547355,2.21986749903966,2.3196300824766,0.271051145184008,2.21574322211578
"D5",1.27836203491124,5.5559355246282,10.6165006494766,23.5900488230358,1.43325506909928,8.85574731351073,NA,9.4164217469072,14.2269391158976,0.97237130445008,2.32287997073318,4.72738844555208,0.285361469150184,1.96447921806747
"D6",2.57197829457895,18.7206943546968,34.2831014906465,15.1804076598181,11.8847365124945,21.9751324040999,0.817267911667861,15.1866995070397,6.09324212771393,0.969413532024477,4.18406254921664,4.55290728491359,0.261012891083051,5.42622445779045
"D7",1.76872366834593,13.9125697961182,39.5320729472394,20.7037007494107,13.8242586863225,24.0136446409587,5.45123576700649,12.1303514095962,5.54708978528692,0.986845294578316,3.29683430198114,2.95917578901255,0.274350997942426,6.07807552379506
"D8",2.63240354582999,11.3261492046636,35.446696919762,16.041738950175,12.6195384370945,23.5388299161801,1.73476242163017,9.29818475851153,6.52731078024829,0.790075815615944,3.50294036298948,3.89521452246578,0.245780676040547,5.67238202235819
"D9",2.78570488967704,15.5222826246784,38.7910169368849,12.2451989858877,10.4750900557005,21.551465571314,1.54812946275293,16.7964748720835,5.56840463076117,0.563899024124492,3.45990457160497,3.1187341865508,0.250581496902543,6.03564817057842
"E10",2.24343348402605,5.1869372695933,6.34657641581784,20.0188187785767,4692.48618781096,7.10043318701501,1.43861681003314,8.83367555749214,14.062353647142,0.803131296554058,1.58230496259716,5.32437072368199,0.244508060183165,1.69100715581788
"E11",1.53569716523455,16.1291114195743,34.8852152566019,16.9767546897615,8.47793512307156,20.4722978875703,3.4720095695132,9.54831542147959,4.62122156159405,0.564490839561857,4.12220337730922,5.62205235796537,0.201966078596746,6.97683476142302
"E13",1.92505939427656,19.5043499357034,21.426088343295,15.345884928242,9.65375680873358,21.168781837883,2.510674372599,7.91446861881107,4.37834626275597,0.708991672968012,3.28753529457791,3.99112664616118,0.225042817774703,5.89774740606285
"E14",2.04817954934117,13.6607790469593,30.8436717017994,14.8682073254697,8.79934969658878,21.4441185933611,1.31230604353931,10.6397356080677,4.45050313535999,0.87636573389146,3.05484473183696,4.62559964346634,0.251429579608334,5.83483060401525
"E15",2.12179141893201,17.2277426769623,38.9776224450515,20.0493036350608,11.044579905763,20.2401535282655,2.64297027277134,10.0342788965971,6.283817839192,0.859125276496555,4.16872519951784,3.32054446405349,0.279673738073723,6.91237666814292
"E16",2.48473058724718,17.0124878798605,48.9063743228915,13.8037643413353,8.14426188123356,21.0829004111051,1.66715481755169,12.0949883647378,5.47484789500446,0.877599308706225,2.62431267609317,6.25750858667399,0.236427871514186,5.251005752953
"E17",2.66307629345735,24.7665539522643,35.4804824890873,17.6463420502,10.0070215415885,21.2072454037767,4.10058760483105,13.7302313170953,5.29269666137257,0.594510662406701,3.19643877975365,7.02114855914455,0.243383472467519,5.68924571807558
"E18",2.10251838065931,22.0284166041177,35.1947487352633,17.1002973757316,8.08418860630124,20.7125238969062,4.15699242587424,7.77060471498292,4.5038023377019,0.702251264657835,2.9645465965008,2.59800565298626,0.237388883097719,5.78730592090912
"E19",1.73462989869122,20.9837328883055,33.646122776813,15.0006957863675,7.96683522775413,20.5232165300319,3.71926450934824,12.0768533520332,5.90982645693896,0.623360592049048,3.23225442481817,2.42732477189016,0.292283936930598,6.22929210794487
"E2",1.44474468264458,13.4185781444017,15.3609882861634,22.8404398577177,8.65685814092924,14.9735996713889,2.22730512696592,10.4789389450894,20.7180361853406,0.942142208664052,2.81300167879447,4.28845239073633,0.291621418043246,8.04485715840132
"E20",2.29228812407702,24.7162097442913,31.2947935731197,21.5371291314612,11.9498757439466,23.4876110731055,3.64469871291995,12.2527011341384,5.8094761976349,0.941307104391781,3.44747210702344,4.71050974360572,0.233318210423625,7.06411641358446
"E21",2.67308837685277,21.1995802266972,40.527799639908,16.6485437791054,12.6541724680778,19.4594802395794,4.75502585019275,8.29220324383144,5.55754909826134,0.732168160193011,3.62461465044975,2.38770066244382,0.255466558561949,5.3891242792162
"E22",2.42466054739373,40.8265725619165,95.1081502564621,25.4930132277759,11.4128323272991,21.3759477836582,1.85906635327758,11.6321312739289,5.67430594614602,0.639391677378105,3.98504527641104,4.01143468530684,0.248174038589408,7.71741881388395
"E23",2.46073488710369,19.9768211854388,40.4814562544034,17.1411927923071,18.3075315711967,22.4748871918192,4.96535896225647,17.0685583432492,NA,0.79012519809113,3.76204728575535,2.87784257530572,NA,6.97233159087806
"E3",3.07547935110418,15.3799474183746,33.737987341085,18.3570163083031,9.7459566163596,20.8284282344328,5.90571880202961,8.8613040989827,6.48681663042146,0.880348842582651,2.4444805840543,4.82652896712594,0.292021137023657,6.9003933454339
"E4",2.5857514309726,20.4903544083113,18.1559858622177,14.7588417605043,11.9419955659917,21.7180042775785,6.48896564797298,13.8997073185108,5.18131627688314,0.672667362492867,3.77644452182888,4.11610329558722,0.236181204368142,7.83198000007754
"E5",2.38502913468696,20.4433391191531,32.4036700028351,19.4326758774974,11.7056617098239,19.6382775346988,NA,14.3402200016706,4.93861884696047,0.754246809809108,3.33962666416163,4.56505936904859,0.226031802266266,6.17775893375873
"E6",2.06030902019334,15.9018058821911,38.2348676399288,15.0524887284638,9.83591121373604,20.7051392701528,2.7979924138163,13.0804179269121,4.88927817854418,0.80098758106878,3.17330418863993,3.75722108018658,0.251738682231297,6.3146530298145
"E7",2.49786904154293,19.8883571323675,36.0774124624876,13.1010995427786,10.7765566464037,19.297340895142,NA,8.37083133260188,5.23311786532838,0.645674593066095,3.17336715451525,3.71587277216834,0.279680914370251,6.31670600125443
"E8",2.56350883789974,16.6944530395768,39.435584602019,13.462124304884,9.21242619948377,20.9905648569819,4.47276091249677,9.46135212563193,5.70842529697182,0.72548336495161,4.29352441236261,3.43254184244914,0.235975929574596,5.60807825277956
"E9",2.64730775584814,18.775202326751,36.5637360647505,15.9303892515024,6.01070652775145,21.3428390472574,1.76322973496394,10.9017534383082,6.1481159856504,0.62884007046809,2.60636662451685,3.80255386297693,0.244248515722652,4.82228652012498
"F10",1.60401232570846,6.86075425211778,7.37250826681794,13.0489382510957,1.97265135260178,9.18369016878276,4.70632356974689,7.45336221926676,13.917225770217,0.707988516786724,1.85042155941773,1.83904570692112,0.252529231238803,1.64679393836227
"F11",1.87660793450294,14.0663192148846,22.2309340817984,10.0340903472032,8.32074066703496,20.539575904391,4.98688689905721,7.88242753732095,4.63940741732615,0.722770387877684,3.47308666616934,5.47878163165842,0.250391964579408,7.9705856974511
"F13",2.03207451430064,18.3153095104896,25.2602696421119,17.6537781113488,7.74257675350414,21.8127404116454,2.38311534419469,8.42738551396063,4.3781038566385,0.879855201346988,3.12735271105311,2.26430504778394,0.217038578430858,6.09344846205397
"F14",2.16662412223864,24.5999870676412,20.4515230344954,14.5639600597702,6.99567820806604,21.4483152367598,1.02040791069346,9.50628608159204,5.0141174747776,0.8884139255078,3.00030209642611,NA,0.257401599097358,6.04474929250984
"F15",1.95501566519873,20.8606615929608,29.1040625889608,18.9992319914087,12.3874217217832,21.7340236075755,3.92388266375049,11.4201237218628,7.42562631131393,0.869132059838306,3.91510670072798,3.02502767885753,0.247898560438532,6.48070041177341
"F16",1.67005349182509,17.9828235548416,31.5640261133713,20.0002115611584,10.6078261020324,20.6990328075844,1.89268128251618,11.097379967301,5.89923246295711,0.689370117993346,2.47475815617555,3.95863170604849,0.249976438669808,5.26307140573719
"F17",2.37709183370652,15.5728123904245,35.5752629245181,18.1108937688564,6.90876268572534,24.5385668428942,4.89584933394869,8.53421696507574,4.91704202232758,0.840247439701437,2.62930882552979,4.41160541537734,0.243732187637389,5.92070647098147
"F18",2.61338036146572,15.7985284822177,34.1289277795762,20.5228991993643,13.028617877748,22.6434271043191,2.02927489646934,8.8827158167352,4.87755913671741,0.843047054931468,2.99515363076432,3.07104405627987,0.247804911259683,6.54331083079404
"F19",2.10032617842667,27.1962346389367,37.5872684757374,15.9784998762009,6.62479509741969,19.5069535463734,3.76377709899408,7.43660607831078,5.69287069622237,0.781317045248804,2.58824353985082,NA,0.251564157687684,5.80752947361303
"F2",2.26775397677832,14.3367274061735,17.3559024614596,23.6497735508394,8.00374978417218,14.1808821359446,8.94112054058694,12.0583743641176,20.1324605422175,0.797824184163878,3.02643478268514,4.28144420718771,0.288153865031995,7.48045939437881
"F20",2.04670570039501,22.1909200052067,37.7199369386584,16.1844439793381,9.50125399609657,19.4226628956111,3.13686144667905,16.449083508548,5.65204761284464,0.667972277608326,3.11149796282755,2.62494137540699,0.259057792636292,7.54588151611636
"F21",2.20105689903136,22.6594282971966,37.7456635111105,17.2725334317174,12.734118797371,23.7781077879508,4.02898253666826,13.3789765059672,5.32071598911015,0.816993293191726,2.53227143725756,2.69487546143891,0.235194292189873,6.22370732437036
"F22",1.65263475536092,33.667080360252,63.1431051359603,23.1348066851025,9.24443122688361,22.50649717522,2.61903747041972,11.1466201084419,5.70065512155217,0.640633952314231,2.78263719543754,3.12727710363082,0.247111767283322,6.07363299033764
"F23",2.34466283531662,26.6560685769202,44.648014275809,19.9986370370214,12.2806614394945,24.9163484942687,3.80954076920346,8.73146967825887,NA,0.691804926319302,3.55915699278286,4.53630949664,NA,6.3331418165204
"F3",2.44339974344369,22.9128357870958,36.4336447703051,14.8287173856669,9.84456447240374,18.9574344356837,4.09343885712929,11.1285754271618,6.00301176369806,0.571846399697027,3.57095202707773,3.61299507432031,0.24912492529622,4.92281911566183
"F4",2.38655796997437,22.9296826652504,45.4891158981931,13.9525628308282,11.2613830454459,23.4751441370649,1.52736322800656,14.6241801278341,5.9721837391875,0.727555411410836,3.04252264009374,NA,0.235986955389398,5.66160276759534
