"WellName","Canx","Egfr","Nras","Errfi1","Gapdh","Kpnb1","Myc","P53","Rab7a","RhoA","Sec16a","Dnajc5","Rpap3","Slc2a1"
"D8",4.37800196641301,2.43938123286364,2.92314089319838,9.54200018109672,4.76470054931527,3.10464483552545,3.75561990994536,1.98805076986837,5.59951263513431,3.2033457785787,3.72848035612211,6.53117506769398,1.3489061683299,8.76509481869518
"D9",4.31911427238838,2.00052717337659,1.98496387474121,8.67856857819294,8.93114470776755,1.97620700816775,4.78509182509819,2.33757029784083,5.92486547136189,3.15405334487384,5.54634021697786,6.97487127850449,1.42370669068915,7.94367688167918
"E10",3.38719395221264,1.735622235971,1.83890145725325,2.77250068278813,9.84003579257483,1.32860139151547,3.07658273596491,10.5466699466566,7.29338916687148,2.33336394525639,3.12108770011475,6.39271984045181,1.95625956043035,3.24657915435145
"E11",3.81478360006318,2.86387423756543,2.11993319408243,9.19284907621019,7.36313731186472,2.95834102364898,3.66872374182017,2.06378580181232,4.68298638982146,2.92641438602989,4.35025430928923,6.90126355123605,1.23586328366521,14.2363551238847
"E13",4.30176833881373,4.44887837490373,2.4843697026161,11.0376620886249,4.62700512871124,2.3915964171366,5.14504684554382,1.77437691331756,4.05143103909548,4.00441331891844,4.65178921145308,7.20072353019476,1.31943724778703,NA
"E14",3.46242643584736,2.17274257214704,1.82294311583391,9.29613018844341,10.6205120886834,3.28339184811474,6.83035701082078,1.98201297161912,6.71036535933786,2.49792165843032,3.50502011776625,6.84581034909849,1.33503264646366,6.53445373363505
"E15",4.29048348099478,2.10744900816671,2.78826366351609,11.0885908499688,7.83927642656239,2.61462554886445,4.12280577407152,1.80064375696364,3.66191586317559,2.62371746023997,4.11800309062448,7.45563389618532,1.643326508925,7.71160580371734
"E16",4.40441536315461,5.51002364838424,1.93927084616164,10.9987183556773,6.45203960092378,2.62206591429966,2.26340687035804,2.52618911808265,3.78689935620739,3.14501876059023,6.53284496446223,6.69481524355999,1.2207559810756,5.90202906060899
"E17",4.66119903368832,2.30182006760774,2.21112342413359,18.2955506959993,6.16192278952506,2.48979524510885,3.25332211270593,1.90184779871319,3.78083808585633,4.07252401574598,3.58057682565666,7.17602930429483,1.43746543242803,6.34041117889811
"E18",4.21605521424187,4.99306983918984,3.27003171462832,9.74937406736998,6.0081824536621,3.20090396310881,3.77686003966568,1.5304310673691,3.99045368712315,2.63724095648457,3.12083305115381,6.84112242604349,1.26067374298031,8.84873790645883
