"","WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"23","M21",3.45735280342613,6.95490324640754,2.9811309593186,NA,7.18447710369446,2.43340981069429,5.90661863511311,1.91335440441446,1.80345927533237,5.52237856520783,1.2380787263759,3.01485822415659,3.17259618506603,NA
"24","M22",3.81984176131938,6.54727755643563,3.28125847386878,9.70309101219259,6.22143837506899,2.49552770533307,3.79580121474313,2.06363968720157,2.23264472034994,3.75387760090625,1.20581247223764,2.98773534569343,3.95772515306502,NA
"25","N15",5.99877957639932,6.76336407180435,3.49106884077439,30.1918019286866,9.39237955976472,2.56035289775498,4.68926154860557,2.78090720961739,1.84003728753678,6.94858440944346,1.17680020854683,2.58521662732997,6.38802661237662,NA
"26","N16",3.39803991286938,6.88627348296067,2.3412836448875,15.6783056134182,7.53159843061512,NA,4.90175557672879,1.44492539210986,2.38143536062495,6.42831381043829,1.32278863135431,4.06680427050088,3.84882507073124,NA
"27","N17",4.43288914111176,6.15744019340784,10.7489450655962,20.5483364267352,7.92983131101824,0.135239376172571,3.56594345120235,2.10391704817425,2.36777365386611,5.0349239579261,1.31044151700934,2.93389958477438,4.47184336576245,NA
"28","N18",3.80346863592849,6.71709400774684,5.86736137024443,9.61418761868446,5.18142348114648,2.37167252998396,2.68524950888196,1.30284776344046,1.65952932458687,4.92666422590677,1.46949131986271,3.27952615655605,3.02877313033316,NA
"29","N19",4.29584762024967,6.62803672043294,3.18793030910303,8.20355791540924,5.29425500760782,2.47777407763711,4.8729697987685,2.20193428720435,1.99619001309395,3.85849291267005,1.1195658059477,3.00146297857836,3.88593035752053,NA
"30","N20",3.90187174169209,6.53618600279918,1.62333713352872,29.4878150738544,5.21124019160585,2.93684188314537,6.27183933894475,1.51712246686694,2.14336092057199,4.80044171976403,1.51611478315059,3.22756440347198,3.32526638178162,NA
"31","N21",3.67101960978912,6.62853549922259,2.10603715973258,7.10164423719197,5.61174900121184,4.72317947779811,3.99126177985391,2.56538223253198,2.80449438161993,5.114408663096,1.26422919728333,3.29671984910857,1.69799828074535,NA
"32","N22",3.72894538554666,8.37141410878581,2.01711758670391,17.6006283515307,8.38378094450415,3.25246369899931,2.81061894969992,2.65602599939495,1.9039642998195,4.57424026199433,1.46042244285937,2.62291264077332,3.99251752839093,NA
"33","O13",3.73346929552338,6.41715967183121,2.55612213437757,6.31082645658775,9.3552723370934,NA,3.25161150036447,2.96651553031284,3.63892179509598,3.62718253492211,NA,3.32125619837692,3.65991650699771,NA
"34","O14",3.77145942741672,6.70510510981569,1.87526543008949,11.5964677091089,8.4531438034934,NA,3.3292305133876,2.80971050953855,2.54325216578055,4.13013538391749,NA,3.35667344945212,4.13106337316307,NA
"35","O15",5.56297331849533,6.24819386621081,5.19465637391608,13.9800750972601,8.25883213336703,2.32917542756694,3.94608398275003,2.9518369813863,1.74719781487244,4.73625027607513,NA,2.67065225743238,NA,NA
"36","O16",5.93722994071753,7.76644237403402,2.91877090008221,8.04728666281964,6.10382405682514,NA,3.54054444507475,3.54698674718854,NA,4.86611479014558,NA,2.54540373470534,3.98220034300848,NA
"37","O17",4.7043599666754,6.23565180515076,2.69100498820891,9.58448508526905,11.7879773286399,3.01464326946775,3.90907113944171,3.46343248672934,1.9347568736706,4.85640587529987,NA,2.85560940730857,7.06266599503028,NA
"38","O18",3.67107859215497,6.70865331809201,3.31526465155416,11.654886843458,4.936802479551,NA,3.34994941102137,6.83938578696367,1.9659616763896,3.43606044227022,NA,2.18795375748627,5.17842818874591,NA
"39","O19",5.04792855914597,5.57276378272023,6.51095859698797,8.72235076116254,13.638399506652,1.34036863434386,3.99894269811327,2.07460680737356,2.42272648425677,4.4337497560579,NA,2.7985497778135,5.49382449007379,NA
"40","O20",5.57865708809358,7.08959418759762,1.81706595264243,5.30510226873207,5.66512277813814,NA,4.34577774352141,2.38800358203774,2.26029342182971,4.86487757576664,NA,3.1653101720561,5.94162195430771,NA
"41","O21",3.30322830716911,6.60262324516625,2.45193940855846,19.6774783890592,8.33129096470645,NA,5.98791886243716,3.0424574328431,2.27102167323057,5.56570566256484,NA,4.06782872938739,NA,NA
"42","O22",4.47860158367699,9.86359132210988,6.34723609639687,13.7444565656206,5.40295493197287,NA,1.65741316549573,2.89834017492378,1.80655395372507,3.62035595913396,NA,3.39821209016759,5.91894791194156,NA
"43","P13",3.83823322879033,7.05384726676473,10.3147104238597,8.78244869881268,15.1284392653006,NA,NA,NA,NA,5.22235259893055,NA,4.54141144901854,7.38642089463419,NA
"44","P14",4.75830122517184,6.14485166488866,NA,7.52503964643743,6.85181366081807,NA,10.6988881893836,23.6923034461273,NA,4.06805267640743,NA,4.76752700823016,8.34677187963637,NA
"45","P15",4.63782403711258,7.3607703500108,13.4548400977901,17.4353121212124,9.46640232555254,NA,4.55812324513613,NA,4.47669856810483,4.97843783926952,NA,5.20217446864384,NA,NA
"46","P16",5.11745284036359,8.21993949431736,NA,8.56740534091779,7.46372182103153,NA,6.13122892203165,NA,5.21012485047884,NA,NA,4.04933905544355,NA,NA
"47","P17",4.01421475525838,6.0579358236027,7.15307580805843,12.7556279083736,7.19892182247066,NA,6.48224577166538,12.8541050984313,3.39770130664027,6.28016496305409,NA,4.39688916664594,8.56261242380833,NA
"48","P18",4.02830023298952,6.3206142869732,3.6676571706299,14.8164903319453,5.91325086655656,NA,2.87065217013172,4.67050910269186,5.10066962755154,2.95626983053252,NA,4.0517830842285,4.60274399367471,NA
"49","P19",6.35840080756691,7.47854118875555,9.46751516309925,5.75645691929841,6.76532118305121,NA,NA,4.4949814752289,1.64760259696421,5.4112646850324,NA,2.18826034825736,NA,NA
"50","P20",4.98392891888649,7.73648243813158,1.65942569096594,18.9165984487942,12.0196586927287,NA,4.65099312093762,3.86865224164288,2.13331049366021,4.73053095334693,NA,3.61743668709208,4.22620207739927,NA
"51","P21",4.4282248239066,9.7874419986354,NA,11.8702341316747,6.56242710234334,1.85518921496731,5.19333037187975,5.19388623578527,3.04746762273778,4.68821848514716,NA,3.48711544121118,5.40075685598342,NA
"52","P22",6.00244347428106,52.199868855497,2.76673256290609,13.1707904022593,8.41356903468705,NA,NA,6.21111914887407,2.16626108355989,3.99197605814474,NA,3.03962079634476,3.22365850351974,NA
"53","A23",5.37592551889992,NA,5.0700902132445,7.81852723763268,10.3819468125274,2.43823406789907,5.44885705080608,NA,2.59308490866608,5.71157625230211,NA,3.29928802702703,4.80541831005274,13.4255659540899
"54","B23",5.8210431854307,NA,7.04193434625876,NA,9.24836605731697,3.46612308768265,3.22968495472325,3.2299430005935,2.54490559507398,6.23189957055433,NA,3.88806681525772,9.91767573727284,8.98607091403603
"55","C23",3.94302418829373,NA,4.23625317668085,11.1513059843182,10.0586799358498,2.46084314318681,1.24080991168697,2.69665498738785,2.77256293111602,6.01678948774903,NA,3.5588361393997,6.19109973980177,9.26565844183863
"56","D23",4.57174701885357,NA,4.75252618426434,11.0282852942271,10.6463499881561,3.90408466464944,NA,3.38567393392856,2.27364831055552,5.91531665182052,NA,3.36713960964587,5.61077773174292,21.5612941115474
"57","E23",5.19668585401392,NA,3.51440534579246,7.97156613326596,9.69122287881781,3.18262428307865,6.64952076358057,2.51400856272081,2.42107330020179,5.12076255976045,NA,2.8531768483067,6.7747457893704,11.3007214991859
"58","F23",4.63252759454347,NA,4.96853657724893,7.58817882978694,14.1513237545543,2.63602188539695,3.02244489251691,2.35194452463868,2.29456188434155,3.73079746839591,NA,2.55919650640276,6.04764509161434,15.4881510899188
"59","G23",4.723615390308,NA,6.62597643646813,7.0594533055767,8.35301367393839,2.8307325603426,5.01093101241987,2.89508624430613,2.16118853794821,4.17189804717162,NA,1.96365903327816,6.1186815309633,8.37383849093591
"60","H23",5.91938929140487,NA,2.01491112150808,7.14764702807452,8.41327613949416,3.30996158576278,6.10725651346133,3.8110137146266,2.53733805005994,4.50432737989359,NA,2.02727558079895,6.64184271989297,5.402917368209
"61","I23",3.55778887640133,NA,2.61178632168242,6.26958266923138,7.74065861553731,2.72254199463584,4.01096835600375,2.61451048768285,1.97950138495502,3.17673790625713,NA,2.28876622776227,5.59952030068006,5.84602544848195
"62","J23",3.38478314948738,NA,2.19972840432061,7.11497130674201,6.98826095317834,3.34287026327736,3.92285138810405,2.64771447727599,1.89248734859465,4.49079617366859,NA,3.44811328906045,4.33932569331373,5.34419064274418
"63","K23",6.64364709246462,NA,2.07394846937982,8.00575897932029,6.39419861526919,2.48930601473027,3.44317904792241,2.89164480429728,2.35909408479908,4.14560462326469,NA,3.52663915378943,14.6393948619286,9.76893405117328
"64","L23",3.096162422893,NA,4.45568189666557,8.06011793834153,11.2545499703597,2.89627078740599,4.15687212636903,2.68214586635126,2.46074758787636,5.36864990557205,NA,4.93993785187371,4.44585219089552,8.37921437040752
"65","M23",3.04999736638974,NA,3.38491628462863,10.0951313342192,7.19646513402611,2.2041411291529,3.06189728413325,2.55420979729625,2.23831404232593,5.44278844266467,NA,3.25779573201808,3.75690091404861,NA
"66","N23",3.61258154729703,NA,2.70841527631155,7.00793788169665,7.53877052284883,2.12692308010787,3.99853816898162,1.81025492450746,2.11145219711811,6.4590908709391,NA,2.97563680660295,4.08002131949242,NA
"67","O23",3.9742606612555,NA,3.73836441866235,11.2177004674152,11.516962441155,3.24338575431808,4.46064520102484,NA,2.03478236699462,3.73834268782211,NA,2.28077352010203,4.54371256721753,NA
"68","P23",7.26979694098642,NA,1.48750740873774,8.77281579646981,7.30441499529585,NA,2.95771924795774,3.52665897146559,2.06426540413984,3.9095188536065,NA,3.38385605923301,NA,NA
