"WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"B2",1.02430868623241,0.886596352649893,0.897887776770602,0.970040102619499,0.988867751096442,0.987669065789141,0.946118742824343,1.10041141029986,1.07255578047683,0.882686933539519,0.922237091696872,1.10063241525709,0.969402765922855,0.856970249308376
"B3",1.06487432180518,0.94496909569947,0.926719317353886,1.10047675827638,1.05731513027726,0.952206618890407,0.964483277490097,1.02908304996373,1.04296423751687,0.890230170771292,0.947304810135948,1.05317630074828,1.00270567380681,0.831816542806383
"B4",0.914176899167774,0.905081610497563,0.843455949310665,1.00915716956354,1.33027435262426,0.732708268639608,0.744155106928046,0.970583141693683,0.889213309716599,0.842119355815995,0.966464714008863,1.03135729369836,0.94729994575768,0.825404814220241
"B5",1.06935037443906,0.923505337534368,0.864886108772461,0.971618859757268,0.962874228413169,0.954509641992303,0.963023531465478,1.01786260129881,1.02722099117987,0.907574372475924,0.951097672563468,1.04708532985715,0.953150046486416,0.819033697835305
"B6",0.942788459822119,0.988655577132111,0.923380734103431,0.928060632987334,1.26451537165615,0.767385599304612,0.837531302578022,0.915479977041457,0.935644876985362,0.824519979830578,0.912488311180411,1.08912957558966,0.880908159835767,0.787242757215346
"B7",1.03048592154777,1.01393403262956,0.881997334775212,0.984855129213677,0.96086014343812,1.00416245353573,0.942492907285604,1.06012652378925,1.0550172257567,0.773560369252368,0.924042044014826,1.0248675612254,1.00123604653254,0.883661377065528
"B8",1.1076316084069,1.0681342438232,1.0503868862671,0.997445485038497,0.93127706019253,0.935447185953215,0.92534657355247,0.988701334071339,1.05213947368421,0.866087785691573,0.960331907361351,1.10161414662669,0.95713506404179,0.910088744263215
"B9",1.0286548554778,1.01431693880145,1.03151652601582,1.06574599816167,0.913897180151691,0.914215531929291,0.932389261385381,0.950517414800523,0.999771444323755,0.782222484338643,0.939972877662378,1.05045706599584,0.930095486828928,0.979951192259987
"B10",1.16001551016875,0.944552949366462,0.969247815618655,1.12535357027228,0.822883345126375,1.03974235944156,0.93560879361156,1.08469939320792,1.06174879352227,0.874338040360362,0.936048825039494,1.01211550658809,0.986732350744918,1.0151387525106
"B11",1.03427531685545,1.00412746495831,1.25417886552506,1.02074379759273,0.959647251414416,1.00936807256911,1.75721283886689,0.98667466271773,1.0575870060985,0.887608906999968,0.980034403361667,1.00783630483981,1.03187556772764,1.02414133843477
"B13",0.917647855377881,0.891862658710729,1.28642510396558,0.937257811909263,1.02090859472611,0.911821844822746,1.16096651039673,1.00384900275618,1.01052182284981,0.738144121119632,0.724308708530806,0.830486602271244,0.906022405633181,1.07153263446613
"B14",1.02690965310316,0.965879711161717,0.966494994535212,0.998282497498053,0.990378199746588,0.959599990577237,1.05041721506106,1.01257625218452,1.06259334140838,0.975093198575146,0.886846890479155,1.02444330994998,0.958931988637278,1.41186117252607
"B15",1.06226633175681,0.95729033827525,0.988582028825528,0.986558013375482,0.949314433289325,0.937125243199867,1.01752810558104,1.01172492694795,1.02292925633923,0.972009391155859,0.936796069343247,1.04591409108495,1.0085824746796,1.80718454048782
"B16",1.02319304063138,0.958703096631085,1.10322233520364,1.09353975803403,0.978632223760383,0.975233042634606,0.939353295722343,1.0488643406527,1.08424799177431,1.07615618756292,0.925275751119613,1.1107631505183,1.04642507377746,1.6078996793163
"B17",1.03693464270728,0.983709163873497,0.994024974102537,1.01426273191906,0.954485717369124,0.997217623024526,0.980627170271097,0.990465528138499,1.02115075400216,0.941738914357395,0.907242874149281,1.1156865574906,0.979599866362417,1.37369012355392
"B18",1.0068796678597,1.00028997715184,0.891955571717345,1.10263104317406,0.933566418326837,0.999568918859406,1.10774267470181,1.04308624998505,1.04774775532192,0.9489222437116,0.964181048973144,1.08881101160516,1.01083794102159,1.13679218885588
"B19",0.893652554598389,0.915101587704155,0.995908486482636,0.985460240085208,0.916966037114659,0.835733197867278,0.976767285447761,0.9188333034007,0.985759632253712,0.806032374829081,0.919870364420166,1.00384300192011,0.936107702946554,0.969618706918723
"B20",0.994190001799428,1.01207689507024,0.987345232206454,1.02475777328727,1.04567599351176,0.935842162044172,0.956754669949224,0.967554922246979,1.08488155183633,0.951313063149438,0.984112425470111,1.01277077023876,0.973717004657144,1.00038130999527
