"WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"B2",1.00498750745379,0.940629579586575,0.909418693315415,0.957897471264368,0.968589093799682,0.926265665445666,0.97456560765279,0.950819985843462,0.965996338132766,1.03371088219696,1.02736656290159,0.971020041534282,0.953350042077379,0.96398980581163
"B3",1.04653889757024,0.927233699797877,0.891832515955659,0.975521957372771,0.8715541644385,0.920524352676563,0.980935938530835,0.952681986037177,1.0119271947928,1.13091313422737,1.02321175117702,0.885306588792098,0.96304408210686,1.00670870482513
"B4",1.05228718611277,0.938041129890559,0.876907490762515,0.812961859556051,0.934438118512112,0.797171210826211,0.852006999222309,0.902580923544336,0.924882412601819,1.16859371600359,1.08625085935509,0.904879438810599,0.940402029169309,0.901099822101911
"B5",1.03905468815855,0.92947426303762,0.930578872946559,1.026571289178,0.872674240196077,0.91167714214588,0.974758546641671,0.919214649459153,0.994206872629668,1.09901882564776,0.991751129524026,0.954302618697993,1.06646805807971,0.936848962053381
"B6",1.055804775822,0.959360810906266,0.981582232532751,0.832583461037754,0.867589705882353,0.873865895987252,0.91446543977596,0.974610978741661,0.961898721352003,1.05974292450724,1.02817538668142,0.933019198657437,0.938416450653802,0.843890485437812
"B7",1.02041718269804,0.910809519665851,0.976269758092463,1.00495616051623,1.0422162372387,0.926311448580093,1.05722092783342,0.896786416875213,1.02359614760673,1.13949119260297,1.01809040758588,0.935229078068285,0.948268682581121,0.898402125365778
"B8",1.04471008460417,0.958480525702452,1.02126566341955,1.04662346814404,1.08803522571819,0.951799819989534,0.967933905926932,0.956545182966833,1.00537421529626,1.0760463974525,1.01934176983557,0.945477958810203,0.949251145865521,1.00932293132096
"B9",1.00129308288611,0.873692606364339,0.947894734872114,0.988120593792173,0.931189686783806,0.868286111905443,0.938877061707858,0.943289985290135,1.02906543965138,1.06560560557273,1.00319959562211,0.937657019348847,0.96759527295786,0.947877235127844
"B10",1.04120741060597,0.947165273350572,0.930624547723022,0.976023027761712,0.872343570180547,0.979280416526705,0.959701366514832,1.01266175547014,1.07485420623674,1.05417597040037,0.966778176515676,0.973930166223847,0.974872743779259,0.996518223880702
"B11",0.993047051675838,1.0345351631138,1.042904,0.989184734639947,0.937575401069518,0.935594045992212,0.968428941126827,0.979505926439898,1.07538154441174,1.00629863273363,1.01874985697235,0.955343721752609,0.948337197045189,0.974322888515081
"B13",1.04184233986905,1.12582439423282,1.08458256411764,0.944409294088301,0.983023149905124,0.913821848766945,0.903801833466315,0.912492578818261,1.00071549013812,0.980801384679708,1.03868140137817,0.951714555703175,0.787588884877206,NA
"B14",1.03992327024503,1.07867308206649,0.981402445414847,1.06172099884748,1.03172819789188,1.00056571557664,1.01077837229555,0.866365441516188,NA,0.97479707480318,0.985146426999159,1.03380581886513,0.858344827507483,0.86363037837419
"B15",1.05670323305849,1.17696345265171,1.06143653064298,0.908162125902993,1.00364877661494,0.976607847666186,1.02711057684238,0.970650086668174,1.08148595739788,0.983430953088942,0.991037447392014,0.948151709152688,0.960965495154459,0.932783048522151
"B16",1.0374116802356,1.42561095654218,0.837738383388272,1.0182199754058,0.908685526565465,0.975294381665532,1.00337617076364,0.976316704776976,1.03719430802867,1.05274050442523,0.980167010169216,0.98557301426238,1.04745417074999,0.890564959764802
"B17",1.06550479981859,NA,0.953926826389712,1.00824294389821,1.06032680810029,0.971640880643958,0.99461819732925,0.997631697942573,1.08693853602104,1.07243784093363,0.976894843525044,0.974153064033984,1.02631699819807,1.01066469450924
"B18",1.05731457902183,NA,0.905176931185065,0.903026652247056,1.0523334178499,0.99551168484134,1.00859138856076,0.984125940998651,1.07440827655341,0.978906142599268,0.991362371590293,0.98926209017476,0.817456957638543,1.1142480697217
