"Class","Compound","WellName_R1","WellName_R2","Canx_F","Dnajc5_F","Egfr_F","Errfi1_F","Gapdh_F","Kpnb1_F","Myc_F","Nras_F","P53_F","Rab7a_F","Rpap3_F","RhoA_F","Sec16a_F","Slc2a1_F"
"Bromodomain","PFI-1","G8","H8",1.02227865335703,0.97255493077297,0.999852185790114,0.933543404437276,1.02128290171004,0.996477422158977,0.877895429362216,1.01244638396726,0.966643148338522,1.10360327856849,2.19793026291255,1.05294293330594,1.13553745675553,1.5154013959526
"Bromodomain","PFI-3","E21","F21",0.986683295581475,1.11932037776151,1.02127879105354,0.988120103417058,1.06464401739992,0.931239601524081,1.05592247465795,1.28839170842233,1.08504723159529,0.980728717793051,1.35128114584529,1.01658195355127,1.19138580766402,1.31446639383147
"Bromodomain","RVX-208","I17","J17",0.982034050912924,1.14089564048924,1.00152825118387,1.04304879846676,1.02981180441288,0.95214023349514,1.005849128212,1.11054931698649,0.824150891536336,1.04799925438575,1.24943734365633,0.98310133613481,1.05917735230584,1.38773949691155
"Demythylase","2-PCPA (hydrochloride)","M14","N14",1.01862371664731,1.16724504889501,0.998937383776352,1.07940638780192,1.00669211747259,0.935064565927592,1.02122307376373,0.964795520631238,1.04120760833777,1.04580405951725,1.07652079326949,0.952660694909815,1.32925431884738,1.37107559364413
"Demythylase","Daminozide","K6","L6",1.05389231087555,0.84035670441358,1.0152117651079,0.842154060767523,0.950665414294437,1.09328979498709,1.1315933676734,0.911574294804326,1.02055912529046,1.01981216284395,1.19265564808356,0.983928196723685,1.22979285017502,1.50796440132187
"Demythylase","GSK-J1 (sodium salt)","K7","L7",1.04754515280831,1.02382036109847,1.00848599878968,0.761485825036111,0.90615490884898,1.0952833649837,1.02031635032244,1.01560723634731,0.82181463441479,1.03070448542019,1.27377473565878,1.02788235576231,1.38254830958332,1.1329751194472
"Demythylase","GSK-J2 (sodium salt)","K8","L8",0.982576832792437,0.977407664907349,0.937655466618343,0.945002525714564,1.00574985986819,1.09741064776112,1.12720025996793,0.750871117381732,1.17429986428946,0.992015581890039,1.08032285108571,1.0310637296304,1.38768464052304,1.27336926185366
"Demythylase","GSK-J4 (hydrochloride)","K9","L9",0.926918212950255,1.03705563324665,1.01664762290458,0.757419627432562,0.731717908632967,1.19581138840031,1.13493929416382,1.25824249974696,1.0227020800053,1.03672355739864,1.38416875152213,0.992610105994151,1.57097822028378,1.01393284648672
"Demythylase","GSK-LSD1 (hydrochloride)","I21","J21",0.965071662112982,1.20209897371106,1.02193238122996,1.01110764198842,0.959621594063331,0.969222231708359,1.19008297838413,1.14644311970607,0.814948388580927,0.993487828261413,1.1171189023671,0.995099979294456,1.48680379472018,1.44195126363749
"Demythylase","IOX1","I9","J9",0.998399344817268,1.18267085363572,1.03019027983592,0.811541262757748,0.915831391611764,1.02953277943165,1.00721509499374,1.20128111925462,0.824764771809108,0.985013984336704,1.19643867342318,1.02558156129585,1.49956376326887,1.1237999773271
"Demythylase","JIB-04","E22","F22",0.929891409154083,0.985909814262828,0.97456965671875,1.9678503066526,1.45231846019248,0.912745909335733,0.900839880271554,1.20977903220617,1.18431163409487,0.966785659937049,1.04892215546602,1.00655628952123,1.53201457461519,1.37808821571565
"Demythylase","Methylstat (hydrate)","G3","H3",1.0239475946835,0.680967724014843,0.95265117078731,0.846776017167979,0.995559996046102,0.945958722936915,0.923678564925863,0.985575906264541,1.24816112841814,1.01703841126056,1.3178178490464,1.04151097108342,1.65821599086486,1.48301994118872
"Demythylase","N-Oxalylglycine","C14","D14",0.999533889299235,1.07398555652517,1.05572694298839,0.990029700891026,0.98043741112722,0.859100258305819,0.950834425684268,1.04965086461347,1.05993444529662,0.989973829331213,1.247553248219,1.03170163606484,1.12161651289396,1.32728706375636
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","A16","B16",0.921917992850207,0.843265622688536,1.03293216657685,0.914539737862885,0.911482436976791,0.777428292153435,1.03991403936368,1.40850108419675,1.23950290043362,1.0099096103408,1.01306374556718,1.02887883384458,1.37202345085078,0.467093075816925
"DNMT","5-Azacytidine","G9","H9",0.760296798769965,1.11262364009617,1.0103749616953,1.41927053108494,0.588196511321252,0.902009755482969,0.921260046691577,0.802877979535539,1.28961105801044,1.10006240785912,1.16637358209019,1.04814670813893,1.516203110131,0.952626266433798
"DNMT","6-Thioguanine","G16","H16",1.01987243985824,1.23466677717092,1.03090614693132,1.17498613056512,0.938098122350091,1.00005726057585,1.02024733438397,0.861416567911989,0.927808691732973,1.0191616788963,1.21792627550473,1.0161843022649,1.09466272509169,1.32483932799639
"DNMT","Decitabine","G11","H11",0.974734951072399,1.15405455188372,1.01203144815382,0.691000280005116,0.905998442778382,0.973610655414302,0.871815470573532,0.740389493889996,0.958765629156691,1.01268289041165,1.41252779017233,1.04176970814507,1.32507633345716,1.29198733283742
"DNMT","RG-108","A15","B15",0.964970915951846,0.808090264525938,0.992302436767545,0.952323357226558,0.903550849247291,0.951678392862165,1.02406346380184,1.14423176714072,1.16681407003988,0.788490751075315,1.02481160683035,0.950670056242354,1.41854957674489,0.313013136288998
"DNMT","RSC-133","K18","L18",0.992491655370444,0.986215216697172,0.95347913799978,0.999964421854367,1.08629573876795,0.904726322574685,1.18233674026301,0.847436390062983,1.02618920822894,0.961922481224247,1.09072728213511,0.998292127521143,1.25722040422585,1.30642637711516
"DNMT","S-Adenosylhomocysteine","A17","B17",0.948068867628455,0.816048927544175,0.995054699873979,0.867511355979966,0.850568651696012,0.932006256728269,0.847040772580609,1.1736510896515,1.22562503820527,0.841109377783193,0.892851928721345,0.96973613461674,1.24145422017763,0.593381451569566
"DNMT","SGI-1027","G10","H10",1.04173522441405,1.07980681264583,0.984765147546708,0.815439853552376,1.02220911916626,0.973894909717283,1.08162275391011,0.94647426446108,1.05687395793487,0.991983407988462,1.1040193203381,1.02448303789563,1.27173013420891,1.19086576418945
"DNMT","Zebularine","E8","F8",0.9727122435297,1.08505337523255,1.05633692224581,0.842011544886797,0.911571381319394,1.04509757242353,1.02103943499284,0.992860240032077,0.897896195515243,1.00033197959879,1.11884180195376,1.02841457744801,1.0506368826903,1.31541666319179
"GPCR","Suramin (sodium salt)","G5","H5",1.03534544571347,0.943479111279956,0.989242113081732,1.15859290836643,0.911913149014268,1.10329107269484,1.21234313046334,1.03529100344141,1.02955238491447,1.0042914050488,1.35554333297772,1.02851200582905,1.28863928863929,1.44768448256975
"HAT","Anacardic Acid","M10","N10",1.12472886917943,1.02709118869283,0.99689971698622,0.716631348678261,0.891624354815913,1.00926410414885,1.14173793709721,1.08371003644524,0.952048049673381,0.962916035622252,1.02940811481392,0.979749951138474,1.87344996195361,1.11365394761939
"HAT","Butyrolactone 3","M4","N4",1.01488044774677,0.93417119384432,0.982222505416081,0.848203304775771,0.992771266461358,1.07551461682194,1.04441784867395,0.97181431251479,1.30979904541716,1.01639311170836,1.08086029486723,0.993846479108104,1.70829540850954,1.25262813108315
"HAT","C646","A8","B8",1.034284501327,0.891006950567592,1.05989453019747,1.22886434952525,0.896513778790016,0.900982383544153,1.25265695885283,1.11085602959213,1.17038889862163,0.933350216808179,1.17624835896092,1.06578875842574,1.29425158113323,0.795215882690968
"HAT","CAY10669","E7","F7",1.43968068466594,0.952820802117654,0.956562176725313,1.11598927388401,0.388421684576413,0.891517552268402,0.839960645583205,1.17023963202883,1.00980635821768,0.984403743564093,1.0844921332765,0.97727251821326,3.21149842595027,0.913752939236495
"HAT","CPTH2 (hydrochloride)","K11","L11",1.03478589202655,1.00597568138569,1.02213135109982,1.20285485146345,1.10138050844376,1.12615750503589,1.07069325088066,0.822487901021724,1.18453996252504,0.995870638429078,1.36862343075399,1.0215591650973,1.99843951348783,1.57478774243868
"HAT","Delphinidin (chloride)","E9","F9",1.01846833347149,1.14292689339873,0.97773983635075,1.13755307117375,0.799806680009154,1.17685689115427,0.954929993822575,1.03936818648548,0.883449896736414,1.01877880203403,1.23903320239886,1.01773031753354,1.19243545221199,1.15362212690894
"HAT","Garcinol","A10","B10",1.15700356837567,0.65615670161603,0.973398597021048,1.65781220509559,0.496964352903798,1.0270734446784,0.727547349264713,1.14982006845733,1.17463732848348,0.465151796631462,0.828886147917968,0.947013766955513,1.20944810873913,0.203074999470193
"HAT","I-CBP112 (hydrochloride)","E14","F14",0.948533804738141,1.08793855566076,1.07265224942854,0.762283637194209,0.983559503835216,0.739929231370903,0.992217418276905,1.05011050201002,0.843579998509576,1.03813104881399,1.40927470727343,0.967656401517313,0.739413427666439,1.28022731512588
"HAT","SGC-CBP30","E15","F15",1.09038504822902,1.21008742726568,1.03439038183354,0.708423789429305,1.0134993134755,0.913063893879614,0.384240451086075,1.22168041227895,0.648539165985206,1.0424146653192,2.07319468832988,0.982435866138693,0.786257956069277,1.16335062585075
"HDAC","2-hexyl-4-Pentynoic Acid","E20","F20",1.01718321855975,1.07679027850418,1.03244744914874,0.959380622190874,0.987411751767429,0.902766767084191,1.01538652958396,1.39066023148322,1.09963762498293,0.992393158915914,1.3135654319923,1.06128503008478,1.15281368634826,1.25693424448611
"HDAC","4-iodo-SAHA","A6","B6",1.06941865416442,1.05429320322115,1.08222848125161,1.3086507768415,1.10666586524013,0.30205714214045,0.726798432494634,0.482529073785594,0.643500643500643,0.800480821407232,1.19030777821082,1.09150793616256,0.974876868296835,1.14793602917268
"HDAC","Apicidin","C4","D4",1.15234469871575,0.98695960653626,0.941265060240964,3.48838274142738,1.21219828141637,0.17760266592697,0.621989038637827,0.418124964326018,0.341915240495362,1.02181877677855,2.39440088684754,1.07290281056639,1.65883796657734,1.81283998876922
"HDAC","BML-210","K19","L19",0.998612745511659,0.909471257856574,1.00460164778929,1.03035937017745,1.00568005481464,0.775923500284019,0.962651287091644,0.784919826967807,1.04796802044508,0.997937582097357,1.07077858271491,0.985306649369148,1.35284602186393,1.16250317707475
"HDAC","BRD73954","K13","L13",1.01611351611352,1.13964886771691,0.977254088510867,0.884121346518885,1.11414773993912,0.932451954646939,0.780606600639623,0.994321674211275,1.00331041507512,0.959957367120626,0.770783174591958,0.974798389645789,1.29862922470725,0.799066263435423
"HDAC","CAY10398","K17","L17",1.10356014929658,1.29153379466851,0.991433567517627,2.76882275445756,1.23939205407368,0.314294134636888,0.591166261353952,0.664472752334207,0.256409968953523,1.0020923453075,1.50002676435216,1.08709231344922,1.11304397018683,1.81867337881518
"HDAC","CAY10603","O2","P2",1.09913443492723,0.891853243511577,1.19039334602774,1.4148167023832,1.2766992488008,0.421624297325785,0.963257568277415,0.652080069194405,0.891046862619778,0.990982529362619,0.901625777025784,1.07112160327063,1.45234460762862,1.69842935747911
"HDAC","CAY10683","G13","H13",1.00264668737575,1.21659950138428,1.05638488600323,0.86533137681884,0.951885057412571,0.95960640017135,0.940517356358485,0.9629288616383,0.970357894259287,0.800129004532418,0.65164228622012,1.03375381432704,0.822593147640949,0.865853068823366
"HDAC","CBHA","O4","P4",0.965113802543295,0.831601673428672,1.15306358176067,1.61514776816342,1.07438354694339,0.499836059275963,0.825082476114692,0.49800994432606,0.786980834388852,1.02354013277192,1.12751773496612,1.00642973391096,1.43795581621241,1.29639024460381
"HDAC","Chidamide","A19","B19",0.701621377466003,0.68561070619213,1.09928766159529,1.19159141091826,0.879175227821394,0.593175230857056,1.0281442593567,0.757900166685241,0.691938069713446,0.886765459977252,0.972959283428227,0.927437101619766,0.862823127712178,1.0148004911816
"HDAC","CI-994","K10","L10",0.862031656161884,0.943296826027524,1.03460742994858,0.917982647629902,1.04284408269191,1.04920365080777,1.35266316776666,0.857310746992266,1.01045090466913,0.969485631139262,1.08751146119863,1.02687470136814,1.53653631311876,1.56966490299824
"HDAC","coumarin-SAHA","C11","D11",0.998459452481687,1.12467559431122,1.02245345016429,0.858375646909481,0.893845142714689,0.492461872720786,0.706484465658229,0.86038391499741,0.96429691940564,1.03597294405359,1.09626753645042,1.11797647444342,1.53325896719298,1.53503415671086
"HDAC","CUDC-101","I18","J18",0.960694396124495,1.23440562910718,1.16986364694389,0.925732141468357,1.16755954163049,0.324078817126123,0.244146603789195,0.559151647663072,0.811723905496107,0.981457372984863,1.27573352791154,1.08653043265328,1.61806269270298,1.70660776655786
"HDAC","HC Toxin","C5","D5",1.14242966635875,0.910132375536479,0.947514019891898,4.25443578655083,1.24810720775288,0.22687700974763,0.515750465572072,0.400782348749717,0.282556729866645,1.00454547220115,2.23716723299243,1.03702172036824,1.38417292346017,1.75268011951092
"HDAC","HNHA","A14","B14",0.97556865648971,0.901146100539453,1.02292596237448,0.995117047711145,0.925127726639216,0.878282062461209,0.9192131559551,1.07047708936377,1.20704730579097,0.664396017984241,1.17039288879611,0.995554199517174,1.00680248027989,0.618381702953803
"HDAC","HPOB","E19","F19",0.960842701882341,0.872215216477512,1.02312614469302,0.989090305642105,0.930672958159642,0.86191854903932,0.943578450840708,0.961449737149966,0.82218139794291,0.976325406302093,1.33131294097942,0.986895526653284,1.17140279665677,1.0495074121465
"HDAC","ITF 2357","E10","F10",1.01452004844376,1.18251874288883,0.964497524983657,2.24927522568176,1.2279658702518,0.251806527182692,0.630875767978768,0.45299333160065,0.162478017367607,1.00833017278218,1.45706948329625,1.07945028896579,0.950896587350943,1.81966965996942
"HDAC","KD 5170","O10","P10",1.08214932204523,1.00872505309827,0.965761800937398,3.73046025536595,1.19870036772629,0.283607703953022,0.546336738708004,0.406145218242782,0.262832405689549,1.0120292374743,1.53855898865167,0.953991840084979,1.88514717926483,1.66437832755623
"HDAC","LAQ824","I19","J19",1.0523562316391,1.16634967596506,0.967064013313744,3.99770544825994,1.28862568649507,0.202636415980158,0.419396683355847,0.44349581652423,0.192361244992824,1.04431503320699,2.25609286937119,1.05931610320003,0.881932215405767,1.84559002784073
"HDAC","M 344","O5","P5",0.952678924023154,0.871561548819074,1.12742461442408,1.95620296614307,1.19603923925182,0.284578677652933,0.72966490132282,0.352967976454995,0.494194233806422,1.00931198971904,1.18625914481813,1.03720850545574,1.18428607856578,1.62234768895068
"HDAC","MC 1568","I14","J14",0.967350017253414,1.11994154177777,1.0109346817189,0.992163977671789,0.953785557369594,0.882768756320797,1.02460537833312,0.922840702396188,0.963969658659925,0.994404639362932,1.33648166635469,1.00775480184532,1.14109383024196,1.36068852783421
"HDAC","MS-275","A13","B13",0.776384056386364,0.580820308442146,1.06007073275802,1.1697513889566,0.868186811000488,0.609811948117129,0.885100143206147,0.890209589918118,0.473932401843032,0.779275348557829,0.620462081775039,0.838351376103227,0.430680944379574,0.80454500159799
"HDAC","Oxamflatin","O6","P6",1.09712238489911,0.967631797269355,1.06244807063205,2.60132998741701,1.37273210712882,0.282210509297713,0.480788765563649,0.447762972613868,0.365198306860387,1.02461546524048,1.57585654642278,1.00342241575592,1.36775850171489,1.98197132284604
"HDAC","Panobinostat","O11","P11",1.14623153433976,1.09329842398404,0.989320993004792,4.42219321244479,1.28848337859106,0.247050913282313,0.430072830970601,0.331261355644306,0.29188397683475,1.01535152477261,2.0534338129987,1.01359577922078,2.37889648644798,1.68834706086386
"HDAC","PCI 34051","A5","B5",1.05011860178507,0.793472201623254,0.938795916127925,1.05851036149627,0.928006108988713,0.871331993627484,0.934682602659342,1.35219321170783,1.05278739651616,0.701307892982066,1.01139155958356,1.05011687761651,1.19091342820436,0.495393634840871
"HDAC","Pimelic Diphenylamide 106","O9","P9",0.932218523420497,0.90034168340916,1.04497102220698,0.932219139672537,1.06966767331593,0.957177249433537,0.593147137117824,0.551599690028115,1.12281924710509,0.925287164856963,0.973210432523408,0.909124367534401,1.1715292376387,1.36736214651026
"HDAC","Pyroxamide","C13","D13",0.962281414017813,1.1843087075091,1.16421671315691,1.2272458678107,1.10741522895829,0.401313182367391,0.754602526893042,0.6942907831966,0.657756096849581,0.946444048595988,0.534639800874274,1.06447172588283,0.477375214100247,0.926003701116655
"HDAC","RGFP966","I22","J22",1.00546060942641,0.991838057378092,1.00939474834283,1.17481203007519,1.07868442349335,0.910381043220833,0.896558113936785,1.1531771540728,1.01261850533354,1.05671109909081,1.12302694077725,1.01610350814831,1.69668908397044,1.50161658445925
"HDAC","SAHA","M13","N13",1.01537436399822,1.36844103190257,1.07013419531786,2.19394492375332,1.24830286625131,0.268486681949812,0.718026690662581,0.430155639055692,0.48687779288419,NA,1.22633927309409,1.05301715458559,1.33932176996695,NA
"HDAC","SB939","A4","B4",1.08596657955176,0.90664716321108,1.05325312636345,3.57483858890669,1.13893099269927,0.222762796487764,0.546074441293719,0.546056420837865,0.321774452179887,0.863873075704386,1.87361173829672,1.09586307328864,1.64693986987681,1.14903337047941
"HDAC","Scriptaid","C2","D2",0.929478191176194,0.693350459708942,1.06564110865808,1.83129067902206,1.05253792428489,0.317919234859008,0.642533075865213,0.754081363796567,0.792424807651554,1.01283424605488,1.56447369658394,1.09106728517273,0.922910904762084,1.7559231411863
"HDAC","Sodium Butyrate","M8","N8",1.02195629394836,0.878826421601402,1.02048770667744,0.823178655792182,1.0659538778651,1.03575027906131,1.1037935443365,1.2979659810344,1.12285424006122,0.989690255965418,0.970370800887887,1.01302256613548,1.66523102319372,1.26804858776032
"HDAC","Tenovin-6","M7","N7",0.82140126491872,0.907667191158979,1.06766906892784,0.663483995022239,1.08134229342905,0.921488426802557,0.715304386190462,1.15387919397197,0.905795424745862,1.07670642572815,0.895963570466777,1.04162232029669,1.42031062246212,1.39240034760063
"HDAC","Trichostatin A","K16","L16",1.03476783896052,1.10472739017734,1.05982134645452,3.40288415516932,1.2128887714022,0.207902975827922,0.525982635059808,0.495833439934078,0.384560052233768,1.01009222820359,1.54270698188359,1.05227866658938,1.32970810422782,1.93819542341612
"HDAC","Tubacin","A20","B20",0.937765479844687,1.02622015258286,1.0052195200813,0.797635857911023,0.920515546364661,0.887572402554933,0.978820309224372,1.19960359956948,1.15453576498703,0.949836643923704,1.16478027134037,0.939161807704805,1.24482113764593,0.905153829566283
"HDAC","Tubastatin A","G17","H17",0.985706760039649,1.21054315707224,1.01720581498676,1.24713771345084,0.929166898984205,1.01043911580561,0.990482620426618,0.836562122691501,0.804515934950717,0.986246221631944,1.03685934119748,1.01261778712086,1.31274689590215,1.20966424758638
"HDAC","Tubastatin A (trifluoroacetate salt)","A9","B9",0.937928948478821,0.818974193530598,0.994943141326509,1.42888104912255,0.922033038116484,0.838349965657952,0.913033004095399,1.01904804936614,1.14229521042823,0.871419260277704,1.12265795923739,0.946243382024036,0.939236440701762,0.474710447246076
"HDAC","Valproic Acid (sodium salt)","M5","N5",0.989591626295747,0.770964147103213,1.00314723138952,0.641380328365938,0.968187742136401,1.02372786245776,1.04236550582425,1.13398838912508,1.12728508324839,1.01608028234309,1.1251390194981,1.00224128779388,1.2933358070748,1.26307200311213
"JAK2","Lestaurtinib","M3","N3",1.01232540966498,0.561568608905886,1.23876225447066,0.797422693300158,0.866332309510122,1.13806307312438,0.955782073865581,1.45938548505077,1.78534909717706,1.25686828555997,1.31259458119234,1.26776154256333,2.29050857570795,0.735544269049144
"Kinase","Phthalazinone pyrazole","E4","F4",1.2989602707622,1.04632593534601,1.00597749592838,0.881329072818434,1.06704376327441,1.21176711707202,0.763143873583189,1.03208704760683,0.867623656557849,1.02494902012938,1.8249782258874,1.03212389929925,1.81580932095254,1.29350650277671
"Kinase","Piceatannol","K20","L20",1.01919592874538,0.988770928518325,1.0503041578077,0.746243252308015,0.988466525715567,1.0112160380201,1.06190628129383,0.843087017425787,0.985651302329698,1.01187180909623,1.21371990447422,1.00580832411188,1.72400928535898,1.17104247104247
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","I15","J15",0.973936649697525,1.14861750121502,0.944696692393362,1.00125847768767,0.968909344094835,0.997147160341646,1.11576534278985,1.36207598416697,0.787258396724602,1.00399934356224,1.1946190618388,0.981508906478776,1.17031678474554,1.36134949358508
"Methylase","(_)-Neplanocin A","C7","D7",0.970559741064106,0.977305844398331,1.05260857229576,0.935257427153148,0.92168391271235,1.01559254076996,0.938943751016344,1.0955914364243,1.13893655560322,0.987345451708279,1.28419140691762,1.00155378564767,1.34610291823369,1.22927094929447
"Methylase","(R)-PFI-2 (hydrochloride)","E18","F18",0.979463856365189,1.05579548480075,0.977303137380256,0.987230057682663,0.97616848776011,0.923623567831502,0.995631174753552,1.14070291192008,0.946343346722852,1.020094887548,1.22203344953885,1.03027303867516,1.2041643479252,1.10139827010952
"Methylase","2,4-Pyridinedicarboxylic Acid","G7","H7",1.0005600467895,1.00931163140765,1.0505653244642,0.95758496503957,1.02529592032364,1.19438589835402,1.00696777630472,1.02403454539442,0.95269888122513,0.974792054001286,1.3930964304539,1.04593722969496,1.41350732883914,1.31951854865938
"Methylase","3-Deazaneplanocin A","A21","B21",0.892954361666621,0.901682826012758,1.02763219926556,1.03410763599116,1.06093425149813,1.03457925464203,0.900991348021167,1.25180988496633,0.9672331125779,0.979431113562687,1.30726742739513,1.00675955766539,1.44511522338464,0.85324992865398
"Methylase","3-Deazaneplanocin A (hydrochloride)","G4","H4",1.01578588824122,0.946517723474121,0.98428196352384,0.795111384873793,1.02306620673692,1.22307985515533,1.0542732753725,1.06142720999698,0.826852503732727,1.03417314231329,1.53078815677744,1.06551580782031,2.01563256148172,1.34473915444757
"Methylase","5-Methyl-2Õ-deoxycytidine","G22","H22",1.05708157068927,1.12011217275638,1.01810887273792,1.41372338409048,1.04242888199581,1.05629176900668,0.977643786295635,1.20675163978034,1.11602977856477,1.03395346057893,1.13438241914658,1.04128760310529,1.532257110026,1.2959573010026
"Methylase","5-Methylcytidine","G20","H20",0.967501107122091,1.09636672422686,1.04614441868528,1.34748771723431,0.903726947318854,0.988191307898276,0.963380499245478,1.40057535905909,0.990858313962146,0.986072543027619,1.11473996903895,1.0114361604857,1.28864459721717,1.3395719599432
"Methylase","BIX01294 (hydrochloride hydrate)","M9","N9",1.07948316254879,1.01192906021057,1.03131932734318,0.989856778812885,1.12420046852035,1.20488460765117,0.991398896462189,0.863148928817271,0.862579695482365,1.00498085639068,1.066197174253,0.992801390528661,1.45260546493183,1.62394474511837
"Methylase","Ellagic Acid","A11","B11",0.977857288218657,0.856523157268192,1.06390293523728,1.36819564220193,0.962718541445189,1.12032057146033,0.731663336270617,0.833554655209662,1.009028971313,0.513904690504201,0.961237165796539,0.900799899053479,1.08257121459273,0.475488383955616
"Methylase","EPZ005687","C16","D16",1.00668494361733,1.08133427170505,1.00072799656281,1.05444262635047,0.931169708985524,0.88225490663705,1.05767804732356,0.97419478261366,1.09733571272033,0.971482491581061,1.11695917609976,1.02420642716695,1.15796789944007,0.896888552060966
"Methylase","EPZ5676","I13","J13",0.976135946851606,1.12414387550669,0.985545103017157,0.804070246708385,1.01599999448759,0.95834021378374,1.03367686233621,0.94056766779663,0.74917095163574,0.988764617111335,0.726927796122474,1.01397311204172,0.909203967714607,0.907727470477911
"Methylase","Gemcitabine","K2","L2",0.92936998276804,0.928005653280379,1.02331807455668,1.02313081767184,0.731638059011615,0.965394212669089,0.761651083006783,1.06758715108616,1.51085930122757,1.10759210616895,1.3692518264903,1.06198984617229,0.742664884008625,1.14258788121283
"Methylase","GSK126","G14","H14",1.02255319960702,1.12204872764513,0.984507682062347,1.03519422425866,0.862401058135449,1.04724051965891,0.932685672937956,0.919844261579565,0.856425432696619,1.05801022953624,1.28816319306164,1.01922269697273,0.97509167676864,1.29555452287225
"Methylase","GSK343","C20","D20",0.942887353323035,1.1230877068095,0.945640704676846,0.96812727544943,0.924862727086201,0.792033810767476,0.925283399050722,1.08376801649137,1.10158808216344,1.03931174811239,1.2009517161369,1.01431438702024,1.21453968012957,1.19749030912183
"Methylase","Lomeguatrib","K3","L3",1.02744023162539,0.851557232786503,1.03201576559355,1.28524773854218,1.01416490675629,1.03272265096685,0.997656427317534,0.992502890551734,1.28615583781202,0.965520233106966,1.42769144722919,1.03464137411475,1.41453819059997,1.2533808718942
"Methylase","MI-2 (hydrochloride)","I10","J10",0.97763886196722,0.969499108048802,0.989066588061355,0.743051981471951,1.01542398533257,1.0310646107276,1.10646181316526,0.853598494665466,1.01994905329107,0.963634561631408,0.987480815337078,0.99394081240712,0.910658473662335,1.42478374997798
"Methylase","MI-nc (hydrochloride)","I11","J11",1.00167309067522,1.13536263549042,1.02866831850464,0.823437524844241,1.00920513403869,1.11968458785989,1.11090866263356,0.863789428748631,1.06375222999863,0.962122519938658,1.34478057771749,0.980240184827505,1.30139083627456,1.40090142163739
