"","WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"29","N19",168.488638709677,139.314762979684,110.705674545455,97.4040957446809,151.425234666667,98.0649547699192,93.5581291666667,133.957400952381,94.5966666666667,153.550324516129,41.6353669934641,91.153854109589,166.909651282051,NA
"30","N20",161.577452736318,144.51388198324,103.359516358025,107.936904010025,144.984221,100.290604018913,96.7318615384615,120.464790740741,92.8794568807339,158.714083743842,43.8494029247911,92.8396913793104,163.445245762712,NA
"31","N21",161.141182539683,152.845853315412,103.736215,93.5729406504065,154.036683333333,103.058214949208,90.3490616541353,122.608079120879,99.4807093841642,166.959821917808,44.4362804878049,95.9855135238095,152.933754098361,NA
"32","N22",157.986247706422,180.099827244094,106.022126229508,97.2785421568628,166.74675109489,98.546570411985,86.0053773584906,132.698046774194,91.9883186335404,150.495207142857,43.744399474606,88.7488370919881,151.942584242424,NA
"33","O13",164.604835526316,146.565655612245,108.016311764706,101.677368367347,188.084839130435,NA,87.7372338461538,128.636284,107.918191104294,151.987775206612,NA,97.5590253588517,170.949686666667,NA
"34","O14",153.779847798742,142.047504373178,107.696378303744,96.5719155844156,172.29918677686,NA,85.6177134831461,139.946641025641,96.6892317204301,162.620035294118,NA,103.38882591687,161.729744186047,NA
"35","O15",184.265052132701,142.256812327656,118.64999137931,103.132970945946,169.666289473684,98.6326233333333,85.4277839622642,152.046664197531,98.1958172413793,173.00374702381,NA,96.2457515228426,221.35405,NA
"36","O16",183.434459677419,156.964676930693,111.800871428571,90.916325203252,160.387006422018,NA,86.8230231707317,127.39612962963,NA,165.215506993007,NA,92.1247201149425,158.65252892562,NA
"37","O17",169.428950413223,149.553406890299,115.247934615385,89.7389717391304,184.231560574413,103.002756842105,89.2453402985075,136.34527244898,97.7432305418719,163.182979473684,NA,93.1191746606335,166.926015037594,NA
"38","O18",158.344581395349,151.042611211871,103.092360526316,101.142651538462,160.423675324675,NA,91.5345805825243,154.713705882353,93.3199107843137,153.135679245283,NA,93.5882876963351,165.8039296875,NA
"39","O19",167.24676300578,153.652434294235,118.332648837209,88.5198333333333,186.743323972603,98.0456666666667,94.775629787234,139.514271590909,95.5962316076294,154.730863917526,NA,95.0248167475728,186.148111675127,NA
"40","O20",172.230759615385,154.846155304212,103.68629,87.4281597883598,158.811912621359,NA,89.9899788461538,131.3587328125,94.7277961904762,169.12043003413,NA,93.592846728972,176.486816993464,NA
"41","O21",161.187583892617,160.605344059406,111.383978205139,108.463293430657,169.47164125,NA,93.4493656862745,128.985835779817,98.4347117056856,170.61439941691,NA,97.635823752495,181.231592592593,NA
"42","O22",158.943054726368,199.979481954887,117.230906818182,95.4428959770115,158.95002,NA,80.3429913043478,131.863641935484,90.590449358975,162.656470790378,NA,92.7911854395604,160.461024698795,NA
"43","P13",168.116006493506,151.545884818482,141.93755,92.0304659574468,215.463754716981,NA,NA,NA,118.902337701149,160.236078651685,NA,115.35955743073,215.176496815287,NA
"44","P14",157.681511278196,154.964629323308,148.915387096774,93.6725464566929,205.705135802469,NA,108.996102380952,NA,117.021480952381,152.426877094972,NA,112.154247845805,181.579642857143,NA
"45","P15",183.358642857143,173.374413043478,167.12296440678,105.884584,175.544375886525,108.353046666667,98.9057810457516,NA,111.355701960784,169.944350253807,NA,116.265509547739,218.605673469388,NA
"46","P16",174.590720430108,181.320178243243,NA,95.896198245614,167.625677165354,NA,97.7180016260163,NA,107.289067403315,219.910819148936,NA,111.781108947368,NA,NA
"47","P17",175.835510309278,165.705630234934,154.170461160719,92.5503267326733,170.796166666667,NA,102.005068648649,168.3203,106.604454390935,177.269935643564,NA,110.404117717718,199.387938271605,NA
"48","P18",155.865780645161,170.828019282511,116.9101,124.295439955106,174.4604,NA,87.9620203703704,169.872240540541,106.429758823529,156.718248618785,NA,106.262342538976,171.948130434783,NA
"49","P19",177.937835227273,179.688777716644,134.704322222222,92.5808711111111,173.666562162162,NA,NA,147.654943925234,93.0374923857868,162.407778403756,NA,94.6666273584906,NA,NA
"50","P20",171.454149230769,174.30748496732,103.553225531915,115.89027012987,178.786638888889,NA,95.1412785714286,144.416048965517,100.367145033113,159.842268571429,NA,100.13480949495,175.67494972067,NA
"51","P21",167.788421686747,191.820576836158,NA,96.9110252395243,172.939829113924,103.724910552764,96.3714207100592,144.592308641975,100.746693286219,163.981749077491,NA,98.7279832041344,175.561422764228,NA
"52","P22",170.654994382022,NA,103.889785714286,100.806197540984,167.856523300971,NA,NA,135.001962820513,98.4207427027027,167.047914979757,NA,98.1124171919771,165.540333333333,NA
"53","A23",194.122904255319,NA,121.451584931507,85.437125255102,199.656401639344,93.7033137704918,93.1604778571429,NA,102.607330375427,181.699176470588,NA,104.622007327586,177.981383458647,183.545625
"54","B23",176.135959064327,NA,127.780621296296,NA,190.861790419162,94.8847943248532,70.180716,133.110988461538,101.616132451923,180.354112179487,NA,92.1169362244898,207.671826086957,172.20813592233
"55","C23",157.714513333333,NA,118.699219435727,90.4473424418605,181.087460732984,91.8213199105145,79.8428833333333,128.225126436782,97.7685124513619,168.244672274143,NA,96.0807945945946,189.807393103448,175.3775625
"56","D23",169.27475,NA,112.363188311688,87.8421570552147,178.648926609442,98.618184939759,NA,131.037534090909,96.0150041791045,172.086116731518,NA,96.1199773218143,180.637083003953,205.908052830189
"57","E23",165.309060606061,NA,113.089491304348,82.9409683076923,171.925676646707,97.1229329113924,91.4447888888889,133.082708450704,94.3686615591398,164.982241071429,NA,90.6323441687345,179.152034965035,178.812270588235
"58","F23",175.713945454545,NA,110.978240659341,86.2611050632911,186.390811640212,91.8324054824561,82.3193589147287,122.713788372093,98.4740388888889,160.937760617761,NA,89.6342139088729,166.302580128205,177.158896907217
"59","G23",168.246886255924,NA,113.671523625141,83.2795202777778,165.578036538462,97.5828183066362,90.7171924528302,122.338001030928,92.9661975903614,161.551673913043,NA,71.7058679245283,171.979416666667,170.037375862069
"60","H23",172.574047169811,NA,101.986777036206,88.4709180952381,168.289086986301,97.9515379362671,93.0347482142857,133.631023076923,95.4086410658307,152.525446022727,NA,79.3274496774194,175.432348684211,165.426055555556
"61","I23",148.636201020408,NA,96.452,84.0355505235602,169.436318787879,99.6753899488927,83.5485430894309,123.958005660377,89.4029314393939,149.825623529412,NA,89.0228491803279,162.570189655172,161.633002061856
"62","J23",157.266510204082,NA,103.216256756757,84.1738390243902,158.870167857143,96.9892730483271,86.9086471698113,120.483611688312,92.6951301369863,154.195600671141,NA,94.0769983002833,163.613279411765,160.636198198198
"63","K23",180.401144366197,NA,110.805146511628,84.274176993865,163.89822202381,93.1951126213592,83.108675862069,122.2480416,88.7037836298932,159.548664974619,NA,94.9828720524017,NA,164.491556
"64","L23",154.79105511811,NA,116.561895348837,88.3183535410765,170.016742647059,94.8165764423077,85.7723294520548,125.899793913043,95.0703270471464,159.823120967742,NA,100.240215163148,170.043912568306,150.540803157895
"65","M23",157.364223214286,NA,107.861562152134,91.0261547619048,163.586339252336,94.9901,85.4343053333333,121.656476744186,96.5997247734139,163.111030651341,NA,93.6521891783567,164.489316455696,NA
"66","N23",173.097767045455,NA,103.850706666667,85.7030997050148,153.979723140496,76.44505,90.0004980645161,111.978246774194,95.7368340625,171.205090342679,NA,91.6546053941909,158.875080745342,NA
"67","O23",172.12626,NA,107.660702777778,89.9356227272727,184.382709433962,111.014534254144,93.1637027027027,178.297395744681,95.0162382262997,161.772922018349,NA,92.0584770083102,170.238195652174,NA
"68","P23",180.941780769231,NA,110.767559459459,90.9885427906977,169.835168586387,NA,91.2831568181818,133.675319736842,93.2897142857143,154.216420816327,NA,102.621451666667,222.157088888889,NA
