"Class","Compound","WellName_R1","WellName_R2","Canx_I","Dnajc5_I","Egfr_I","Errfi1_I","Gapdh_I","Kpnb1_I","Myc_I","Nras_I","P53_I","Rab7a_I","Rpap3_I","RhoA_I","Sec16a_I","Slc2a1_I"
"Demythylase","JIB-04","E22","F22",0.976038852164624,1.00672747505687,0.946857269609806,1.28592219927028,1.76323513645171,0.982202800012879,0.965862438237631,0.954540661666832,1.02851032667727,0.9419773586878,0.975414533549743,0.989880452612039,1.02533721675133,1.02449917282841
"Demythylase","Methylstat (hydrate)","G3","H3",0.932584630243225,0.836604682837177,0.823391746065942,0.895109341286208,0.985606853661226,0.948752681974823,0.901835993333586,0.977231915661574,0.963907275373235,0.950544470132035,0.993116916171418,0.995877288964753,1.03742118001843,0.956578585837183
"Demythylase","N-Oxalylglycine","C14","D14",1.04089806435233,1.0583694889803,1.45869569607515,1.04767089816514,0.966418761982682,0.978259026588804,0.932380052419481,1.02623079303801,1.00697652741995,0.982398933869808,0.960452144431726,1.03367291948911,0.978303087561592,1.01294960167701
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","A16","B16",1.02472323633375,0.965045786727648,1.13376676140261,1.0165303473909,0.955720369787734,0.941804858738007,1.01574928332516,1.07469092833626,1.09161249288766,1.05967762828829,0.938490754901947,1.21397480510604,1.02985718447341,2.24870876244281
"DNMT","5-Azacytidine","G9","H9",0.934274063941031,1.07042083979735,0.915316825985776,1.02823484862474,0.780947984909994,1.05152922091784,0.983868032728758,0.99189224371465,1.09316259841917,1.38028227651387,0.966795877178792,1.18700508227071,1.04195005634923,0.99174359876111
"DNMT","6-Thioguanine","G16","H16",1.01477770444814,1.07421548062376,1.06198673209144,1.03500341414497,0.905296262143881,1.03734655782126,1.03882403162532,0.966272524023788,1.01282771548891,1.06045546998661,0.997498312517528,1.00627283604285,0.961477052891491,1.02196320030688
"DNMT","Decitabine","G11","H11",0.989481872788321,1.0503895261878,1.01302945624903,0.950593089382151,0.906535963338695,1.00666289979234,0.982426205848075,0.957446106168256,1.01762977591045,1.06125699890747,0.985334362821145,1.01607886778497,1.0086392348231,0.978293068376218
"DNMT","RG-108","A15","B15",1.05127429816631,1.00004470355736,1.06343432275741,1.02296142321774,0.972022244285888,0.971981365731652,1.01297516988546,1.04506999269578,1.02097546117318,1.08659015034407,0.939791623346035,1.13643708115471,0.990520187334882,2.56494930722109
"DNMT","RSC-133","K18","L18",0.986908863133053,1.00400649713814,0.86278776470744,0.99318125640448,0.970814427909276,0.977848064646891,1.02297490446624,0.949434022209048,0.948079685214166,0.951840994325105,0.983094776151998,0.985053000638721,0.98042351222267,0.97509716028754
"DNMT","S-Adenosylhomocysteine","A17","B17",1.03056552390135,0.958576927837407,1.06327223048292,1.00416869254311,0.987816759402193,0.959854999956235,1.13801744010768,1.03240535132965,1.09367766798495,1.11962200853005,0.916391603505727,1.16605771869917,0.993634056893474,2.00244583440514
"DNMT","SGI-1027","G10","H10",1.01004859977425,1.04981490291327,0.959694918632093,1.0685976354625,0.950431635836332,1.00411742239402,1.10997354097366,0.98125377062697,0.999478720230316,1.01648494596621,0.988775413766292,1.02869905720786,0.988080272499972,0.963224638134151
"DNMT","Zebularine","E8","F8",0.975315980426997,1.02599932824276,1.07228796299864,0.991104028340633,0.928800153260535,1.01161956780867,0.983511368867485,0.984745254935489,1.01518831942121,1.02656012570161,0.935044199630304,1.03968328458977,0.97930099351603,1.01834621145775
"GPCR","Suramin (sodium salt)","G5","H5",0.987281810447394,0.98782354225754,0.885316010477103,0.951387045157561,0.909980238917597,1.04248927834784,1.07612827505227,0.991414635427194,0.974612044662209,1.0230195935612,0.966917725657595,1.04898818305384,0.973492162783529,0.992999856322071
"HAT","Anacardic Acid","M10","N10",1.03694920527268,1.03452907173694,0.986003294446945,0.937340126381877,0.930602034872914,0.996004086992551,1.03936921295709,0.988868176926843,1.01095206068865,0.974933814488835,0.984901259602421,0.968627942609978,1.06352797841946,0.965235942346902
"HAT","Butyrolactone 3","M4","N4",0.961877690298024,0.966436073929025,0.935245601398083,0.924932657906328,0.928516897262166,0.989861997664655,0.974878697708123,0.973033211917606,1.01722378743052,1.049410874529,0.987582676402919,0.980928207197774,1.03945710249982,0.937115046749137
"HAT","C646","A8","B8",1.10787553697615,0.973417254915547,1.07899757985435,1.00503698456566,0.945439490871137,0.940752096165939,0.970881155161582,1.03988151444093,1.05717890501622,0.89942517553977,0.942178434866378,1.18038862294305,0.989187841932386,0.933750182645912
"HAT","CAY10669","E7","F7",1.15160323581806,0.99262012158353,0.955831294694432,1.0722912997372,0.706045395966192,0.978348332812547,0.911347885583377,1.0211622472604,1.06626172730419,0.962126230640032,0.956782717087405,0.986183492523642,1.33877981190449,0.875486037125281
"HAT","CPTH2 (hydrochloride)","K11","L11",0.976006394474084,1.02967167373057,0.957547531790843,1.11336016556174,1.12699024870908,1.03713566337979,1.08716841587677,0.986183496808722,1.06077951344024,1.00417614078086,1.05328228803236,0.997794348926817,1.08440339624743,0.977706758035297
"HAT","Delphinidin (chloride)","E9","F9",1.02333041422902,1.05520317916551,0.866954252600505,1.03861836710931,0.857883935535377,1.07367950057527,1.04030893708183,1.04507437769099,1.05774098370165,1.03524389653467,0.929655375016773,1.05855601842832,1.01025131577166,1.00623021230758
"HAT","Garcinol","A10","B10",1.15618752146988,0.926358496575336,1.00780038574851,1.16075257151831,0.825072147015742,1.06238119566409,0.932735552524511,1.09376416708708,1.08345741934797,0.874338040360362,0.91605958034906,1.08043396181262,0.976385908023838,1.53904259157152
"HAT","I-CBP112 (hydrochloride)","E14","F14",1.00142973096018,1.04806492348526,1.11800974384472,1.01209802888086,0.972814178238948,0.959878499059628,1.00685599829883,1.02619934481532,1.0248502795744,1.0600294138142,0.990805944345841,1.00411866375045,0.931391836218803,0.959469172914249
"HAT","SGC-CBP30","E15","F15",0.990758102873021,1.02815012798094,0.987136026085166,0.891697763986795,1.01960947983148,1.00362760176442,0.855790907840354,1.065750834529,0.976677620448312,1.07489677457526,1.01854388796703,1.02409192314468,0.958517577308377,0.961527807151413
"HDAC","2-hexyl-4-Pentynoic Acid","E20","F20",1.01698430860656,1.03910994711146,0.95189751387598,0.989612551506738,0.920040547497932,0.961474631804814,0.990479141082269,1.00111029127548,0.997344218125232,0.972802394013197,0.987723847150091,1.01548731352569,0.96257988080324,1.0025083600993
"HDAC","4-iodo-SAHA","A6","B6",0.93279705732558,0.95846541857646,0.91792210623852,0.967175397183998,1.22305468713541,0.762804268638,0.822894130013403,0.958176064839692,0.945611482781726,0.893715564095443,0.906795229052946,1.11244735584114,0.902532803182658,0.847796649274953
"HDAC","Apicidin","C4","D4",0.87698048955641,0.921491820227263,0.74820322491189,0.955852125956139,1.43389899166601,0.735109100757221,0.737980645875884,0.918136038770573,0.938275365469379,0.917338429413122,0.932744567968393,1.03292878848437,0.946238993465261,0.908104496987733
"HDAC","BML-210","K19","L19",0.935242622487273,0.96234785012086,0.912869831642034,0.897336409995743,0.955955350831068,0.910807780594956,0.983121442061743,0.941357171796583,0.976792803210647,0.956942863280938,1.02547241557626,0.942525244900414,0.98598927970594,0.934476716827445
"HDAC","BRD73954","K13","L13",1.00588224570086,1.05572102735095,0.930373035734958,0.985846135639168,1.04937928339909,0.986552282890421,0.94102654148153,1.02606634676479,1.02744825577908,0.80637167339373,0.737280800685198,0.965086262458788,0.999737095917568,0.873125292017239
"HDAC","CAY10398","K17","L17",0.857920156554993,1.0340133576668,0.773750831511512,1.00240276215957,1.32415737661765,0.81874924091505,0.802926560975757,0.948745147607005,0.887470078441295,0.956357612628824,0.973019825584076,1.01201143125529,0.932666094035071,0.944493419217961
"HDAC","CAY10603","O2","P2",0.856979568995419,0.90559793622982,1.48287152059897,0.874764115814367,1.319843199582,0.793967115391713,0.885556119835187,0.904861595045785,0.954338295388955,0.991300077670111,0.949471731679285,1.04079755427223,0.939351765690746,0.947870198929658
"HDAC","CAY10683","G13","H13",1.0227549738065,1.1145841882059,1.11035835866659,0.937596394615293,0.96248566848292,1.03357462304463,1.03646686848673,1.06427894740861,1.04146263323462,0.759191444977973,0.71559389257504,1.02927618866789,0.940134107457624,0.855690239830544
"HDAC","CBHA","O4","P4",0.875929675901765,0.89972965757516,1.17065559023655,0.932057966756925,1.00160013112017,0.824610452701621,0.884644756293205,0.906291968357696,0.924675273637993,0.964417088272251,0.985171574609119,0.980940367980733,0.964482854536894,0.903578888464684
"HDAC","Chidamide","A19","B19",0.880530509307513,0.934353822291789,1.05332489235213,0.985917410527798,0.92872665590063,0.86010014436687,0.97435726750391,0.971889008332211,0.986908884459037,0.82012678451006,0.907476179226055,1.03878118544734,0.930533631733576,1.33800690216894
"HDAC","CI-994","K10","L10",0.952536131652899,1.01677891635436,1.2175264635731,1.02574599648933,1.05926339729865,1.03813779454079,1.10483989595967,1.01967620113052,1.03240215035305,0.995408062912132,0.977240163832484,1.02323714713869,1.02670320769151,1.05145885307206
"HDAC","coumarin-SAHA","C11","D11",0.949257304014968,1.02703740588323,1.00174715254742,1.01422027127462,0.912480557129319,0.84275718729566,0.963140730049437,1.0156421410552,1.01815430472053,0.999831260868632,0.943933444972903,1.09999761250689,0.960962735330631,0.903676054955486
"HDAC","CUDC-101","I18","J18",0.889772359621854,1.00739045216242,1.00392719231245,0.774868527357117,1.11284477261543,0.82126608913857,0.704220266761431,0.94776855765241,0.899596788847118,0.893771476021586,1.00473270121669,1.07086496387647,0.965793058920918,1.01009572088981
"HDAC","HC Toxin","C5","D5",0.869304482677699,0.917986423496166,0.681402780189521,1.04519834760146,1.45217360177615,0.789740247508078,0.727254394579301,0.899178081922913,0.798056357233089,0.901525329501643,0.981089705526493,0.969634959435601,0.944350514922164,0.880820938077743
"HDAC","HNHA","A14","B14",1.0331030979118,0.985053931354749,0.96720965425497,0.977331567902368,1.00284158282877,0.951162289065049,1.04013803709943,1.03840871439713,1.07011301647172,0.975093198575146,0.926390782890596,1.05506722068594,0.97165317192698,1.73621889620182
"HDAC","HPOB","E19","F19",0.989653010217165,0.947509468095208,0.942476654005869,1.09492817076026,0.903894689361524,0.944146345753977,0.953861653624881,0.961697896798051,0.972028110586553,0.946118671011595,1.0023021508119,0.952385158055704,0.952485103858434,0.989739545043
"HDAC","ITF 2357","E10","F10",0.855795737700888,1.02083455526029,0.791001830011799,0.945273453177187,1.28269787585053,0.798669721310279,0.751604481469303,1.0009106353082,0.874825679470385,0.954856426960297,0.956652096137701,1.0188755804404,0.921889165510517,0.954184344242197
"HDAC","KD 5170","O10","P10",0.855584173398454,0.943324830358618,0.8117068436982,1.02088092323519,1.27760002093649,0.809664869572487,0.75418047025181,0.872426206855295,0.85010571139387,0.96325615103126,1.03656023779079,1.04663563135304,1.01376482000522,0.864842229541683
"HDAC","LAQ824","I19","J19",0.866545364562795,0.997679754322908,0.737540780749009,1.05105068299533,1.64248606019859,0.782213665348711,0.734522607151272,0.867448089031168,0.857959407332434,0.960579875112732,1.06503238842628,0.991672273940406,0.98000323964431,0.905014059911456
"HDAC","M 344","O5","P5",0.851600151165136,0.875656470713196,0.938578249839104,0.906985020666668,1.14500640889975,0.760431434239303,0.80373115686416,0.875765487681885,0.843576269857859,0.951255971313751,0.981122155512077,1.00272454576271,0.925004806849707,0.904660609610667
"HDAC","MC 1568","I14","J14",0.980275290179299,1.06368981738138,0.951077983522685,1.03691554134169,0.942029652711414,0.997912980901701,1.04144725816181,1.03474482363299,1.02242906490617,1.00728236806917,1.0019235855067,1.01065260431059,1.01925724005919,1.02062583358263
"HDAC","MS-275","A13","B13",0.953000318342369,0.884090363520343,1.20343384905198,0.967005812279669,0.986550300372406,0.88218492366721,1.3933176262005,1.01732317541868,1.0149562194064,0.862746920344413,0.695773503662919,0.912989212517263,0.905646995224331,1.16079977048323
"HDAC","Oxamflatin","O6","P6",0.843400249598271,0.900339355677316,0.914823469841237,0.873897402018978,2.12752646589492,0.752527712018323,0.709037189875704,0.887635137097548,0.869007188042221,0.952925015109522,1.01359804638343,0.987009551196426,0.948924172445626,0.949280276523484
"HDAC","Panobinostat","O11","P11",0.880427261908246,0.991367702439489,0.741530813686739,1.08457241746863,1.5856816109256,0.782908138120836,0.762717556803362,0.890806531121721,0.803609866546709,0.945859166589565,1.12421799512476,1.0296460444241,1.07696302337305,0.878206813909481
"HDAC","PCI 34051","A5","B5",1.08316295648017,0.921421912154065,0.860763407077169,0.974504199884934,0.978377645081657,0.947812757310164,0.96493456582494,1.07561533220544,1.05502790759522,1.04024272203692,0.936430219856947,1.07943595957525,0.948298983271166,0.872227303158793
"HDAC","Pimelic Diphenylamide 106","O9","P9",0.975475689147785,0.976676173122147,1.05741439000703,1.12856578067537,1.08009228951175,0.980023140504429,1.05904098939354,0.918029717490914,0.992438757646402,0.935563545532784,0.982387374934179,1.01803016842233,1.00062340730837,0.985068349359038
"HDAC","Pyroxamide","C13","D13",0.912836833934134,1.02592625806989,1.56369789282642,0.961999044798247,0.998577581172317,0.811492755010518,0.915446810364653,1.00684277767264,0.980138714546216,0.730305167366914,0.676514539741647,1.03560677515686,0.863631668557674,0.833657200373254
"HDAC","RGFP966","I22","J22",0.97928800751209,0.971915211396525,0.974583460486363,1.02301376659163,1.01749395716018,0.952840250743375,0.943402373042403,0.960074356492712,0.922823802119885,1.02250838950152,0.963188363006809,1.01317501872243,1.02683851645715,1.04845201667896
"HDAC","SAHA","M13","N13",0.874468381053436,1.06049689023455,0.954272287654456,0.933511937445962,1.20726462728968,0.782131937683003,0.806642967885851,0.902512147986942,0.848297282531996,NA,0.738515706135468,1.0095409674658,0.920211392205466,NA
"HDAC","SB939","A4","B4",0.928857728760193,0.905220716600145,0.852530265842713,1.00522173773385,1.37879942863335,0.745360430452075,0.744537973064136,1.02730536461244,0.894472025014459,0.900507658984697,0.959563062015553,1.08032993183111,0.942720563966945,0.811300973442851
"HDAC","Scriptaid","C2","D2",0.854528084171886,0.81655113940302,0.78306318776685,0.93007504400819,1.03441021559374,0.792668194904416,0.788503716105146,0.927662253083807,0.954043731755279,0.94747323261493,0.93746543021199,1.00032103676101,0.859380458244618,0.892076827849911
"HDAC","Sodium Butyrate","M8","N8",0.99252029014762,0.973184440967205,1.03544409407451,0.995953229443284,1.0132242697207,1.01874435122226,1.03032197092018,0.997433301361929,1.00287044239935,1.06184532437025,0.977242703720237,0.979685107967926,1.07102998308994,0.933836554662955
"HDAC","Tenovin-6","M7","N7",0.895364448917448,1.00135232307629,1.01973792754997,0.920534298624581,0.979359869929024,1.00150316449648,0.913342306695687,0.963394670627841,0.988724259948982,1.17120226660715,0.943081307585198,1.00652699859561,1.01322112277516,1.06903829050226
"HDAC","Trichostatin A","K16","L16",0.851832519274818,0.970304053522506,0.768148004924822,1.0345622291663,1.21832136789585,0.752989028131703,0.750139673588578,0.946652208458293,0.96831063231754,0.940056029225738,0.976277310823839,1.01115072365154,0.958469003139913,0.988254606428282
"HDAC","Tubacin","A20","B20",1.0040149876999,1.0361704878772,1.01590296568186,1.00258300908074,1.03982594958097,0.955403300771422,1.00001592387422,1.00553862714533,1.0571177020622,0.968087717320627,0.978492938366043,1.04250566580557,0.989063707426789,1.45572961668838
"HDAC","Tubastatin A","G17","H17",0.998120633676117,1.09705045208983,0.952254288293328,1.09636103301486,0.948898154991134,1.00986461170438,1.0340764604656,1.01254874345551,1.05403859926295,0.97588155241646,0.971045612667761,1.02000566434732,0.975560613403872,1.02030028681618
"HDAC","Tubastatin A (trifluoroacetate salt)","A9","B9",1.0513930395982,0.977490073968218,1.01081535700225,1.05954850377107,0.947132068170137,0.957973361507059,0.975281887446895,1.01089656824645,1.04575421750044,0.923381364978697,0.924512978787792,1.12074626316135,0.936879281108285,1.18371286099248
"HDAC","Valproic Acid (sodium salt)","M5","N5",0.961551794525852,0.926163952660387,0.908455952762855,0.952777542694395,0.979251727244291,0.984259633798344,0.987204556702731,0.984807960333208,0.977777318707205,1.05495574711151,0.959940035979036,0.97458327769389,1.00784785053223,0.926633513085219
"JAK2","Lestaurtinib","M3","N3",0.83868844588321,0.799734872026609,1.32328645786793,0.844584897609297,0.755589226904559,0.916704020697923,0.909873040965384,0.957674772073068,1.05487455608628,0.857143573876776,0.964749642801801,1.07355874814267,1.05099207466336,0.79317041522993
"Kinase","Phthalazinone pyrazole","E4","F4",1.10602169363856,0.988999042136214,0.845108744498101,0.917621194474458,1.00537003528984,1.07787301275719,0.938104109808101,1.00492387151101,0.957988242426489,1.12195872980556,1.01638017893094,1.01728594422674,1.04011261157835,0.962231979989705
"Kinase","Piceatannol","K20","L20",1.00735082477831,0.991197561185321,1.02213144282568,0.948893888835307,0.94621096210455,1.03997215799637,1.07930388399213,0.936832944255857,0.969133329094163,0.987250353086035,1.03095836171789,0.969917934317487,1.00076042327618,0.983217103218642
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","I15","J15",0.96677188490952,1.07616706303088,0.94565909249146,1.07089539636282,0.975079611199863,1.02235582407487,1.035039695038,1.04912509765623,0.969228301669091,1.07392329401206,1.04094091030914,0.998316761427138,1.01107702582523,0.994417496492126
"Methylase","(_)-Neplanocin A","C7","D7",1.01157810928396,0.995451685104989,1.07569583323728,0.997773634611536,0.937716225483549,0.988801164583539,0.944356641049071,1.04322205332004,0.985597811531014,0.977778884005084,0.955186443596161,1.03699064597493,0.975283838815024,0.920918815330897
"Methylase","(R)-PFI-2 (hydrochloride)","E18","F18",1.01266063045227,1.0329071510571,1.01527331613241,1.08967405655517,0.961059375421393,0.962153351622879,0.968654463325343,0.998343087668424,1.0051774259575,1.00295543065871,0.998767571897417,1.02518865286806,0.987747110015141,1.17646647874036
"Methylase","2,4-Pyridinedicarboxylic Acid","G7","H7",0.971212514211611,1.00407535242442,0.921613320210871,0.996659103018735,0.944849892064933,1.06880141804287,1.01235828440343,1.00893380805409,1.03773577605175,0.988770603256378,1.00029254765141,1.06993617729542,0.994343427925947,0.99265725110459
"Methylase","3-Deazaneplanocin A","A21","B21",0.94821498928209,0.980999267835458,0.986932890887404,1.01528855438712,1.06863401931611,0.991065868541771,1.06812542401628,1.00297685000543,0.986957432673936,0.928394555875741,0.950020848719459,1.04590580964546,0.971826305834496,1.33084775851315
"Methylase","3-Deazaneplanocin A (hydrochloride)","G4","H4",0.927119449043454,0.946877355071091,0.847189691067238,0.924206808767931,0.993961929093826,1.08257239741313,1.12342830011469,0.93281699996846,0.95274960742745,0.978580373920497,0.987507028514964,1.01409512314107,1.00530778488328,0.944896392522558
"Methylase","5-Methyl-2Õ-deoxycytidine","G22","H22",1.00790677600177,1.05829180316565,0.973625228939757,1.06372453961735,0.960528366017993,1.03513081053171,0.95963730697213,0.985676697240336,0.982505069394679,1.02067362301334,0.999905515695502,1.02918328004416,1.02377237502851,1.04675925704197
"Methylase","5-Methylcytidine","G20","H20",0.998595675308372,1.03275067262173,0.995685144455327,1.01959882538411,0.943296590454392,1.01160406820374,0.983735905499974,0.994843559046383,0.977392434389985,0.9656151174657,0.990959296159656,0.997299648360298,0.962107910665097,0.99924739686021
"Methylase","BIX01294 (hydrochloride hydrate)","M9","N9",1.03011146074429,1.0237720086876,0.969868438951338,0.947178637222543,1.03289938864474,1.07042684909266,0.978973259522272,0.97906044409811,0.975855222613896,1.04543528324802,0.991750183427046,0.978379909000033,1.04116085147233,0.972627588209719
"Methylase","Ellagic Acid","A11","B11",1.08072176661362,0.952311445567983,1.2552896421394,1.0333594902849,0.950659968023546,1.02094646840022,1.51823031300904,1.03000038540312,1.02218572776384,0.887608906999968,0.956439201113732,1.14948662077301,1.0211456687754,1.34012037703723
"Methylase","EPZ005687","C16","D16",1.05425255123016,1.06050719049209,1.04491043205087,1.02184550252048,0.985890426732378,0.974603442663968,1.03331409808722,1.0198183196338,1.03646551491542,0.963310723357251,0.969520235607875,1.01943989766067,0.96439765171202,1.24726784725562
"Methylase","EPZ5676","I13","J13",0.990944846311196,1.06552945900922,0.861973576555519,0.932582382567583,0.973479346479115,1.00187133937331,1.06500196098317,0.995775432198034,1.01863069894287,0.820387643951089,0.712004618517386,0.990805812992473,0.98118268268577,0.849984281850182
"Methylase","Gemcitabine","K2","L2",0.944828481601163,0.963133789941776,0.943957397877507,0.849475710881862,0.82690005344149,0.975201305578981,0.923331484908672,0.977576168869356,1.07987029929727,1.27559946776211,0.968624760848681,1.14192023754563,1.01253705035971,1.02217624419721
"Methylase","GSK126","G14","H14",1.01234971546534,1.08561615125903,0.910274989386658,1.02880010551189,0.913583308687664,1.03906061106336,0.992060525710657,0.994260039773372,1.0737715483003,1.08346429139113,1.01243631335416,1.03318415907567,0.997762607110746,1.11389678999043
"Methylase","GSK343","C20","D20",0.970813825507892,1.06559616116541,0.9172629792819,0.983389942686167,0.944131987239763,0.939471049209929,0.965612735019608,1.01138549566802,1.03733720066328,1.01603465990728,0.967954252791817,1.01813305219842,0.966993884926346,0.988522645502072
"Methylase","Lomeguatrib","K3","L3",0.955227091259624,0.930192242603672,0.950777199463809,0.920250575731762,0.989276600775566,0.973904768538902,0.995680765078694,0.961900547901878,1.00412499143569,0.950107548201776,1.0235808258848,0.998434234267437,1.01198565020484,0.98712952111458
"Methylase","MI-2 (hydrochloride)","I10","J10",0.981114931848529,1.00055010105517,0.992944876566243,1.04099547358574,0.953038708783525,1.00421350363394,1.05174047751072,0.952316008567835,1.03418271995033,0.938731954520535,0.957060191564068,1.01689322706682,0.960055319991319,0.991100753764305
"Methylase","MI-nc (hydrochloride)","I11","J11",0.982606267272298,1.07466929537561,1.07887921943375,1.03107717155263,0.969169706168847,1.05308753591824,1.01741817573749,0.996097105767227,1.03252396452075,0.981495554896246,0.977230702493065,0.996052181253691,1.0384505672317,1.00602404220839
