"WellName","Canx","Egfr","Errfi1","Gapdh","Kpnb1","Myc","P53","RhoA","NRAS","Dnajc5","Rab7a","Slc2a1","Sec16a","Rpap3"
"A4",131.81233660186,217.727477966102,105.936091164659,234.652148563218,85.5796216666667,99.8193924528302,88.8933971428571,92.0381594520548,99.6221352941177,105.899938461538,177.395752998379,107.167210544218,93.8891695121951,120.606934508816
"A5",153.247482731424,216.47310625,103.407813333333,163.394046551724,106.251982019704,129.55731042471,106.984080612245,90.6106070274069,104.156525,107.535022797927,216.988548245614,124.404332727273,94.420267839196,116.695166321244
"A6",128.915949979617,230.579520985011,106.465499074074,194.254054029851,85.6033696969697,108.306432298137,94.4111151515152,92.5648585915493,91.9801508274255,108.580357164634,178.138562446657,122.109563271605,92.4896772486773,114.079531800766
"A7",152.759139378479,275.997343153527,112.180817647059,161.296409657321,110.307867567568,123.511544495413,108.606305737705,95.5742410181818,106.080223225806,109.528551360544,179.295523859192,125.090803465347,101.041889272031,115.840038909091
"A8",154.804289336692,279.89261069869,107.136093617021,157.758555902778,106.809836020151,136.199708727273,104.947171631206,102.621792589641,100.268569753086,102.781570114943,172.561074596774,128.704844214876,102.205761231884,116.98156023622
"A9",150.056131953488,250.20185530474,111.444536792453,161.172327597403,113.095451473477,136.435384810127,107.863614678899,97.0693900166389,98.4502388235294,110.029375572519,196.939945439469,186.518201030928,94.4418005847953,115.086119917012
"B10",162.054166770574,244.928923006834,119.062407734807,135.282021938776,117.386912380952,125.371578343949,104.9007808,82.4874137869293,99.6838742358079,110.484358487395,161.752537466667,136.4651025,98.7521736625514,118.50378125
"B11",144.488261764706,316.930999318182,107.994693785311,157.76600813253,113.957655393053,235.466520408163,104.489596202532,82.1386588444444,90.6754015037594,117.452789576174,164.207647794994,137.675320125786,103.270106818182,124.072355465587
"B13",128.19540539629,325.079623772102,99.1618765,167.837372972973,102.944686280488,155.569512393162,99.839556097561,67.6846580851064,92.2537233532934,104.321175189394,136.556662407132,144.046132051282,90.6747223557688,91.6974825
"B14",143.459278538512,244.233285119048,105.618288235294,162.818176038339,108.33883893617,140.755906818182,104.984222131148,83.4921297609233,93.0557575757576,112.978949814586,180.392241736402,189.79649742268,95.9699134228188,112.274816334661
"B15",148.398606546426,249.814678684211,104.377837815126,156.067292832765,105.801439957265,136.34876614786,101.065410526316,85.2419984234234,92.9775207865169,111.974250868056,179.821737363834,242.939817777778,100.938934065934,118.598382378855
"B16",142.940067776204,278.78428410596,115.6965064,160.887137586207,110.103810513447,125.873341626794,107.123701587302,90.5271967672414,96.3906329059829,112.139501212938,199.08889469914,216.14995389049,104.726221383648,117.139910091743
"B17",144.859769586207,251.190110955711,107.308997037037,156.917451935484,112.585869639469,131.404040816327,100.889694495413,90.9284544354839,91.0237820359281,115.064460898283,174.221699156118,184.665163309353,98.0383546255507,114.856947867299
"B18",140.6610896,225.397172972973,116.658364367816,153.478319172932,112.851330939227,148.437518410042,103.517478225806,88.7380974458204,95.8596263736264,117.003918627451,175.550615086646,152.818973947896,101.164661137441,122.0653208
"B19",124.843261877395,251.666074534162,104.261693401015,150.74921650165,94.3542780392157,130.88681625,97.3930516666667,81.8132046564886,84.4407805825243,107.039432713755,149.11598934338,130.345842771084,93.6856589108911,116.455588135593
"B2",143.095923466667,226.896241189931,102.630242857143,162.569858280255,111.507837527594,126.779911538462,105.968511111111,89.7015418434528,101.127808606557,103.705175369458,163.297082704811,115.202510614525,97.0178288135593,116.755215808824
"B20",138.88834325138,249.502140178571,108.419372413793,171.909133333333,105.656580094787,128.205125773196,107.186297321429,82.5408177744586,88.9182973544974,118.382634416366,175.992916682646,134.481259502664,97.449597826087,124.588633064516
"B21",131.814248351648,235.460146134663,108.61968245614,180.493557093426,109.626917802198,142.227913636364,93.6833916666667,81.3834893916914,90.6736336448598,115.061921789322,175.798142987457,140.0945822,93.1547886699507,119.860251877133
"B3",148.762942756184,234.181971495327,116.430441025641,173.822607417582,107.504127272727,129.240759183673,103.044866666667,85.8338685109845,94.5727322916667,110.533035123967,164.692581592689,111.821097849462,100.350783834586,119.928788963211
"B4",127.710512813738,213.141318390805,106.768828539823,218.697103571429,82.7227635294118,99.7167843283582,87.854275,84.0556194364162,89.1965907216495,105.8673959799,155.792080825959,110.959169175627,94.8057785714286,122.354432793522
"B5",149.388247309136,218.556719686801,102.797275362319,158.296523151125,107.764138580931,129.045153216374,101.489433928571,85.3374543833581,93.5415730593607,108.022419331395,167.901258908046,110.1027,95.3912566523605,120.408965346535
"B6",131.70754783715,233.338311507937,98.1888149700599,207.886327100271,86.6378341614907,112.229194545455,92.4417138461538,88.7640604105572,84.1326098901099,115.643042857143,152.536196268657,105.829043852459,88.1612886363636,115.52102019544
"B7",143.958883240223,222.880726497696,104.197672670807,157.965407581227,113.369941004184,126.294049576271,104.235701904762,83.5267062398703,97.4256275362319,118.59986379668,143.108668311688,118.790598918919,100.203703536977,116.983722772277
"B8",154.736135694444,265.432766159696,105.529732317073,153.101948695652,105.611987294118,123.996440856031,103.95138,89.7815529500756,90.8616526011561,124.9396625,160.226240352941,122.343229891304,95.7900772093023,121.578019471947
"B9",143.703083310249,260.664226124197,112.755926605505,150.244696416938,103.214933554817,124.940161025641,98.777418699187,85.6122508786611,87.3525504201681,118.644652331606,144.711159602649,131.73483877551,93.0839563218391,119.000566312057
"C10",144.375649280576,297.706490625,96.7130212121212,157.604625364431,110.766370990991,143.898581447964,103.68587816092,86.0864306191117,96.5595485714286,119.426623493976,203.487416387665,137.933159358289,95.3681082191781,121.233708450704
"C11",127.699850755089,249.257850759219,101.229019191919,146.653346494465,93.2410971428571,128.616917482517,98.3578423076923,91.7967686046512,88.8767739130435,115.507347167756,179.413132474701,122.621763268366,94.517625877193,118.339129237288
"C13",123.387963676798,357.113546336996,103.355375845411,158.392399430199,90.5357808917198,132.589804395604,99.1130074626866,84.35994296875,86.5678275362319,118.924277419355,130.569197167488,112.012781069959,85.9951765432099,88.016855952381
"C14",145.742646684709,353.932729411765,111.359911347518,158.289631927711,109.154872873563,126.973186147186,97.5412709090909,83.8147483673469,91.9672240384615,120.940228059333,179.055065130985,140.67381440536,98.8327443579767,123.338228424658
"C15",140.294803581081,274.009479458239,118.64824140625,163.630928963415,114.205971192661,133.180070666667,104.726030208333,80.6447483286908,97.2180555555556,119.377495471236,177.534159623431,191.602667857143,98.9079475806452,121.931251102941
"C16",146.227527678571,276.80386122449,114.459830107527,152.88648650519,103.618798005698,137.764386138614,98.9668720720721,83.1144314436886,94.0366770833333,123.54937089372,175.48673451087,193.194255743243,97.1412942028985,119.104033333333
"C17",145.637480958307,225.33009025974,101.933506153846,166.019804304636,107.276453275109,129.937502870813,104.062261403509,86.3421136612022,92.9045505882353,117.484354884319,196.904097423191,175.181059438776,97.42728203125,120.654976708075
"C18",138.399680509642,246.61435944206,113.698460283688,156.276033630952,106.687939041096,133.249886486487,100.919218478261,85.1788213808463,88.2256055555556,122.243915692641,160.575748605578,147.83070726257,101.945815730337,122.9294446875
"C19",135.5586026603,239.795821513002,104.225376433121,153.727396057348,107.243143673469,122.475935748792,92.3216950617284,83.3530256930358,87.296701754386,123.341452469813,188.411694294294,138.883914691152,95.2308247663551,126.645669798658
"C2",119.050438741259,202.108057319588,96.0055506382979,170.495562837838,89.9606419753086,105.862061842105,94.9885643678161,82.1105783366868,85.7970580645161,89.6968993150685,174.817340274841,121.204124336283,87.0443260273973,113.185744274809
"C20",135.570368714286,220.421864840183,100.7996904,158.496723188406,106.903016824645,138.062964761905,98.5358,83.2190357894737,93.8168870646766,125.408758505851,189.350337617021,132.770909072978,99.2843073929961,122.996043122677
"C21",129.554078999382,286.060031407942,89.1945947761194,224.937540174673,111.156102970297,119.445343055556,88.6950568627451,79.0911715099715,87.6946434782609,111.897007538803,193.343330424339,139.431169500924,89.9490727659575,127.924820786517
"C22",131.941785959671,256.154032056452,101.426343209877,162.050905932203,103.548841943734,134.967505579399,102.047906766917,84.9390547482014,94.2825903225806,116.160029896907,208.028300306748,140.009857241379,97.9495894339623,117.925124110672
"C23",141.009605857445,234.2185,99.0817691666667,157.599347342995,103.700878743961,140.715964529915,92.3039771929825,82.627229884275,NA,101.682492013311,190.843224019608,138.645325490196,97.3743832298137,101.37838510351
"C3",144.343145888261,220.536595679012,83.2631817204301,159.4349021875,109.274112133891,110.621234355828,97.2810103092784,82.6062119152047,94.515543119266,106.377891862955,189.573058951965,134.76678587156,95.1524654901961,121.647074349442
"C4",122.691229567308,205.011418161926,94.9074217283951,234.540912176166,82.3454774509804,97.7775552,96.748503448275,84.6018233438486,83.5524891891892,101.065603187251,166.250936105675,121.877535352287,93.4872858208955,117.765993984615
"C5",127.153635946991,173.280686422977,112.589856774194,238.363672794118,91.170161971831,98.4179392857143,76.5344391304348,81.8364453857791,83.0508444444445,101.532821994885,164.843762269939,115.446335483871,93.6588387096774,121.183445766129
"C6",146.660254274857,230.462767456897,107.088594267516,156.487888656716,121.143210725076,124.575695918367,103.755643283582,83.6782323361823,91.6153317073171,122.508341509434,194.438173096976,134.114291411043,98.7530713567839,114.650459016393
"C7",142.304505227882,263.432128805621,102.632139597315,151.625645541401,110.645303703704,124.912161025641,97.6516153846154,84.8113421352313,97.4117539130435,113.582043423138,188.632979310345,125.506769128788,95.9875008438819,124.12967745098
"C8",135.955477564979,242.541005019305,119.205405660377,165.538280882353,103.376317438692,121.835548971193,100.015640458015,85.1218771689498,92.6098559633027,112.89055261194,178.805636199095,130.531014579439,101.732080769231,119.531608403361
"C9",141.556520042493,216.85947027027,104.815123809524,168.956193895349,118.674209499136,138.633387939699,98.9648227722772,84.5909549019608,96.6914603351955,120.563263245033,185.159690703971,133.275072884615,98.2700610465116,121.884081886792
"D10",142.8203919409,244.583067945205,107.0745,161.251973230769,112.489713990826,138.143293014706,102.79409537037,83.9163761509434,99.1217660714286,129.722208703375,191.214388099467,130.71787466443,94.4214268421053,136.835162100457
"D11",137.522639986693,257.025160138249,113.37999020979,153.370260689655,97.053475748503,129.504798170732,102.829448305085,87.5028422339722,97.7982516129032,124.757783564568,190.524434046693,120.340580866966,97.8286752265861,120.664819029851
"D13",131.658647724399,433.179368697479,100.203622033898,169.939909259259,92.6992831896552,112.749940782123,94.5624025316456,84.4439613818182,98.489875,121.080911393514,139.64371475827,112.124293822394,86.8693382352941,83.2766255102041
"D14",145.084272495333,383.292075384615,110.327250704225,159.468857012195,111.736015330189,122.904667901235,101.437290909091,84.6739375093774,96.6539957219251,126.654730192719,184.432540400844,131.66781550152,96.9844016483516,119.848254545455
"D15",143.529182942708,257.856120437956,114.639152083333,161.762356432749,109.802942731278,137.650335211268,99.9118647058824,82.4013045454546,94.1636956989247,119.609402178218,177.31331841332,137.050009018987,97.00511375,120.697869516729
"D16",148.330635135135,251.293871134021,101.762678225806,171.274285804416,116.446659347826,139.16379214876,105.838713675214,83.054271875,93.4059300653595,124.54568125,180.938233131313,142.146177669903,95.8925397637795,126.378490322581
"D17",145.546503892028,244.237841092637,111.900978666667,163.046210216718,113.497588308977,133.61527394958,101.499411818182,81.2064017184943,96.7002167597765,119.889236063709,176.233975029172,157.650094205607,100.738431818182,116.805248019802
"D18",148.776589813024,269.630319008264,109.73195078125,160.908680898876,112.979081040892,135.436585581395,108.496089320388,85.3577807467057,91.061259770115,117.049966276347,192.962662790698,142.516527302632,98.0555757847534,119.8732608
"D19",142.677015344262,263.40821900648,107.52976,153.436322463768,107.638104852321,125.115205612245,96.51636875,84.9224110726644,89.9808967532468,118.183454510309,197.524089615699,135.528698890943,94.9720748768473,122.8636271777
"D2",119.704707976366,193.652077777778,100.798328673835,169.618516049383,89.0238364341085,105.456934074074,93.530477027027,80.9417506553585,84.7072640522876,101.327074236874,175.747755792683,118.639651599444,84.9692664948454,124.180502654867
"D20",135.675014132619,243.162844888889,107.285621472393,151.933874216028,105.229546086957,120.72124822335,106.442030851064,82.7366517188694,92.0757670391062,123.876807437186,186.582486548673,133.003289396709,94.2691886138614,122.089973684211
"D21",134.821648438635,254.844270720721,95.3052056737589,232.526356263736,113.415042857143,119.44242032967,89.5306614285714,80.8928905489924,86.1805140127389,115.150150832603,187.740833597884,138.325244006849,92.0408542372881,121.084510473815
"D22",138.986531534688,237.605829894737,114.610908333333,163.001127272727,107.09565625,129.775587330317,95.9673263636364,82.268454,92.208085520362,117.14152699115,179.762349723757,140.672835130435,98.0044225531915,118.100777586207
"D23",139.927671702128,206.733779473684,100.494878461538,160.651821333333,104.935012345679,123.961785128205,NA,85.0998828983517,87.803039375,109.994130940594,176.394295780177,136.552787847222,95.275563576159,107.236184388738
"D3",144.773744887118,222.64445209205,107.836415662651,160.288778892734,110.089328270042,135.598661016949,96.8533166666667,86.4816890354493,92.0008483516484,118.495033609467,190.723936847291,129.203638823529,104.439637254902,127.424108823529
"D4",122.337119214753,173.130491708543,107.350888123924,236.925076283619,83.6421575,100.001257894737,88.6547087684743,83.7655691791045,85.2009147368421,114.508193236715,173.16428277718,122.275439707835,95.9119111111111,118.404930624982
"D5",115.730036513158,171.100278684807,108.574113578275,239.11100746988,87.153185915493,96.4862384615385,81.1614970588235,76.2140530022239,82.218087012987,113.220921917808,168.720609645669,121.371181927711,95.3623603571429,127.228467673179
"D6",138.05340365774,251.90064116095,106.050725974026,165.844877922078,117.142796095076,130.671896015936,101.615400970874,84.2978812175204,92.9198309210526,120.960097191575,186.802668608095,135.738760952381,99.6121641860465,116.825874008811
"D7",140.330418506057,280.2245453125,108.496761486486,156.69544939759,112.625999259259,128.17541877551,97.102512173913,84.2181331586826,94.3324594871795,119.293923790323,173.145207771536,122.091463561077,99.2253123333333,117.723530067568
"D8",133.546836250912,263.234994186046,108.178872535211,159.549776785714,111.091308604207,129.164292274678,104.846123275862,86.9846698489011,93.1710197530864,125.083463854352,183.41198549763,124.708360073937,92.2580377906977,119.767783486239
"D9",138.700606581598,209.751157231405,114.898770967742,158.926258912387,113.842391634981,130.906691941392,103.349355421687,84.8669611474219,94.0502195744681,129.592249335695,179.433040545809,131.734732669983,94.6898773399015,120.266493670886
"E10",119.527712517883,182.445827720207,95.0835507633588,211.749408894231,92.5365282442748,102.174230872483,85.0610233109647,80.2452667673716,93.1409711111111,117.740811651584,180.132369720347,129.501344719687,88.9945417177914,119.043511326861
"E11",137.269277006069,332.953400650759,106.809959259259,153.570468327402,114.653340322581,140.224249382716,100.871047474747,84.2457393897365,88.457023880597,124.186259053254,192.44124767658,136.102301261261,105.718562215909,145.007963898917
"E13",140.131033850494,398.80794004065,102.300914285714,161.58736292517,106.372180104712,138.478830314961,107.594892380952,82.8648347503374,97.9806821052632,128.24425,147.041766431594,116.142962037037,93.5551431818182,89.1132288461538
"E14",143.256051714862,278.589169026549,113.325081443299,165.916853541077,109.618419900498,141.0834812,101.111525,85.6807836252856,88.2290175257732,121.472081410974,192.435375718258,130.842678597786,93.489006779661,129.811045967742
"E15",140.857710397946,245.258484948454,93.5791379310345,177.570917333333,114.05746969112,107.619911688312,95.1902387096774,80.982422972973,98.7132380530973,117.717672775424,194.116275740741,132.997448686869,97.5021079710145,131.814078058252
"E16",136.337597654584,269.069538854806,117.083305384615,159.500408092486,117.803833901515,137.787781779661,97.3762900900901,81.2702694574682,90.9607177777778,120.74431618123,180.777134787018,144.456564571429,95.0751898305085,125.173601706485
"E17",133.746482731214,220.815488169643,116.63430972973,160.403607692308,108.092257943925,139.742775845411,106.149160576923,81.5442219076006,89.2882666666667,120.946948842105,177.52025004995,157.988882282794,101.337103478261,124.481361967213
"E18",139.394722328767,236.310810401891,110.309509677419,156.977784638554,105.026361627907,122.686409756098,96.8078818181818,83.0702581287326,88.3185059701493,117.085560238095,187.121212873134,178.848152777778,100.299377985075,127.420089615385
"E19",137.170057343124,250.342292356688,122.528561971831,147.462325862069,108.352416879795,118.793840106952,97.0141608247423,78.7120299510147,86.9515767025097,110.091903594352,170.737021196755,136.421861607143,93.4175480686695,130.614337426901
"E2",130.052266842105,241.238584598214,88.0645523489933,259.390836124402,117.5956922049,104.417651034483,81.7804108695652,80.352733050193,88.2388614678899,93.1982047619048,200.769780960699,148.079905595668,95.4789306049822,134.439662074554
"E20",140.662112929936,266.658245857418,98.1525287037037,156.290108940397,108.992325146199,135.304218677043,101.488132653061,83.4303589572193,92.3491480851064,121.696677812178,185.492157254902,131.80525451448,94.2741384313725,126.519052071006
"E21",141.091695387841,254.62637173913,104.515852898551,159.163688219178,105.715731808732,130.473160089686,97.0684159090909,79.889140881459,92.8659109803922,121.042611411992,172.972469078295,129.047891489362,95.6693628691983,128.537639306358
"E22",135.110050069832,261.85036083499,114.296172580645,299.865113855422,112.634794326241,134.065569811321,102.392237190083,80.8101166126418,87.479468852459,117.478615955056,174.432802232558,139.238997758621,104.009315360502,122.131251181102
"E23",135.160141702742,235.300205389222,110.132476923077,150.841480645161,105.886476126126,125.63628531746,99.5788013333333,82.7495970845481,88.4901910958904,108.246388679245,193.056926362735,134.692789571695,90.8350459760845,122.810762056738
"E3",143.876425499697,162.956643583535,107.761723333333,150.48495224359,109.514246625767,123.765240669856,98.2353451612903,82.2619663723326,94.1529036363636,106.824702165354,195.617557840083,140.530416513761,103.594625170068,133.705166436782
"E4",155.281517726799,224.094406875,95.9346983739837,172.687477237852,121.372253430657,126.05739,97.3005873417722,80.8548979970326,93.8164510416667,116.306226507937,210.27616721144,130.970901025641,102.751031378299,129.702546984925
"E5",135.662827784578,219.491128571429,99.5162654411765,151.31791461039,119.117052772809,140.802648561151,99.7609014492754,81.5335204172876,90.1072885496183,107.673474082073,195.563670081967,140.991574573643,98.9639763265306,121.604784476534
"E6",135.234675138889,227.735756470588,101.33605,160.048682960894,111.937321972318,131.356092173913,100.730402173913,86.4109659038902,86.9800893333333,112.242035789474,182.243152717949,127.461174019608,92.2043,122.721675182482
"E7",156.462919240506,261.593717571059,113.207147560976,114.042780392157,110.472309133489,125.383869756098,104.960770526316,80.7056024786325,90.4147606382979,115.970735784314,180.145257596372,116.720281163435,136.178785016949,120.625675757576
"E8",134.990401208865,273.916793456033,100.283287179487,159.335573150685,107.257872421525,140.317192975207,97.5550038095238,84.2125648538961,91.4133647619048,115.58255408805,193.409686956522,136.155403676471,98.8694978448276,116.174819724771
"E9",143.69903152648,222.047362114537,110.190503623188,133.768378629032,124.782138006757,136.045546,106.283845652174,86.4279442754203,96.3408136363636,125.217589151874,197.014500457666,134.290546501129,102.477272519084,115.874791134752
"F10",119.581616595745,217.326497167756,104.936311928934,210.001652685422,87.8030948275862,99.2557701612903,87.8045309523833,85.831452844414,90.8264036585366,121.073224206009,173.164508254963,127.04065807327,95.5307936507937,123.180799415205
"F11",138.778552231163,282.557113362069,107.805115204678,161.757620069204,114.765174867257,144.91677791411,97.8496381578947,86.7352215477997,92.1377288,125.125235830932,197.818814038462,138.972851747088,99.7351383838384,117.701741923077
"F13",138.453063642708,328.693547117296,117.083915555556,157.974693312102,109.606996116505,130.499988265306,99.0622980769231,85.7836026988636,101.685949763033,122.451046744931,149.291669604087,120.847850212766,91.0152993975904,95.6210313333333
"F14",136.543415115413,286.452955512573,100.83486146789,153.944448263889,107.122145187166,128.753926344086,101.398890243902,77.9905585660377,100.386422051282,123.712226789168,199.775507392996,127.120203231939,92.9383831578947,121.061019140625
"F15",135.960103544776,253.640062634989,95.1041089285714,157.676679635258,112.561642787286,121.732051612903,97.8012590909091,85.9445604996097,97.1717653333333,122.807768164436,203.595530852106,125.51891754386,94.3547703030303,126.081234375
"F16",134.938721942446,311.761902754237,117.499243103448,152.903635843374,116.948599337748,143.578292016807,102.194646017699,85.6811315452362,99.3517988047809,129.898453565062,180.808955577493,146.91378974359,98.4573111111111,123.396281180812
"F17",135.42226641791,241.39030621118,119.654958974359,171.009729691877,115.240823660714,139.221550717703,106.261662025316,75.3254823140496,93.1685532608696,126.61373388601,183.69404765343,142.150876908397,98.5841902777778,119.179933884298
"F18",143.542657819598,276.808323571429,120.265520689655,159.018538,112.227865168539,136.912986415094,101.81517755102,84.0354922887613,95.1769535433071,124.552738680203,183.972296470588,137.456624696356,97.4080835555556,125.467859589041
"F19",139.338993711552,225.985408577878,109.158238961039,149.738248,104.835827991453,136.841083064516,95.0585938271605,76.526750812065,89.808496728972,111.568461371841,179.326887077535,129.679512473118,97.2318703196347,123.168567158672
"F2",135.456980952381,242.911203448276,83.0152925925926,274.395353435114,103.118820954907,116.620194594595,83.1897320754717,79.6652019985196,87.7864242424242,107.920440863787,202.529595256167,150.170027803379,92.0183734513274,129.552610720887
"F20",143.483302894737,214.430757655502,111.249487195122,146.219223076923,108.108646715328,130.144191133005,95.5870848484848,82.0940731474688,91.6549234513274,121.392703215078,174.444728529981,137.729143181818,98.3958505102041,123.572626027397
"F21",141.267697016861,252.819839568345,105.112006164384,158.312406567164,111.412573031496,130.265769958848,105.20713853211,83.1966875354108,90.3509685714286,120.551557878151,174.786298277512,136.714725255973,94.7373841628959,124.11996819788
"F22",137.595205224964,216.691303225806,157.804964784946,279.886599009901,109.146597916667,124.785563636364,100.841403361345,80.5403971631206,87.9651047619048,118.035209559748,174.098820481928,136.207849848024,101.222181944444,124.843708713693
"F23",138.561279662261,212.714460724234,100.405890714286,145.799575504323,107.467903188406,114.470229213483,98.4846615384615,80.0103501933488,91.3056866028708,112.211584864865,188.503149455984,133.836020593692,86.9661431093885,123.505552158273
"F3",142.662174371176,212.105248643006,103.465616145833,158.27203814433,110.745086010363,139.559579126214,98.3511465517241,79.3670746268657,92.9633252631579,120.928112,193.631744234234,130.457411574953,101.408728666667,131.450341019417
"F4",153.740943475816,203.02355259434,98.2339463768116,157.878190365449,122.011472849916,125.354511428571,91.9978893617021,84.9627109119252,90.8885565420561,115.060209409409,204.848562816616,127.734789114391,105.437908955224,127.644914320388
"F5",141.183841622691,229.401024229075,97.2530246153846,158.824427368421,115.725977731092,134.272187410072,100.988092553191,87.6168123726346,88.616097810219,116.260579269729,189.946106174089,151.41866235119,93.5200902564103,122.692702356021
"F6",137.506776216216,243.989237236534,103.258728688525,154.033886538462,112.487384955752,139.592191452991,105.661384033613,87.2890347556245,87.1208461538462,118.990706519559,179.964172811534,133.190617491166,92.372212849162,119.829670503597
"F7",165.295024847059,221.483418767507,113.689691463415,118.104945801527,110.438744415584,118.857363580247,105.732546788991,80.0423068027211,97.2748604081633,116.242815458937,175.84144774044,118.662894778068,133.985083575401,121.631708208955
"F8",137.512883722438,268.017543043478,109.434325217391,146.053917241379,121.165825989673,123.263853881279,103.046208108108,85.2558105342363,89.5828130952381,124.439728761062,186.417559553073,137.637158736059,97.147389017341,120.578371621622
"F9",142.219486209108,216.111317149758,109.581142857143,148.303859375,117.65469322314,142.757249137931,102.725772727273,86.1166867283951,95.7438569832402,121.636642582106,186.025741260163,136.244508379888,99.7346308457712,119.513949819495
"G10",139.130086341118,225.868644941176,118.127514285714,154.941103460208,112.586550211864,149.874990688259,97.1572771929825,83.7064163996949,89.025925,120.221722197055,191.924381355932,127.733103393214,96.0595183962264,123.831634765625
"G11",137.56533739255,258.791853125,99.4511042553192,150.635324745763,114.087953361345,132.111211956522,102.148648214286,82.8760733031674,84.6077666666667,125.871621242485,195.699377354709,133.055403865546,103.031342105263,122.955244202899
"G13",141.549004799427,327.310529481132,99.261491588785,155.155371698113,111.067189572193,140.229075462963,101.3430225,85.3212215453195,94.6529534482759,133.4516611,133.774238369565,119.637345023697,94.8758,92.17782
"G14",138.166712669039,225.789794710327,112.578385526316,147.588158108108,113.229455841121,132.733509178744,101.754085416667,83.5975964207451,89.1553418103458,128.26896038961,198.570639114043,156.601811742424,97.737895631068,132.008352507375
"G15",136.416698836497,282.767147780127,99.3906790849673,256.882283898305,115.399036853448,127.118664313725,96.4660557823095,77.8345456410256,89.053397826087,118.685528359684,203.712683974359,163.673725701625,100.597471122995,127.503167058824
"G16",142.270481128274,274.814375262055,108.363262874252,147.757144326241,114.603789770355,139.759477227723,100.562463809524,81.4622716058394,86.3105307692308,128.139037555556,193.892890630798,136.946308680556,96.5988446236559,126.100264893617
"G17",139.261095416079,258.885933663366,116.079181699346,161.242323469388,111.499603017241,140.689141176471,107.833293506494,83.8063050624133,96.3205434782609,130.692619686582,182.473387545455,137.039807154213,96.6463682008368,125.243207823129
"G18",135.335009569733,259.701552716298,113.017786029412,164.836510659898,116.953857,125.467896551724,103.668190816327,84.8098048032021,90.2250866666667,133.479148044218,188.706336684303,150.138568495575,105.018142857143,125.589436818182
