"WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"A2",0.800132704936429,1.18804977472645,1.24187606076914,2.09609803289262,0.74942900647126,0.655307994757536,0.660434870961187,0.806451612903226,0.663279205012496,0.978119545293694,1.08440697050859,0.905630257260392,1.57439669634792,0.815637204571407
"A3",1.25353107344633,1.57528381391642,1.01802835671714,1.11224489795918,0.739790885776287,0.780887894726236,0.838429670546459,0.985863095238095,1.00776049137519,1.0805470655429,1.57189510679894,0.711067687130218,1.06777565471507,0.968658315093373
"A4",0.554544420429985,1.98773734177215,0.731542617046819,2.13300492610837,0.628179199607771,0.211568726430502,0.252872633112154,1.00859788359788,0.280694367692078,1.1259232570708,2.31394621638524,0.750283643816565,0.739654013081484,0.599468213681412
"A5",1.42082004810651,1.41683917602742,1.04210549655218,1.40301974448316,0.766679964096938,1.06533485605195,0.807704255980118,1.40865954922894,0.771998413507847,1.04630299463361,1.4902170999732,0.95637334066362,1.05936587021113,0.645353933287741
"A6",1.07996179969832,1.17032298752196,0.544662309368192,2.01998379692141,0.545623056685004,0.860624623681248,0.731814900954367,0.582401490947817,0.391481079024297,1.29441605375194,2.21967547451147,0.923744512907253,0.795586527293844,0.873842649412365
"A7",0.755600331871518,1.12300328994908,0.936183491964425,1.01483216237315,0.904401811137562,1.07573149741824,0.810810810810811,1.12371575342466,0.765654908394859,0.725604271940839,1.5974016779355,0.605055084652956,1.24392250229056,1.01522842639594
"A8",0.815469593346489,1.22374557312669,1.10689437065149,1.04702750665484,0.870639361828789,0.829653895456488,0.869474125288079,0.775350593311758,0.821008656868024,1.32081521133043,1.63481008839201,0.511513386045221,0.969111666311886,0.868039174985375
"A9",0.430818227428397,0.809747954117151,0.979412744118626,1.01517530088959,0.518672199170125,0.543320776586497,0.57698147585788,0.599836142322097,0.534143502437609,0.866631463962239,1.54218727129988,0.744941464678586,0.502891626854413,0.874898217286603
"A10",0.551730225988701,1.03491810359148,0.864345738295318,1.02941176470588,0.520863475895596,0.79212012673922,0.820820820820821,0.653248587570621,0.932755568233787,0.976128156180505,1.79979743977154,0.828795937850796,0.821566110397946,0.91687296308336
"A11",0.822014326535405,0.831729505625408,0.947747520060656,0.695812807881773,0.582196273943847,0.941756012749928,0.72209614194347,0.694444444444444,0.73146678683621,0.991663825962999,1.68509488438293,0.518666535635121,0.963036775966882,0.890218955981514
