"Class","Compound","gene","change_het","change_int","Cell_line"
"HDAC","HC Toxin","Dnajc5",-0.303838328663083,-0.082013576503834,"MCF7"
"HDAC","HC Toxin","Egfr",-0.557173373161607,-0.318597219810479,"MCF7"
"HDAC","HC Toxin","Errfi1",-0.23778877144861,0.0451983476014599,"MCF7"
"HDAC","HC Toxin","Gapdh",3.65506473486052,0.45217360177615,"MCF7"
"HDAC","HC Toxin","Kpnb1",0.2167130079528,-0.210259752491922,"MCF7"
"HDAC","HC Toxin","Myc",-0.655694152668413,-0.272745605420699,"MCF7"
"HDAC","HC Toxin","Nras",-0.46301704888095,-0.100821918077087,"MCF7"
"HDAC","HC Toxin","P53",-0.563197001513574,-0.201943642766911,"MCF7"
"HDAC","HC Toxin","Rab7a",-0.311762721328274,-0.098474670498357,"MCF7"
"HDAC","HC Toxin","RhoA",-0.147794651231172,-0.030365040564399,"MCF7"
"HDAC","HC Toxin","Rpap3",0.05098430667354,-0.018910294473507,"MCF7"
"HDAC","HC Toxin","Sec16a",-0.266211206359712,-0.055649485077836,"MCF7"
"HDAC","HC Toxin","Slc2a1",-0.354862104042093,-0.119179061922257,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Canx",-0.00312193328052901,0.01901810283678,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Dnajc5",0.2568638691079,0.0407302671668299,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Egfr",0.12492388954992,-0.045580908947671,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Errfi1",0.0199621607133,0.00727467032864992,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Gapdh",0.0074752359691499,-0.019669201402695,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Kpnb1",0.2275704812124,0.0552967529679,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Myc",-0.098475723999187,-0.047583612185437,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Nras",0.27785455285948,0.00399979667230999,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","P53",0.22872535037906,0.03932714703672,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Rab7a",0.0796440026304499,0.0303806532569499,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","RhoA",0.0603409267811901,0.03052830401045,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Rpap3",0.0184872591029499,-0.085796473044218,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Sec16a",-0.048058295046205,-0.00896664896667498,"MCF7"
"Methylase","UNC0321 (trifluoroacetate salt)","Slc2a1",0.0662541871720901,0.00369356677610999,"MCF7"
"Methylase","(_)-Neplanocin A","Canx",-0.00530161905024795,0.01157810928396,"MCF7"
"Methylase","(_)-Neplanocin A","Dnajc5",0.0177110484415099,-0.00454831489501095,"MCF7"
"Methylase","(_)-Neplanocin A","Egfr",0.18789850881248,0.0756958332372799,"MCF7"
"Methylase","(_)-Neplanocin A","Errfi1",-0.133870895497478,-0.00222636538846399,"MCF7"
"Methylase","(_)-Neplanocin A","Gapdh",-0.055337738810579,-0.062283774516451,"MCF7"
"Methylase","(_)-Neplanocin A","Kpnb1",-0.113345389630644,-0.011198835416461,"MCF7"
"Methylase","(_)-Neplanocin A","Myc",-0.108075760709411,-0.055643358950929,"MCF7"
"Methylase","(_)-Neplanocin A","Nras",0.19174647234729,0.04322205332004,"MCF7"
"Methylase","(_)-Neplanocin A","P53",-0.310094165686931,-0.014402188468986,"MCF7"
"Methylase","(_)-Neplanocin A","Rab7a",-0.011701561982862,-0.0222211159949161,"MCF7"
"Methylase","(_)-Neplanocin A","RhoA",0.02176322631475,0.0369906459749301,"MCF7"
"Methylase","(_)-Neplanocin A","Rpap3",0.04689972519757,-0.044813556403839,"MCF7"
"Methylase","(_)-Neplanocin A","Sec16a",-0.14335098513193,-0.024716161184976,"MCF7"
"Methylase","(_)-Neplanocin A","Slc2a1",-0.220466155634924,-0.079081184669103,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Canx",-0.151951573041384,-0.035424789492158,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Dnajc5",-0.039366606725063,0.0172438080973401,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Egfr",0.0464522481006,0.00074396360378004,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Errfi1",0.1269474033286,0.07459488750278,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Gapdh",0.07108472041564,-0.0112893623233969,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Kpnb1",-0.168893141482349,-0.050187661457489,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Myc",-0.124037042652614,-0.063433428187049,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Nras",-0.219230865434658,0.0107773433971099,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","P53",0.13173530191198,0.0367498164669899,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Rab7a",-0.04987691187873,-0.021033454873716,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","RhoA",0.05413618509962,0.05586838661258,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Rpap3",-0.122688837164983,-0.054899716075829,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Sec16a",-0.172905075211318,-0.030824747402435,"MCF7"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Slc2a1",0.0254106092956501,-0.050660661112192,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Canx",-0.076498698672672,0.00306774024370005,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Dnajc5",0.20986052440973,0.06931483534551,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Egfr",-0.177479054052119,-0.155895078152602,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Errfi1",0.0713007228975899,0.0383454384558899,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Gapdh",0.03386405142652,-0.00279059365043799,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Kpnb1",0.13032551740496,0.0297457977596001,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Myc",0.19913283980719,0.0057465667204899,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Nras",0.13567007681682,0.0377675729579099,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","P53",0.0091473978013199,0.02385717709496,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Rab7a",-0.101580979523348,-0.014614239865459,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","RhoA",0.0743436863884801,0.0396191168673801,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Rpap3",-0.085692936654553,-0.043639117070782,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Sec16a",-0.115035470890383,-0.03597153084326,"MCF7"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Slc2a1",-0.074553936904326,-0.014320443522287,"MCF7"
"SIRT","JGB1741","Canx",0.0272696104699,0.0279027960682701,"MCF7"
"SIRT","JGB1741","Dnajc5",0.17307470434824,0.0650116790516799,"MCF7"
"SIRT","JGB1741","Egfr",0.1811048871213,0.07299081632411,"MCF7"
"SIRT","JGB1741","Errfi1",-0.378127019471617,-0.036920977258406,"MCF7"
"SIRT","JGB1741","Gapdh",-0.095574630582285,-0.030241488457421,"MCF7"
"SIRT","JGB1741","Kpnb1",-0.099915812313606,-0.011266231258561,"MCF7"
"SIRT","JGB1741","Myc",0.17100140427428,0.0523950539651901,"MCF7"
"SIRT","JGB1741","Nras",0.28981427312706,0.06464262591326,"MCF7"
"SIRT","JGB1741","P53",0.0987301510576599,0.0449391373040999,"MCF7"
"SIRT","JGB1741","Rab7a",0.16431252920855,0.06676163374901,"MCF7"
"SIRT","JGB1741","RhoA",0.14659044019008,0.04296200472426,"MCF7"
"SIRT","JGB1741","Rpap3",-0.062023995110681,0.01922934656857,"MCF7"
"SIRT","JGB1741","Sec16a",-0.28607570478416,-0.051810875992789,"MCF7"
"SIRT","JGB1741","Slc2a1",-0.094986415621105,-0.000777229700516968,"MCF7"
"HDAC","coumarin-SAHA","Canx",-0.391723724708564,-0.050742695985032,"MCF7"
"HDAC","coumarin-SAHA","Dnajc5",-0.120817148185902,0.0270374058832299,"MCF7"
"HDAC","coumarin-SAHA","Egfr",-0.136917786281609,0.00174715254741997,"MCF7"
"HDAC","coumarin-SAHA","Errfi1",-0.165022418048943,0.01422027127462,"MCF7"
"HDAC","coumarin-SAHA","Gapdh",-0.184760464435665,-0.087519442870681,"MCF7"
"HDAC","coumarin-SAHA","Kpnb1",-0.558730120494018,-0.15724281270434,"MCF7"
"HDAC","coumarin-SAHA","Myc",-0.36611338107337,-0.036859269950563,"MCF7"
"HDAC","coumarin-SAHA","Nras",-0.04524543887226,0.0156421410551999,"MCF7"
"HDAC","coumarin-SAHA","P53",-0.092448743029431,0.0181543047205299,"MCF7"
"HDAC","coumarin-SAHA","Rab7a",-0.220893224969957,-0.000168739131367945,"MCF7"
"HDAC","coumarin-SAHA","RhoA",0.0298237488631401,0.09999761250689,"MCF7"
"HDAC","coumarin-SAHA","Rpap3",-0.163436048392484,-0.056066555027097,"MCF7"
"HDAC","coumarin-SAHA","Sec16a",-0.342559884104684,-0.039037264669369,"MCF7"
"HDAC","coumarin-SAHA","Slc2a1",-0.374208532957245,-0.096323945044514,"MCF7"
"HDAC","Pyroxamide","Canx",-0.472572040159798,-0.087163166065866,"MCF7"
"HDAC","Pyroxamide","Dnajc5",-0.098957605709772,0.02592625806989,"MCF7"
"HDAC","Pyroxamide","Egfr",0.44307222894963,0.56369789282642,"MCF7"
"HDAC","Pyroxamide","Errfi1",-0.312815348032278,-0.038000955201753,"MCF7"
"HDAC","Pyroxamide","Gapdh",0.17856245618244,-0.00142241882768301,"MCF7"
"HDAC","Pyroxamide","Kpnb1",-0.569397629054607,-0.188507244989482,"MCF7"
"HDAC","Pyroxamide","Myc",-0.459147767250217,-0.084553189635347,"MCF7"
"HDAC","Pyroxamide","Nras",-0.042822503936632,0.00684277767264008,"MCF7"
"HDAC","Pyroxamide","P53",-0.303940153847538,-0.019861285453784,"MCF7"
"HDAC","Pyroxamide","Rab7a",-0.584577424555913,-0.269694832633086,"MCF7"
"HDAC","Pyroxamide","RhoA",-0.10322574453496,0.0356067751568601,"MCF7"
"HDAC","Pyroxamide","Rpap3",-0.586017082245621,-0.323485460258353,"MCF7"
"HDAC","Pyroxamide","Sec16a",-0.464685150548952,-0.136368331442326,"MCF7"
"HDAC","Pyroxamide","Slc2a1",-0.490732239560146,-0.166342799626746,"MCF7"
"Demythylase","N-Oxalylglycine","Canx",0.00608611559416006,0.04089806435233,"MCF7"
"Demythylase","N-Oxalylglycine","Dnajc5",0.1436643290998,0.0583694889802999,"MCF7"
"Demythylase","N-Oxalylglycine","Egfr",0.76438575060374,0.45869569607515,"MCF7"
"Demythylase","N-Oxalylglycine","Errfi1",-0.014165087660983,0.0476708981651399,"MCF7"
"Demythylase","N-Oxalylglycine","Gapdh",-0.141219119032509,-0.033581238017318,"MCF7"
"Demythylase","N-Oxalylglycine","Kpnb1",-0.235060320825578,-0.021740973411196,"MCF7"
"Demythylase","N-Oxalylglycine","Myc",-0.292134351908088,-0.067619947580519,"MCF7"
"Demythylase","N-Oxalylglycine","Nras",-0.010702516658973,0.0262307930380099,"MCF7"
"Demythylase","N-Oxalylglycine","P53",-0.025634216273418,0.00697652741995003,"MCF7"
"Demythylase","N-Oxalylglycine","Rab7a",-0.038319497607642,-0.017601066130192,"MCF7"
"Demythylase","N-Oxalylglycine","RhoA",0.0459512925991199,0.0336729194891101,"MCF7"
"Demythylase","N-Oxalylglycine","Rpap3",-0.214687584549187,-0.039547855568274,"MCF7"
"Demythylase","N-Oxalylglycine","Sec16a",-0.242407650313667,-0.021696912438408,"MCF7"
"Demythylase","N-Oxalylglycine","Slc2a1",0.08069774074979,0.0129496016770101,"MCF7"
"Methylase","WDR5-0103","Canx",-0.06426997718547,0.0158338816170001,"MCF7"
"Methylase","WDR5-0103","Dnajc5",0.0517492840135201,0.0215734703319399,"MCF7"
"Methylase","WDR5-0103","Egfr",0.0220075459412299,0.0523656507641399,"MCF7"
"Methylase","WDR5-0103","Errfi1",0.40366784822945,0.10249240779576,"MCF7"
"Methylase","WDR5-0103","Gapdh",-0.004727303480766,-0.01036105414792,"MCF7"
"Methylase","WDR5-0103","Kpnb1",-0.059433281107438,-0.00793217925624901,"MCF7"
"Methylase","WDR5-0103","Myc",-0.0534192673934339,0.01056121596244,"MCF7"
"Methylase","WDR5-0103","Nras",0.0454818834539401,0.0412500068252499,"MCF7"
"Methylase","WDR5-0103","P53",0.15066319256571,0.03561687709623,"MCF7"
"Methylase","WDR5-0103","Rab7a",-0.181088690438866,-0.040952762062835,"MCF7"
"Methylase","WDR5-0103","RhoA",0.0148798031155699,0.000282532970220073,"MCF7"
"Methylase","WDR5-0103","Rpap3",-0.182078516186092,-0.041749128674289,"MCF7"
"Methylase","WDR5-0103","Sec16a",-0.151799999409907,-0.021217719171437,"MCF7"
"Methylase","WDR5-0103","Slc2a1",0.11445110010619,0.22239335295741,"MCF7"
"Methylase","EPZ005687","Canx",0.0698316320649499,0.0542525512301599,"MCF7"
"Methylase","EPZ005687","Dnajc5",0.18667463529769,0.06050719049209,"MCF7"
"Methylase","EPZ005687","Egfr",0.17904314480556,0.04491043205087,"MCF7"
"Methylase","EPZ005687","Errfi1",-0.283760993265604,0.02184550252048,"MCF7"
"Methylase","EPZ005687","Gapdh",0.0897399725367101,-0.014109573267622,"MCF7"
"Methylase","EPZ005687","Kpnb1",-0.201320266602017,-0.025396557336032,"MCF7"
"Methylase","EPZ005687","Myc",-0.00763847924734196,0.03331409808722,"MCF7"
"Methylase","EPZ005687","Nras",0.13323134280667,0.0198183196338,"MCF7"
"Methylase","EPZ005687","P53",-0.094724312691096,0.03646551491542,"MCF7"
"Methylase","EPZ005687","Rab7a",-0.049486129198784,-0.036689276642749,"MCF7"
"Methylase","EPZ005687","RhoA",0.06933793609246,0.01943989766067,"MCF7"
"Methylase","EPZ005687","Rpap3",-0.103458656021656,-0.030479764392125,"MCF7"
"Methylase","EPZ005687","Sec16a",-0.221837219550006,-0.03560234828798,"MCF7"
"Methylase","EPZ005687","Slc2a1",0.00709935241177995,0.24726784725562,"MCF7"
"Methylase","SGC0946","Canx",-0.014149140635184,0.04217603740277,"MCF7"
"Methylase","SGC0946","Dnajc5",-0.017462010443028,0.0146772289819099,"MCF7"
"Methylase","SGC0946","Egfr",-0.104037616819315,-0.070898434205823,"MCF7"
"Methylase","SGC0946","Errfi1",-0.0440893701002421,0.01055994716689,"MCF7"
"Methylase","SGC0946","Gapdh",-0.107465914872863,0.000809046597789909,"MCF7"
"Methylase","SGC0946","Kpnb1",-0.060764944828376,-0.0222584517976701,"MCF7"
"Methylase","SGC0946","Myc",0.0568625703230301,-0.016594116341817,"MCF7"
"Methylase","SGC0946","Nras",0.29781676155412,0.03158197686622,"MCF7"
"Methylase","SGC0946","P53",0.04655308174413,0.04029186853082,"MCF7"
"Methylase","SGC0946","Rab7a",-0.027662510810443,0.00848127689828004,"MCF7"
"Methylase","SGC0946","RhoA",0.12132262536048,0.02790500232943,"MCF7"
"Methylase","SGC0946","Rpap3",-0.291988568531616,-0.062163409447563,"MCF7"
"Methylase","SGC0946","Sec16a",-0.255599187893465,-0.00996345998485204,"MCF7"
"Methylase","SGC0946","Slc2a1",-0.060809951148019,0.23793481233498,"MCF7"
"Methylase","UNC1215","Canx",0.00543379071874006,0.02783203408256,"MCF7"
"Methylase","UNC1215","Dnajc5",0.06753666686991,0.02288570560395,"MCF7"
"Methylase","UNC1215","Egfr",0.0424806991359501,0.0214576146623,"MCF7"
"Methylase","UNC1215","Errfi1",0.00567462000561991,0.0559093150516901,"MCF7"
"Methylase","UNC1215","Gapdh",-0.176221156691264,-0.035326294009039,"MCF7"
"Methylase","UNC1215","Kpnb1",-0.171647347007828,-0.027161115668787,"MCF7"
"Methylase","UNC1215","Myc",-0.045636907151735,0.00256146293986004,"MCF7"
"Methylase","UNC1215","Nras",-0.185294598677987,-0.024554595616591,"MCF7"
"Methylase","UNC1215","P53",0.21863031606823,0.05979406780693,"MCF7"
"Methylase","UNC1215","Rab7a",-0.08323078762828,-0.044490780010065,"MCF7"
"Methylase","UNC1215","RhoA",0.13746211790435,0.04623682286842,"MCF7"
"Methylase","UNC1215","Rpap3",-0.049652935084776,-0.041063564425355,"MCF7"
"Methylase","UNC1215","Sec16a",-0.099160540682419,-0.000792408497749975,"MCF7"
"Methylase","UNC1215","Slc2a1",0.0736329679735499,0.07991978935209,"MCF7"
"SIRT","AK-7","Canx",-0.077384421156933,-0.00416743734945602,"MCF7"
"SIRT","AK-7","Dnajc5",0.0482543964272,0.03242244584134,"MCF7"
"SIRT","AK-7","Egfr",0.0159175623835099,-0.00434499303624403,"MCF7"
"SIRT","AK-7","Errfi1",-0.115358192454549,0.000733158946699897,"MCF7"
"SIRT","AK-7","Gapdh",-0.263570113775704,-0.06580377578736,"MCF7"
"SIRT","AK-7","Kpnb1",-0.177274377802337,-0.048355852410142,"MCF7"
"SIRT","AK-7","Myc",-0.322559818790962,-0.076152457608071,"MCF7"
"SIRT","AK-7","Nras",-0.159821852374612,-0.035486406378494,"MCF7"
"SIRT","AK-7","P53",-0.226325055114569,-0.04434178232931,"MCF7"
"SIRT","AK-7","Rab7a",0.12567822594202,0.04306968624322,"MCF7"
"SIRT","AK-7","RhoA",0.10930145701581,0.03236464273436,"MCF7"
"SIRT","AK-7","Rpap3",-0.145975422497395,-0.014576236270308,"MCF7"
"SIRT","AK-7","Sec16a",-0.255644020632867,-0.049745705219812,"MCF7"
"SIRT","AK-7","Slc2a1",-0.064297357377457,0.0206524346578001,"MCF7"
"Methylase","GSK343","Canx",-0.1736228246397,-0.029186174492108,"MCF7"
"Methylase","GSK343","Dnajc5",0.30830864911209,0.0655961611654099,"MCF7"
"Methylase","GSK343","Egfr",0.0145946470845999,-0.0827370207181,"MCF7"
"Methylase","GSK343","Errfi1",-0.037792370118394,-0.016610057313833,"MCF7"
"Methylase","GSK343","Gapdh",-0.196528585909607,-0.055868012760237,"MCF7"
"Methylase","GSK343","Kpnb1",-0.13519857226672,-0.060528950790071,"MCF7"
"Methylase","GSK343","Myc",-0.193654251194577,-0.034387264980392,"MCF7"
"Methylase","GSK343","Nras",0.0864399049512501,0.0113854956680199,"MCF7"
"Methylase","GSK343","P53",0.23706847608362,0.0373372006632799,"MCF7"
"Methylase","GSK343","Rab7a",0.07817944400268,0.01603465990728,"MCF7"
"Methylase","GSK343","RhoA",0.10314917338627,0.01813305219842,"MCF7"
"Methylase","GSK343","Rpap3",-0.169027599735197,-0.032045747208183,"MCF7"
"Methylase","GSK343","Sec16a",-0.092697281396183,-0.033006115073654,"MCF7"
"Methylase","GSK343","Slc2a1",-0.093223907114896,-0.011477354497928,"MCF7"
"Bromodomain","Bromosporine","Canx",-0.175900558697194,-0.053773344888987,"MCF7"
"Bromodomain","Bromosporine","Dnajc5",0.0243178095528,-0.029464143064863,"MCF7"
"Bromodomain","Bromosporine","Egfr",0.35513537042035,0.0702499052803001,"MCF7"
"Bromodomain","Bromosporine","Errfi1",-0.286385363444097,-0.128072776701898,"MCF7"
"Bromodomain","Bromosporine","Gapdh",1.56305591957771,0.3913135536448,"MCF7"
"Bromodomain","Bromosporine","Kpnb1",0.26563148451345,-0.00544222397059302,"MCF7"
"Bromodomain","Bromosporine","Myc",-0.265204880391551,-0.10862774856259,"MCF7"
"Bromodomain","Bromosporine","Nras",-0.16772898922599,-0.053998055000001,"MCF7"
"Bromodomain","Bromosporine","P53",-0.199327246116897,-0.098047984355686,"MCF7"
"Bromodomain","Bromosporine","Rab7a",0.0525159154691199,0.0299572000600601,"MCF7"
"Bromodomain","Bromosporine","RhoA",0.14861955727245,-0.018502686754823,"MCF7"
"Bromodomain","Bromosporine","Rpap3",0.0294640358832801,-0.016550824406272,"MCF7"
"Bromodomain","Bromosporine","Sec16a",-0.32753790951225,-0.09077774278954,"MCF7"
"Bromodomain","Bromosporine","Slc2a1",0.11096020889172,0.0330893904179601,"MCF7"
"Bromodomain","GSK2801","Canx",-0.080979864220107,-0.030320982482609,"MCF7"
"Bromodomain","GSK2801","Dnajc5",0.0312761946542599,-0.00272908913372205,"MCF7"
"Bromodomain","GSK2801","Egfr",0.11842810695692,-0.02303153551407,"MCF7"
"Bromodomain","GSK2801","Errfi1",0.05914174357178,0.0209699978412601,"MCF7"
"Bromodomain","GSK2801","Gapdh",-0.042183627091875,-0.01139892577576,"MCF7"
"Bromodomain","GSK2801","Kpnb1",-0.265723981560465,-0.067119139974606,"MCF7"
"Bromodomain","GSK2801","Myc",-0.041019400666466,-0.012152638396582,"MCF7"
"Bromodomain","GSK2801","Nras",0.0688990840435,0.0146391503968599,"MCF7"
"Bromodomain","GSK2801","P53",-0.141290044383277,0.00210138223964007,"MCF7"
"Bromodomain","GSK2801","Rab7a",-0.019287858222031,0.04808283792028,"MCF7"
"Bromodomain","GSK2801","RhoA",0.17532237713401,0.02581293710553,"MCF7"
"Bromodomain","GSK2801","Rpap3",-0.19494188973728,-0.067828192350399,"MCF7"
"Bromodomain","GSK2801","Sec16a",-0.058626051652637,-0.021013129560582,"MCF7"
"Bromodomain","GSK2801","Slc2a1",-0.124284116218832,0.04397341505547,"MCF7"
"Bromodomain","I-BET762","Canx",0.000437454064960097,-0.049716364371918,"MCF7"
"Bromodomain","I-BET762","Dnajc5",-0.303794113737671,-0.140298172071079,"MCF7"
"Bromodomain","I-BET762","Egfr",-0.113997313907552,-0.04204632361201,"MCF7"
"Bromodomain","I-BET762","Errfi1",-0.334579442451053,-0.191494116533148,"MCF7"
"Bromodomain","I-BET762","Gapdh",2.3722149349724,0.62343731617858,"MCF7"
"Bromodomain","I-BET762","Kpnb1",0.22415365536232,-0.022522085209004,"MCF7"
"Bromodomain","I-BET762","Myc",-0.448092058626035,-0.175231919294485,"MCF7"
"Bromodomain","I-BET762","Nras",-0.155045878815145,-0.042299860117986,"MCF7"
"Bromodomain","I-BET762","P53",-0.446735542671389,-0.165130855541311,"MCF7"
"Bromodomain","I-BET762","Rab7a",0.4141046261385,0.0899983140996401,"MCF7"
"Bromodomain","I-BET762","RhoA",0.0357129900623301,-0.018294877001763,"MCF7"
"Bromodomain","I-BET762","Rpap3",0.19714009944452,0.0426235102505601,"MCF7"
"Bromodomain","I-BET762","Sec16a",-0.266589277038697,-0.063262869422914,"MCF7"
"Bromodomain","I-BET762","Slc2a1",0.50480897925559,0.10931314959104,"MCF7"
"Methylase","UNC0638","Canx",0.0876459422442899,0.02554974900098,"MCF7"
"Methylase","UNC0638","Dnajc5",0.0263670182878999,-0.026447746578807,"MCF7"
"Methylase","UNC0638","Egfr",-0.374957942530339,-0.257890992824414,"MCF7"
"Methylase","UNC0638","Errfi1",-0.019653382580905,-0.00176115558050105,"MCF7"
"Methylase","UNC0638","Gapdh",-0.01412887410565,-0.0609580584309,"MCF7"
"Methylase","UNC0638","Kpnb1",-0.029217842645905,-0.024537942266918,"MCF7"
"Methylase","UNC0638","Myc",-0.038350045996783,-0.0174447022534699,"MCF7"
"Methylase","UNC0638","Nras",0.0788452445438601,0.0180425946655101,"MCF7"
"Methylase","UNC0638","P53",0.2239899143826,-0.00512909052118204,"MCF7"
"Methylase","UNC0638","Rab7a",0.15604740804472,0.0520251407414001,"MCF7"
"Methylase","UNC0638","RhoA",-0.064820663577725,-0.00841079141596102,"MCF7"
"Methylase","UNC0638","Rpap3",0.11043384368502,0.0472176439818299,"MCF7"
"Methylase","UNC0638","Sec16a",0.12675583073318,0.0241974112546699,"MCF7"
"Methylase","UNC0638","Slc2a1",0.12588625520567,0.00791426053973998,"MCF7"
"Kinase","Phthalazinone pyrazole","Canx",0.33676196398027,0.10602169363856,"MCF7"
"Kinase","Phthalazinone pyrazole","Dnajc5",-0.006296608744358,-0.011000957863786,"MCF7"
"Kinase","Phthalazinone pyrazole","Egfr",-0.1627694561259,-0.154891255501899,"MCF7"
"Kinase","Phthalazinone pyrazole","Errfi1",-0.148068025972823,-0.082378805525542,"MCF7"
"Kinase","Phthalazinone pyrazole","Gapdh",0.0523611044443599,0.00537003528984004,"MCF7"
"Kinase","Phthalazinone pyrazole","Kpnb1",0.32861578999213,0.07787301275719,"MCF7"
"Kinase","Phthalazinone pyrazole","Myc",0.15914935786121,-0.061895890191899,"MCF7"
"Kinase","Phthalazinone pyrazole","Nras",-0.113405809483523,0.00492387151101004,"MCF7"
"Kinase","Phthalazinone pyrazole","P53",-0.16469848534706,-0.0420117575735111,"MCF7"
"Kinase","Phthalazinone pyrazole","Rab7a",0.30824537595815,0.12195872980556,"MCF7"
"Kinase","Phthalazinone pyrazole","RhoA",0.0838999470270501,0.0172859442267399,"MCF7"
"Kinase","Phthalazinone pyrazole","Rpap3",0.0194180701797,0.0163801789309399,"MCF7"
"Kinase","Phthalazinone pyrazole","Sec16a",0.30363314034784,0.0401126115783501,"MCF7"
"Kinase","Phthalazinone pyrazole","Slc2a1",-0.00215928625663497,-0.037768020010295,"MCF7"
"Multiple","Isoliquiritigenin","Canx",-0.086491283147347,-0.00913862058958803,"MCF7"
"Multiple","Isoliquiritigenin","Dnajc5",-0.129498831793745,-0.042771422793015,"MCF7"
"Multiple","Isoliquiritigenin","Egfr",-0.026370064971371,-0.111808166203989,"MCF7"
"Multiple","Isoliquiritigenin","Errfi1",-0.352535529588714,-0.070088421282793,"MCF7"
"Multiple","Isoliquiritigenin","Gapdh",-0.110680907642509,-0.056744702010915,"MCF7"
"Multiple","Isoliquiritigenin","Kpnb1",0.17777817644771,0.04004885077015,"MCF7"
"Multiple","Isoliquiritigenin","Myc",0.0185771467157501,0.0263986416836699,"MCF7"
"Multiple","Isoliquiritigenin","Nras",-0.18450587289866,-0.027620313602626,"MCF7"
"Multiple","Isoliquiritigenin","P53",0.07639493918487,0.0159362044659199,"MCF7"
"Multiple","Isoliquiritigenin","Rab7a",0.0377000372781999,0.0419183142055599,"MCF7"
"Multiple","Isoliquiritigenin","RhoA",0.07709330470334,0.0377321030056601,"MCF7"
"Multiple","Isoliquiritigenin","Rpap3",-0.219145418194128,-0.035160004610762,"MCF7"
"Multiple","Isoliquiritigenin","Sec16a",-0.097171135771991,-0.03834898789498,"MCF7"
"Multiple","Isoliquiritigenin","Slc2a1",0.37980753074504,0.08759293656488,"MCF7"
"Rho GTPase","CCG-100602","Canx",-0.080787549846493,-0.02383159858588,"MCF7"
"Rho GTPase","CCG-100602","Dnajc5",0.08281601502489,-0.011572444605313,"MCF7"
"Rho GTPase","CCG-100602","Egfr",-0.098598095092271,-0.066630404220178,"MCF7"
"Rho GTPase","CCG-100602","Errfi1",-0.196363395081223,-0.033105960829277,"MCF7"
"Rho GTPase","CCG-100602","Gapdh",-0.026052065815193,-0.044761041668625,"MCF7"
"Rho GTPase","CCG-100602","Kpnb1",-0.033614743941042,-0.00609075762590805,"MCF7"
"Rho GTPase","CCG-100602","Myc",0.21042772348297,0.0110010583093401,"MCF7"
"Rho GTPase","CCG-100602","Nras",-0.191389726364296,-0.052769665466923,"MCF7"
"Rho GTPase","CCG-100602","P53",0.37829900242143,0.0444928451797899,"MCF7"
"Rho GTPase","CCG-100602","Rab7a",-0.081611503244209,-0.021061282352749,"MCF7"
