"WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"A12",NA,0.536320434487441,NA,NA,NA,NA,NA,NA,NA,NA,0.736740597878496,NA,NA,NA
"B12",NA,0.673957621326042,NA,NA,NA,NA,NA,NA,NA,NA,0.603174603174603,NA,NA,NA
"C12",NA,0.125721616420783,NA,NA,NA,NA,NA,NA,NA,NA,0.710955710955711,NA,NA,NA
"D12",NA,1.12015257469803,NA,NA,NA,NA,NA,NA,NA,NA,0.616666666666667,NA,NA,NA
"E12",NA,1.08982826948481,NA,NA,NA,NA,NA,NA,NA,NA,0.635395874916833,NA,NA,NA
"F12",NA,1.20408163265306,NA,NA,NA,NA,NA,NA,NA,NA,0.676125848241826,NA,NA,NA
"G12",NA,1.21957851801496,NA,NA,NA,NA,NA,NA,NA,NA,0.625240230621397,NA,NA,NA
"H12",NA,1.14173789173789,NA,NA,NA,NA,NA,NA,NA,NA,0.616487455197133,NA,NA,NA
"I12",NA,1.22282980177717,NA,NA,NA,NA,NA,NA,NA,NA,0.458697112155809,NA,NA,NA
"J12",NA,1.2027027027027,NA,NA,NA,NA,NA,NA,NA,NA,0.603621730382294,NA,NA,NA
"K12",NA,1.16299265197061,NA,NA,NA,NA,NA,NA,NA,NA,0.475220638153428,NA,NA,NA
"L12",NA,1.22306397306397,NA,NA,NA,NA,NA,NA,NA,NA,0.458009880028229,NA,NA,NA
"M12",NA,0.876520681265207,NA,NA,NA,NA,NA,NA,NA,NA,0.415841584158416,NA,NA,NA
"N12",NA,0.984700973574409,NA,NA,NA,NA,NA,NA,NA,NA,0.382372432074221,NA,NA,NA
"O12",NA,0.632131147540984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12",NA,0.709429121231559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15",0.341523341523342,1.16811788345613,0.169042769857434,0.408296943231441,0.173913043478261,1.19575471698113,0.141509433962264,0.197979797979798,0.472693032015066,0.393574297188755,0.579752367079388,0.989664082687339,0.332640332640333,NA
