"WellName","Canx","Dnajc5","Egfr","Errfi1","Gapdh","Kpnb1","Myc","Nras","P53","Rab7a","Rpap3","RhoA","Sec16a","Slc2a1"
"B2",0.926625643240131,1.42622755478969,1.13162471971332,1.0151126318791,0.723488851980472,0.627334267040149,1.13172874366904,0.911028602860286,0.817736354221919,1.12488962260529,1.52534358364222,0.992273808682543,1.27984788093758,1.06121438299227
"B3",1.28132822780928,1.36821985137797,1.36325716727369,1.2259021255561,0.597355705410715,1.13002687211668,0.972436456307424,0.910963244613435,0.89136788627217,1.29589084025393,1.31540257043454,0.78072180547954,1.34116013721618,1.09834654317689
"B4",0.964330262151086,1.64735246924585,0.777737731661513,2,0.856835095965531,0.260842592070385,0.623358119239503,0.724518810148731,0.219470649895178,1.32415347502245,2.14875163587268,0.838040846731641,1.28173220507715,0.730446682015293
"B5",0.928916454683168,1.40266849127609,1.34206016558958,0.925266903914591,0.549056519205773,0.906497568352495,1.3234884368905,0.876650165016502,0.953195431788622,0.883148424132031,1.48510026558807,0.928758189729146,2.01178032188485,0.674677118807428
"B6",1.18415796381898,2.09364769270569,1.21627598407784,2.06170857856251,0.569846955389124,0.631648008040426,0.885594332196274,0.680069002123142,0.387886847865237,1.61688749157871,2.04541871051828,0.969227654620913,0.999464375445204,0.855812392499056
"B7",1.13237872589129,1.36003656614087,1.13088713746368,1.03088803088803,0.926090564248459,0.974510898109244,1.16546677682049,0.606986215538847,0.729641961606446,1.06161755525779,1.53640397542837,0.855349731754226,1.33755107773178,0.797679477882523
"B8",0.926767541749096,1.20147449509574,1.03497281265447,1.11751152073733,0.611722833945056,1.04211645132361,0.81662788616431,1.09375,0.87818622779777,1.10635548736171,1.49310905008626,0.903126411135017,1.08066333080087,0.760973688215651
"B9",0.474668889506344,0.885485625616677,1.38453550756687,0.897321428571429,0.50262126533313,0.639083066855061,0.940646528881823,0.583172458172458,0.437954108153126,0.93107598230549,1.32290710891387,0.64225622494495,0.594883997620464,0.518729852903035
"B10",0.616257620501113,1.12393368189323,1.18876819020291,1.34029904521708,0.66804092227821,1.02853641456583,1.01615287162162,1.05528322440087,0.760048124374131,1.13481944083037,1.49579285290329,0.760767790262172,1.10248383121975,1.04935375165295
"B11",0.599873481229413,1.01548885881343,1.19392019102723,1.25223613595707,0.776725386100386,0.930521091811415,0.882083127513937,0.761595911949685,0.671004620864254,0.759139443496209,1.39960119876039,0.848462881808297,0.863635009976473,0.749285013244404
"B13",0.599212463619243,0.666612350104806,0.742721330956625,0.949464012251149,0.718326299721649,0.733699119561057,0.539102932719954,0.960061443932412,0.327895157267587,0.78199775990225,1.09827953785241,0.552832895051399,0.451812995367002,0.282007896221094
"B14",1.09774304030912,0.6959245324981,0.875784556998978,1.28410914927769,1.01696083838941,0.913238429700238,0.888159374016279,0.766871165644172,0.283400368420479,0.697516407898922,1.35978125129468,1.07443820224719,0.634061799890096,0.607921213410742
"B15",0.871446895592829,0.529284021567704,0.610080097612816,0.873362445414847,1.09127502744524,0.920023181686468,1.1544207524107,1.09649122807018,0.805760641691733,0.749610496506717,1.51227686664671,0.786990944863225,0.663680106188817,0.740682217701317
"B16",0.850404573661034,0.274217374766694,0.441272399370707,0.95094013399611,0.878927708196001,1.08793517406963,0.958336560055758,0.729739010989011,0.898472596585804,0.941111742540785,1.45909037014305,0.928675667676984,0.805482160400788,0.858196691377862
"B17",1.13512672990204,0.21341144471179,0.772950689709846,1.05862265224815,0.937611620431004,1.07003382265769,1.13895216400911,1.19457186544343,0.470556837296194,1.28902394178102,1.59627093373536,0.731228821116461,1.02763371280849,0.439075585255628
"B18",1.241225817497,0.126582278481013,0.657838893133011,0.857142857142857,0.809192425958893,1.0828655786639,0.999169007953781,0.792206040992449,0.573617683813738,0.579904092784655,1.56490500626819,0.949932439172584,0.451248072199692,1.50114972449998
"B19",0.75019142815753,0.142707409497702,0.886593169377843,1.60625444207534,0.5720823798627,1.24074859301519,0.628140703517588,0.468164794007491,0.520168345391781,0.667048527780396,1.33317380826226,0.808536573377766,0.479562399310629,0.634517766497462
"B20",0.602254151251828,0.0720788325203894,1.08793517406963,1.57008086253369,0.557185578062405,1.00603621730382,1.24639202309105,1.375234082397,0.791034423635953,1.41945402863936,1.2929144026705,1.01392596271236,1.15668018506883,0.778969534587103
"B21",1.0995686774801,0.0676669343269847,1.69248027079684,1.02585841458245,1.14602234743578,1.07244155523845,0.98660607510165,1.06292517006803,0.800194074218906,1.2318132364602,1.70516729205754,0.98688734114754,1.03161152457446,0.946652056918387
"B22",0.655039711782527,0.0514942700921279,0.777189488512168,1.14521841794569,0.922030772777041,1.36916835699797,0.957015035513329,1.01996527777778,1.12320978025751,1.18631704226974,1.23247761558291,0.913492280990226,0.459134480489335,0.88644327181194
"D2",1.06407235692027,2.04170589671165,0.92402106070644,1.75697865353038,1.13884045335658,0.366874691052892,0.864946271572778,0.963184931506849,0.237472403109404,1.8002517166117,1.63014619986548,1.12627073301231,0.938086303939963,1.36665365091761
"D3",1.15949936909593,1.7008921211233,0.961022706955122,1.09801667145732,0.938793235579625,1.18431988179887,1.09738508810435,1.4168765743073,1.06922057638626,1.08538199184294,1.18574108818011,0.956811797752809,1.54716619250072,1.18700662021578
"D4",0.812697666676458,2.01047897250429,0.816993464052288,1.99891363389462,0.752790834312573,0.284646232593757,0.825161444630471,0.489373601789709,0.194303829830751,1.44360166381209,1.76852335988681,1.04499005872289,0.886411149825784,0.99353063100615
"D5",0.935170136470346,1.69979339029385,1.31174420987907,1.9047619047619,0.633799628774503,0.325763216679077,0.618171362852214,0.836632730015083,0.229746417391804,1.39874575571421,1.91374453994987,0.926368634950992,0.986770470383275,0.680645875532011
"D6",1.07850038807964,1.56239347317228,0.701951424961393,1.1144883485309,1.30351590528582,1.39446022311364,1.19714308903498,0.646894904458599,1.10098068183417,1.46450668060206,1.3374489876572,0.951271017610965,1.0655614462872,1.22587105908353
"D7",0.783537465462493,1.33023412120533,0.696278511404562,1.13240418118467,0.528677532494326,1.29725034890281,1.13358391504087,1.02148910411622,1.1675144666813,0.987280157964825,1.52128650451723,0.884130029101254,1.0207232012904,1.02731447909113
"D8",0.690938830762289,1.58838441260938,0.658327847267939,1.08634222919937,0.648746572659616,1.01870937054067,0.861155272919979,0.789601554907677,0.642703025294955,1.3267531736539,1.47250716472635,1.00170921012077,1.19311582726217,1.45599166062364
"D9",0.784328729387458,1.64483367677362,0.708480113356818,1.09051254089422,0.914841340373255,0.870973389355742,1.3054455729615,1.02796052631579,0.731399108562077,1.12914018066243,1.41175934275551,1.05427341786777,1.80389036736262,0.884832114748754
